genre	pl_id	artist_name	track_name	track_pop	track_isrc	yt_link	viewCount
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	Baby Ford	Westway	9	GBPT50905002	https://www.youtube.com/watch?v=uraj4-rzj20	12716
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	Ralphie Dee	Mad As Hell	9	USZUT9500001	https://www.youtube.com/watch?v=orHaVIJ581s	17351
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	Air Liquide	This Is Not a Mind Trip - Live at Love Parade 1994	8	DEKB71671278	https://www.youtube.com/watch?v=x8fI2bpNAeU	1062
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	Laurent X	Machines (Apocalypse Mix)	7	USV291496951	https://www.youtube.com/watch?v=pUjtLX9xHHk	2132
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	M500,3MB	Cosmic Courier	7	USGUM0910109	https://www.youtube.com/watch?v=AOafm3_WnX0	39
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	Rob Acid	Acidwave	7	DEBL60501439	https://www.youtube.com/watch?v=gB0aSWm88O4	8311
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	Mike Ink	Paroles (Original)	7	GBBPW9600049	https://www.youtube.com/watch?v=fJhRo5K4iKg	36350
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	Marshall Jefferson,Solardo	Move Your Body	61	USUS11900546	https://www.youtube.com/watch?v=MrWDAaYoHs8	6614779
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	The Nighttripper	Tone Explotation	6	NLCK41011669	https://www.youtube.com/watch?v=TNtUVuEpUas	181924
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	The Shamen	Ebeneezer Goode - Beat Edit	54	GBBTF9200004	https://www.youtube.com/watch?v=GRm2K1-hYEI	28919
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	The KLF	Justified & Ancient	54	GBCEL2000619	https://www.youtube.com/watch?v=XP5oHL3zBDg	1764092
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	Adamski,Seal	Killer	54	USMC10200633	https://www.youtube.com/watch?v=vtENRzTV__8	3661837
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	Frankie Knuckles,Jamie Principle	Your Love (feat. Jamie Principle)	53	GBBLG0100312	https://www.youtube.com/watch?v=MhywmmgH7ro	27754
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	Mr. Fingers	Mystery Of Love	50	US4G90400213	https://www.youtube.com/watch?v=YAp0j1xB7rM	403210
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	Laurent Garnier	The Man With the Red Face - Video Edit	49	FRV229900078	https://www.youtube.com/watch?v=4p_WxAA-OcQ	640012
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	Derrick May	Strings Of Life	46	BEZ350800105	https://www.youtube.com/watch?v=rFQZndywOR4	1053237
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	Felix Da Housecat,Chris Trucher	All I Do	46	GBJX34618064	https://www.youtube.com/watch?v=ZIOCpREni-k	11145
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	Lil' Louis,The World	French Kiss - The Original Underground Mix	44	USSM18900036	https://www.youtube.com/watch?v=rmOAVfEDyhA	585331
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	Joey Beltram	Energy Flash	43	BEZ350800044	https://www.youtube.com/watch?v=ALsHox5sYCk	2791912
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	Psychic TV	Godstar	43	US5NR1702001	https://www.youtube.com/watch?v=s1yr8w_vZ5E	1096698
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	A Guy Called Gerald	Voodoo Ray	42	GBGWW0400001	https://www.youtube.com/watch?v=VFhxpMnfHB0	1401372
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	Cybotron	Clear	42	USFI88300051	https://www.youtube.com/watch?v=V3QHj7lai9I	288767
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	LFO	LFO	41	GBBPW9000017	https://www.youtube.com/watch?v=RpZVPSCv79U	3475036
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	Maurice Joshua,Hot Hands Hula	This Is Acid	41	GBBLG0100360	https://www.youtube.com/watch?v=CL_M2c9gcfo	3692
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	Larry Heard	Missing You	41	US4G90400144	https://www.youtube.com/watch?v=UWV6D7WCvBo	1124124
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	Robert Armani	Hit Hard	40	ITWYN1700140	https://www.youtube.com/watch?v=CYXAKmAXHzA	1896517
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	"Steve ""Silk"" Hurley"	Jack Your Body - 1986 Club Mix	40	USHWH1600403	https://www.youtube.com/watch?v=ZaHUK5GnDgE	1932674
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	Ali Berger	Car Park!!	4	QZHNC2117323	https://www.youtube.com/watch?v=oKlD_uMFP7w	778
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	Reese,Tony Benino	The End - Original Mix	4	GBKQU1456430	https://www.youtube.com/watch?v=4oj2w0flSKg	213
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	Robert Hood	Nothing Stops Detroit	39	GBLTF2000095	https://www.youtube.com/watch?v=uPwekONnCmY	25994
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	Plastikman,Richie Hawtin	Spastik	39	CAM261800030	https://www.youtube.com/watch?v=Nsct-e-HVE0	3095154
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	Guru Josh Project,Klaas	Infinity 2008 - Klaas Vocal Edit	38	DEHD60712073	https://www.youtube.com/watch?v=dL3AiuTsbOU	25623808
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	Ralphi Rosario	You Used to Hold Me	37	GBBLG0100308	https://www.youtube.com/watch?v=h11FMf-OE3w	285407
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	Galaxy 2 Galaxy	Jupiter Jazz	37	USGUM0710511	https://www.youtube.com/watch?v=Xw55wqO5yzU	66904
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	Luke Vibert	I Love Acid	36	GBBPW0300175	https://www.youtube.com/watch?v=cmoFNya6P4Q	920697
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	Emmanuel Top	Acid Phase	36	FR4LO9400004	https://www.youtube.com/watch?v=G8IwGUR8S54	5980066
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	Hardfloor	Acperience 1	35	DEP999300001	https://www.youtube.com/watch?v=Un4CeV_l3pI	429182
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	Dave Clarke,Chicks On Speed	What Was Her Name (feat. Chicks on Speed)	35	GBBMQ0300136	https://www.youtube.com/watch?v=g7FSBiyBTfs	43521
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	The Timelords	Doctorin’ The Tardis	35	GBCEL2000613	https://www.youtube.com/watch?v=DsAVx0u9Cw4	354433
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	The Todd Terry Project	Weekend (Extended Club Version)	34	USWR39800049	https://www.youtube.com/watch?v=eEj-lkwuYqw	19022
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	Royal House	Can You Party (Club Mix)	33	USWR31622211	https://www.youtube.com/watch?v=kP3h8An4qXI	155413
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	Robert Owens	I'll Be Your Friend - Original Mix (2011 Remastered Version)	33	GBENT0110211	https://www.youtube.com/watch?v=FIuuy4PM7u0	6195
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	Luke Slater,Burial	Love - Burial Remix	33	BEN581900064	https://www.youtube.com/watch?v=loWRPGtqfAI	39899
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	DJ Pierre,Chic Loren	I Feel Love - 1979 Disco Club Mix	32	DEBE71700243	https://www.youtube.com/watch?v=mLyxQ-kdBDk	29109
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	Humanoid	"Stakker Humanoid - 12"" Original"	32	GBA8Y1310024	https://www.youtube.com/watch?v=RsUplPD8c7A	31013
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	Fast Eddie	Acid Thunder	31	QM8RJ1400046	https://www.youtube.com/watch?v=C6V9WBTJlhw	763762
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	T Coy	Carino	31	GBARL9100012	https://www.youtube.com/watch?v=97vO3qvuQqc	131976
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	Kenny Larkin	Tedra	30	GBBPW9400027	https://www.youtube.com/watch?v=XT_nJzaG6Bo	2470
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	Planetary Assault Systems	Desert Races	30	BEN581700348	https://www.youtube.com/watch?v=uUxaOXG__OY	184396
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	Bobby Konders,The House Rhythms	Nervous Acid	30	DEN400209302	https://www.youtube.com/watch?v=ZkwoJvL_-Yc	288820
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	Frankie Bones,Raito	Call It Techno - Raito Remix	30	QM7281763313	https://www.youtube.com/watch?v=UPwvzDY8UUk	628029
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	Equitek	Stylus Flight	3	BEZ350900155	https://www.youtube.com/watch?v=fbtx8gE_SDw	37773
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	Mr. Lee	Come to House	29	USV351400824	https://www.youtube.com/watch?v=F_1EsTMmFxQ	1911
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	Golden Girls	Kinetic - Frank De Wulf Remix	29	BEU921100030	https://www.youtube.com/watch?v=lmBPr7hlIwM	61188
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	Kevin Saunderson,e-Dancer	One Nation	28	NLF711703286	https://www.youtube.com/watch?v=VcXdSGNYX1Q	4127
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	Richie Hawtin	Minus/Orange 1	28	CAM269950001	https://www.youtube.com/watch?v=sq1ZYSuEnu8	649758
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	CLS	Can You Feel It - In House Dub	28	USSR39106904	https://www.youtube.com/watch?v=m4oQFqVfBxU	273579
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	Model 500	No Ufo's - Vocal	28	NOAPI1794091	https://www.youtube.com/watch?v=XtkpjkpD8xQ	92329
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	Adonis	Zostań	27	PLO382103452	https://www.youtube.com/watch?v=oixXi4DriZM	38782
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	Screamin Rachael,Joe Smooth	So Sexy - Smooth Mix	27	USA560987102	https://www.youtube.com/watch?v=f_wYeKA5MOw	41
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	The Nightwriters	Let the Music Use You	27	QM6MZ1508301	https://www.youtube.com/watch?v=LkdR3mdagAc	91837
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	Meat Beat Manifesto	Prime Audio Soup	27	BEPO19834502	https://www.youtube.com/watch?v=7xI8mCKLiRM	89696
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	Armando	151 - Original Mix	26	NL-P43-09-10359	https://www.youtube.com/watch?v=TJImPdPGkWM	37360
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	DJ Sneak,Demuir	Untouchable Funk	26	GBQ5W1700033	https://www.youtube.com/watch?v=8gFmv1PhWxM	10251
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	The Ecstasy Club	Jesus Loves the Acid	26	GB9TP1800429	https://www.youtube.com/watch?v=xhSB_6EQ0DM	1033248
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	"Farley ""Jackmaster"" Funk,Darryl Pandy"	Love Can't Turn Around	25	GBBLG0100304	https://www.youtube.com/watch?v=LDtbXxemnPw	419792
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	Pierre's Pfantasy Club	Dream Girl - Wet Dream Mix	25	GBBLG0100349	https://www.youtube.com/watch?v=gPC8yqsg4UA	1952
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	S'Express	Theme from S-Express	25	GBARL0700780	https://www.youtube.com/watch?v=IpeRShWMdYM	6150485
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	Ceephax Acid Crew	Emotinium II	25	UKQJ71800042	https://www.youtube.com/watch?v=W5S6Cz6oO4M	140210
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	D.J. Pierre	ACiD - Pierre's ACiD FACE Mix	25	DEDU21200022	https://www.youtube.com/watch?v=-LWxPYt5HIA	162190
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	Vainqueur,Maurizio	Lyot - Maurizio Mix	25	DEW259200214	https://www.youtube.com/watch?v=XOiqVejo4gk	364926
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	Furious Frank,Ludwig A.F.	Trip 2 Fantasy - Ludwig A.F. Floor Destruction Mix	25	NL1MT2000094	https://www.youtube.com/watch?v=Ap0Q0-I0pSc	12891
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	Hula	Freeze Out - Radio Version	23	GBBLY0801293	https://www.youtube.com/watch?v=d2CBiHQU1A8	4017
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	Phuture	Your Only Friend	22	QMFMF1498223	https://www.youtube.com/watch?v=wIbd9i9uR1g	96338
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	Sleezy D	I've Lost Control	22	GBBLG0100543	https://www.youtube.com/watch?v=lJnqRCwPeSw	361411
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	Virgo	Apple Pie	21	USSM19700778	https://www.youtube.com/watch?v=ujvaZjyG1k8	339717
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	Liddell Townsell	As Acid Turns - Remastered	20	GBBLG1300225	https://www.youtube.com/watch?v=k0K0XjykGww	1560
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	Mickey Oliver	I Need a Beat (To Turn Me On)	2	USBDP1900968	https://www.youtube.com/watch?v=eZlgtmh4EeQ	598
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	808 State	Pacific State	19	GBAHW1100023	https://www.youtube.com/watch?v=tLxDRePUwEY	4282042
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	Phortune	Jigger Watts	19	GBBLG0100396	https://www.youtube.com/watch?v=YEkfOaUZyz0	2256
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	The Garden Of Eden	The Garden of Eden (A Himalayan Song)	19	GBKPL1259180	https://www.youtube.com/watch?v=4HcuJUTMFP8	3203
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	Mr. Matey	Acid Party - Aciied Groove Mix	18	DEE988900034	https://www.youtube.com/watch?v=WEGwfeym8dY	276
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	Curry Gang	Get up, Get Down (Rough Version)	17	US4R31111475	https://www.youtube.com/watch?v=MoUtuLbJmE8	667
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	Jungle Wonz	Human Condition	15	UKACT2031629	https://www.youtube.com/watch?v=qffeumL2v_w	2752
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	Mark Imperial	The Love I Lost - Radio Mix	15	QMFMG1443288	https://www.youtube.com/watch?v=nk9JkU_hGp4	2565
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	States Of Mind,Richie Hawtin	Elements of Tone - Richie's Dream Mix	15	CAM269080003	https://www.youtube.com/watch?v=cxG-Dyy_v4Q	1262
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	Avus	Real - Mix Cut	14	AUXN21809074	https://www.youtube.com/watch?v=GDSV0pwjvx4	11717
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	Maurice	Someone To Love	13	USVPR1100037	https://www.youtube.com/watch?v=tuqnFLTXVxs	1900
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	Konzept	Hypnautic Beats	12	USA370634401	https://www.youtube.com/watch?v=sdY8PxZeAj0	16213
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	Aphrohead	In the Dark We Live (Thee Lite) [Dave Clarke Remix]	11	AUXN20903126	https://www.youtube.com/watch?v=4KtB8vlvNK8	5432
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	Cool McCool	World Turns Around	11	GBBLG8800140	https://www.youtube.com/watch?v=Vx8Es62LQR8	1240
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	Union Jack	Outta My Head	10	USA2P0613560	https://www.youtube.com/watch?v=JZkMRsYMk2M	38580
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	The Miracles Club	Church Song	1	USMEX1000160	https://www.youtube.com/watch?v=wzxvOgcGLmk	178642
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	Der Wasaw	That Shit's Wild	0	USA371096321	https://www.youtube.com/watch?v=SIkK-XH6TG8	12827332
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	Charles B.	Boss Shit	0	QZ9Y21727965	https://www.youtube.com/watch?v=0E4qn8HHFLA	164
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	Lindell Townshell	Get the Hole	0	USA371098960	https://www.youtube.com/watch?v=r8LvV5lMhDM	20114
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	"James ""Jack Rabbit"""	Another Vicious Lie (Club Mix)	0	USA370988742	https://www.youtube.com/watch?v=Cee6Hf8it0w	211
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	Raze	Hating	0	QZAMM1762532	https://www.youtube.com/watch?v=JJTZE8olxeM	175507
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	Dr. Derelict	That Shit's Wild	0	USA371406113	https://www.youtube.com/watch?v=0gQJaI1T9nw	10087
acid house	spotify:playlist:17buGP6jTSgqYoV4NwkMdX	Acid Invaders,Jordan,Santero	Roboparty - Acid Invaders Remix	0	FI3EF1000266	https://www.youtube.com/watch?v=M0A6v-yZXiU	120
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	The Whole Thing	Peer Pressure	9	GBBTV0901181	https://www.youtube.com/watch?v=HF-sEtwN5KM	435
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	The K-Creative	K Spells Knowledge - Out & About EP Version	9	GBF080300692	https://www.youtube.com/watch?v=GqV27YtUVXk	354
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	Grand Union	Morning Brings the Light	9	GBBTV0500352	https://www.youtube.com/watch?v=4FQvN235uqQ	6570
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	Mac Pac	Just Dream	8	GBBTV1502155	https://www.youtube.com/watch?v=NeyAMqWBIaY	4213
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	Pure Wildness	Ain't No Use	8	GBBTV0901015	https://www.youtube.com/watch?v=0llj6l-TvnQ	647
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	The Hip Joints	Lickout	8	GBBTV1502310	https://www.youtube.com/watch?v=vyzxuoPdPok	336
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	Emperors New Clothes	Leaders and Believers	7	GBBTV0700772	https://www.youtube.com/watch?v=Fdm_ignFnLE	6764
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	Vibraphonic	Trust Me	7	GBBTV1101467	https://www.youtube.com/watch?v=G5uNM_OaUqs	1151
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	Jessica Lauren	Couldn't Take the Missing You	7	GBBTV0901013	https://www.youtube.com/watch?v=W5I-OO4ZuqA	3159
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	Mister Exe,Mica Paris	One Million Smiles	6	GBBTV0901016	https://www.youtube.com/watch?v=1h8DX5-_eVU	5278
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	Night Train	The Night Train	6	NLD919600377	https://www.youtube.com/watch?v=l-0NXVJtHus	684824
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	Janette Sewell	Peace and Love	6	GBBTV0901009	https://www.youtube.com/watch?v=5hfiBkG-iKk	3313
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	Dodge City Productions	People (Come On)	6	GBUM70603838	https://www.youtube.com/watch?v=jKPDeIx1hdg	952
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	Bukky Leo Quintet	Rejoice in Righteousness	6	GBBTV0700753	https://www.youtube.com/watch?v=yNadn40Okys	200
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	Freak Power	Turn On, Tune In, Cop Out - Radio Edit	54	GBANY9300027	https://www.youtube.com/watch?v=eeaCbfrizC4	162984
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	K Collective	Keep It Coming	5	SEWDL6010567	https://www.youtube.com/watch?v=wGem7D7lW-E	182605
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	Ulf Sandberg Quartet	Bolivia	5	GBBTV0800941	https://www.youtube.com/watch?v=nTdVfF30nJM	7868
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	Ed Jones Quartet	Homegrown	5	GBBTV1502238	https://www.youtube.com/watch?v=X3DqOLzid38	628
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	Max Beesley's High Vibes	Mr. Jeckle	5	GBBTV0901171	https://www.youtube.com/watch?v=nQVT_y9ayTU	4719
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	Bukky Leo,Black Egypt	The Vision	5	GBCLQ0501006	https://www.youtube.com/watch?v=szpzGQ51Rz0	3837
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	The Brand New Heavies	You Are The Universe	45	GBAMY9700045	https://www.youtube.com/watch?v=0Om_l8SP9VE	62910
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	Galliano	Prince Of Peace	41	GBF080080374	https://www.youtube.com/watch?v=Xz1ByMe7XUs	35879
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	Young Disciples	Apparently Nothin' - Soul River	41	GBF089190026	https://www.youtube.com/watch?v=jNzBMK7zcKE	15193
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	Mother Earth	Apple Green	40	GBBTV9300137	https://www.youtube.com/watch?v=TjgMrTvG-5U	19701
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	Jestofunk,CeCe Rogers,Fred Wesley	The Ghetto (featuring CeCe Rogers and Fred Wesley)	40	ITI029400013	https://www.youtube.com/watch?v=NfTZR21KZJo	248996
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	Jhelisa	Friendly Pressure	40	GBBCM9400110	https://www.youtube.com/watch?v=LWtSsAzDLLk	11396
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	Sunship,Anita Kelsey	Try Me Out - Let Me Lick It	40	USQY51700044	https://www.youtube.com/watch?v=OggJnzoVLlc	139132
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	What's what	The Odd One (Part .1)	4	GBBTV1502233	https://www.youtube.com/watch?v=6z5pipQ7ywQ	630
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	Sandals	Lifted	4	GBSMU6418900	https://www.youtube.com/watch?v=odxsCHZ-KMg	21467
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	A Man Called Adam	Barefoot in the Head	38	GBYBE0800049	https://www.youtube.com/watch?v=jWXeWP6r57Q	73336
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	Marc Moulin	Into the Dark	38	BEI010111301	https://www.youtube.com/watch?v=00y8OskYY2U	51667
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	Snowboy,Anna Ross	Girl Overboard	37	GBBTV9300082	https://www.youtube.com/watch?v=b_5AbeD51KY	78144
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	James Taylor Quartet	Theme From Starsky & Hutch - Funky People Mix	37	GBAKW0300459	https://www.youtube.com/watch?v=jmVCBjarUU0	40272
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	Groove Collective	Everything Is Changing	37	USA560558106	https://www.youtube.com/watch?v=687SJmaHuUk	8225
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	Martine Girault	Revival - Japanese LP Mix	37	FR6V80093594	https://www.youtube.com/watch?v=BXwqQwhsLYg	17433
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	Carleen Anderson	Mama Said	37	GBAAA9300186	https://www.youtube.com/watch?v=Qxj-9Fy7pjU	147003
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	United Future Organization	Good Luck Shore	36	JPPH09900730	https://www.youtube.com/watch?v=R8ZMc30Hjno	26215
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	Corduroy	Chowdown	34	GBBLY1300977	https://www.youtube.com/watch?v=C_Gs2ku8k4c	158625
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	Down To The Bone	The Zodiac	33	USME31900170	https://www.youtube.com/watch?v=HZeOxv_IqAQ	402825
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	Count Basic	M.L. In The Sunshine	31	ATS269423005	https://www.youtube.com/watch?v=NfHPGGKR6TM	2375
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	Solsonics	Montuno Funk	30	USCA20701937	https://www.youtube.com/watch?v=Yjdd2qcY2ts	6142
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	D-Influence	Good Lover	30	USAT21104073	https://www.youtube.com/watch?v=MpfaLHF0B-g	71979
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	Time and Space	Zhonghu	3	GBLFP2145609	https://www.youtube.com/watch?v=_VXhjfmmenE	12
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	High Steppers	Got To Be	3	GBBCM9300060	https://www.youtube.com/watch?v=8wvj4tmTyUk	344
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	Dread Flimstone	Render Your Heart	3	GBBTV1301925	https://www.youtube.com/watch?v=PbrLsct7XZk	482
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	Serene	Take It All feat. Beleaf & S.O.	3	GBLFP1520195	https://www.youtube.com/watch?v=9OJsfD8O03s	22695
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	Too Darn Hot	Retro-Active	3	GBBTV1802575	https://www.youtube.com/watch?v=061mWCdDzZM	317
acid jazz	spotify:playlist:7vyHBfRfPOT8Sxy87P5osJ	Exodus Quartet	Summer Soulstice	28	USIR40633707	https://www.youtube.com/watch?v=3sQiPzU7UAU	55339
