session_id,PROLIFIC_PID,status,started_datetime,completed_date_time,time_taken,age,num_approvals,num_rejections,prolific_score,reviewed_at_datetime,entered_code,Country of Birth,Current Country of Residence,Employment Status,First Language,Fluent languages,Gender,Highest education level completed,Nationality,Sex,Student Status
6270f070d9370f2646457c88,60ec99f277f9a3a19f42c184,APPROVED,2022-05-03 09:05:55.204000,2022-05-03 09:08:31.022000,155.818,21,120,2,100,2022-05-03 10:38:58.227000,7ED80400,Russian Federation,Spain,Other,Spanish,"Russian, Spanish, English",Man (including Trans Male/Trans Man),Graduate degree (MA/MSc/MPhil/other),Spain,Male,Yes
6270f08c09f7eb904e3d6694,5ec2c14f488b5c0d146da2f9,RETURNED,2022-05-03 09:06:20.623000,,167839.381284,32,259,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6270f09171a6c3dd629da4f9,5e8b4b875ac5d50009845a7b,APPROVED,2022-05-03 09:06:25.849000,2022-05-03 09:10:06.137000,220.288,25,220,6,96,2022-05-03 10:38:56.352000,7ED80400,Portugal,Portugal,Part-Time,Portuguese,"English, Portuguese, Spanish",Man (including Trans Male/Trans Man),High school diploma/A-levels,Portugal,Male,No
6270f095a602c75247a800ad,610806dc54127c679abf2330,APPROVED,2022-05-03 09:06:31.876000,2022-05-03 09:09:55.193000,203.317,20,61,1,100,2022-05-03 10:38:55.532000,7ED80400,Portugal,Portugal,"Not in paid work (e.g. homemaker', 'retired or disabled)",Portuguese,"Portuguese, English, Spanish",Woman (including Trans Female/Trans Woman),High school diploma/A-levels,Portugal,Female,Yes
6270f132125140579326731a,60ad073b7528565cc4c97c55,APPROVED,2022-05-03 09:09:06.750000,2022-05-03 09:15:12.044000,365.294,20,101,1,100,2022-05-03 10:38:53.684000,7ED80400,Portugal,Portugal,Part-Time,Portuguese,"Portuguese, English",Woman (including Trans Female/Trans Woman),High school diploma/A-levels,Portugal,Female,Yes
6270f1aab467ab41184d3406,6024c1edf9b0e11f13c59cbd,APPROVED,2022-05-03 09:11:06.817000,2022-05-03 09:14:22.597000,195.78,21,136,2,100,2022-05-03 10:38:52.924000,7ED80400,Portugal,Portugal,Full-Time,Portuguese,"English, Portuguese",Woman (including Trans Female/Trans Woman),Graduate degree (MA/MSc/MPhil/other),Portugal,Male,No
6270f2007240efed92482adc,5f27df9a9858eb0008fd7aa3,APPROVED,2022-05-03 09:12:34.761000,2022-05-03 09:19:40.039000,425.278,42,87,4,95,2022-05-03 10:38:52.134000,7ED80400,Portugal,Portugal,Full-Time,Portuguese,"Portuguese, English",Man (including Trans Male/Trans Man),Graduate degree (MA/MSc/MPhil/other),Portugal,Male,No
6270f46600ca2d110647008d,6140bb4d57c78ac4fb3176de,RETURNED,2022-05-03 09:32:46.006000,,166254.079761,26,72,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6270f48a253cfa4d16a8b2ea,5e67780ca38210017a640293,APPROVED,2022-05-03 09:23:29.844000,2022-05-03 09:25:34.572000,124.728,20,100,1,100,2022-05-03 10:38:50.504000,7ED80400,Portugal,Portugal,Unemployed (and job seeking),Portuguese,"English, Portuguese, Spanish",Man (including Trans Male/Trans Man),Undergraduate degree (BA/BSc/other),Portugal,Male,Yes
6270f4e56a92dc9f35798c2c,5424a0d1fdf99b691fb384e5,APPROVED,2022-05-03 09:25:21.913000,2022-05-03 09:30:10.541000,288.628,27,560,1,100,2022-05-03 10:38:49.793000,7ED80400,Portugal,Portugal,Part-Time,Portuguese,"English, Portuguese",Man (including Trans Male/Trans Man),Undergraduate degree (BA/BSc/other),Portugal,Male,Yes
6270f5167d4e9eb2c7b491f2,610e5795a8bbd458987c7762,APPROVED,2022-05-03 09:25:48.825000,2022-05-03 09:28:41.441000,172.616,20,29,0,100,2022-05-03 10:38:49.051000,7ED80400,Spain,Spain,Unemployed (and job seeking),Basque,"Basque, English, Spanish",Woman (including Trans Female/Trans Woman),Secondary education (e.g. GED/GCSE),Spain,Female,Yes
6270f5550bd66490116e615a,5fa863ce4a7c416f9f2671bd,APPROVED,2022-05-03 09:26:51.755000,2022-05-03 09:29:00.781000,129.026,42,119,1,100,2022-05-03 10:38:48.055000,7ED80400,Portugal,Portugal,Full-Time,Portuguese,"English, Portuguese, Spanish",Man (including Trans Male/Trans Man),Graduate degree (MA/MSc/MPhil/other),Portugal,Male,No
6270f5d4a700c1222c3a6b78,5bef1e56c19fcd0001cdf4c7,APPROVED,2022-05-03 09:29:00.438000,2022-05-03 09:31:33.653000,153.215,23,109,1,100,2022-05-03 10:38:47.271000,7ED80400,Spain,Spain,Full-Time,Spanish,"English, French, Spanish",Woman (including Trans Female/Trans Woman),Graduate degree (MA/MSc/MPhil/other),Spain,Female,Yes
6270f8ebde3317b4544f918b,6149abd3cead78f1eb135218,APPROVED,2022-05-03 09:42:08.848000,2022-05-03 09:44:48.987000,160.139,24,44,1,100,2022-05-03 10:38:44.657000,7ED80400,Uruguay,Spain,Part-Time,Spanish,"English, Spanish",Woman (including Trans Female/Trans Woman),Undergraduate degree (BA/BSc/other),Spain,Female,No
6270f97824086de146021efd,60ae21b12f30006b436fc501,RETURNED,2022-05-03 09:54:24.322000,,164955.859341,25,22,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6270f994e52c66fe8c2746e9,60585ff1bd867c3aab48cef1,APPROVED,2022-05-03 09:44:52.057000,2022-05-03 09:47:08.338000,136.281,27,102,3,98,2022-05-03 10:38:44.328000,7ED80400,Italy,Italy,Full-Time,Italian,"English, Italian, Spanish",Woman (including Trans Female/Trans Woman),Technical/community college,Italy,Female,No
6270fa0884afa6029dfc7bfb,608f29f8fb5de082970cb20a,RETURNED,2022-05-03 09:47:17.404000,,165382.803082,30,145,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6270fa9992bc9e4c74f23032,60ee157e8e8eaff135e5cfa2,APPROVED,2022-05-03 09:49:13.868000,2022-05-03 09:52:22.211000,188.343,23,86,2,99,2022-05-03 10:38:42.592000,7ED80400,Portugal,Portugal,"Not in paid work (e.g. homemaker', 'retired or disabled)",Portuguese,"Spanish, Portuguese, English",Woman (including Trans Female/Trans Woman),High school diploma/A-levels,Portugal,Female,Yes
6270fac65bd69409e54b9c24,5ef212414a410701dbc72427,APPROVED,2022-05-03 09:50:01.580000,2022-05-03 09:54:25.015000,263.435,26,189,0,100,2022-05-03 10:38:41.914000,7ED80400,Italy,Italy,Part-Time,Italian,"Italian, English, Spanish",Woman (including Trans Female/Trans Woman),Undergraduate degree (BA/BSc/other),Italy,Female,Yes
6270fad2e29cb2c336c7051b,60b92000a06b6bdf0115d983,APPROVED,2022-05-03 09:50:10.681000,2022-05-03 09:52:50.832000,160.151,20,161,0,100,2022-05-03 10:38:41.124000,7ED80400,Portugal,Portugal,Unemployed (and job seeking),Portuguese,"Portuguese, Spanish, English",Woman (including Trans Female/Trans Woman),Secondary education (e.g. GED/GCSE),Portugal,Female,Yes
6270fadb47924a9e38765aac,5be2965691deed00015acc2b,APPROVED,2022-05-03 09:50:19.815000,2022-05-03 09:52:33.883000,134.068,35,427,2,100,2022-05-03 10:38:40.447000,7ED80400,Italy,Italy,Other,Italian,"English, Italian",Man (including Trans Male/Trans Man),Graduate degree (MA/MSc/MPhil/other),Italy,Male,No
6270fb00e06652af99d02181,5fbfb3099d4fac2f7134943b,APPROVED,2022-05-03 09:51:25.508000,2022-05-03 09:53:38.916000,133.408,30,163,1,100,2022-05-03 10:38:38.630000,7ED80400,Portugal,Portugal,Full-Time,Portuguese,English,Woman (including Trans Female/Trans Woman),Graduate degree (MA/MSc/MPhil/other),Portugal,Female,No
6270fb1a07993c3bcf40754d,5f98444f8279d60d592c1fa4,RETURNED,2022-05-03 09:51:22.116000,,165138.16804,25,108,3,96,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6270fb33351dd05781adb280,5eeb414cfe8e6a02516fc245,APPROVED,2022-05-03 09:51:47.403000,2022-05-03 09:54:34.381000,166.978,20,266,4,99,2022-05-03 10:38:38.224000,7ED80400,Italy,Italy,Unemployed (and job seeking),Italian,"Italian, English",Man (including Trans Male/Trans Man),High school diploma/A-levels,Italy,Male,Yes
6270fb376c4678a9aaeab09c,5ecc7b15ce3f4185e01acd04,APPROVED,2022-05-03 09:51:51.430000,2022-05-03 09:54:02.281000,130.851,33,195,3,98,2022-05-03 10:38:37.376000,7ED80400,Italy,Italy,Part-Time,Italian,"Italian, English",Man (including Trans Male/Trans Man),Undergraduate degree (BA/BSc/other),Italy,Male,No
6270fb67027f76645f24b271,5eee327e64dd2606b3567102,APPROVED,2022-05-03 09:52:45.537000,2022-05-03 09:56:00.213000,194.676,21,71,1,100,2022-05-03 10:38:36.399000,7ED80400,Italy,Italy,Other,Italian,"Italian, English",Woman (including Trans Female/Trans Woman),High school diploma/A-levels,Italy,Female,Yes
6270fb7070e70cd64e15931f,607aa201c7cdcb55267f28fd,APPROVED,2022-05-03 09:52:48.712000,2022-05-03 09:56:55.382000,246.67,22,75,1,100,2022-05-03 10:38:34.882000,7ED80400,Italy,Italy,Part-Time,Italian,"English, Italian",Man (including Trans Male/Trans Man),Technical/community college,Italy,Male,Yes
6270fb9ba27eeb56c75a7c5a,5ccf022bafa2f60018c2e9bc,APPROVED,2022-05-03 09:53:31.442000,2022-05-03 09:56:03.356000,151.914,26,157,1,100,2022-05-03 10:38:34.295000,7ED80400,Italy,Italy,"Not in paid work (e.g. homemaker', 'retired or disabled)",Italian,"Italian, English",Man (including Trans Male/Trans Man),High school diploma/A-levels,Italy,Male,Yes
6270fba2d31630fa9b1a8eac,61533ae1608e26ea4294e263,APPROVED,2022-05-03 09:53:41.352000,2022-05-03 09:56:35.224000,173.872,27,29,0,100,2022-05-03 10:38:33.473000,7ED80400,Italy,Italy,Part-Time,Italian,"English, Italian",Man (including Trans Male/Trans Man),Undergraduate degree (BA/BSc/other),Italy,Male,Yes
6270fba989d5f13d76674f6c,6175a0a52e748285b3476b27,APPROVED,2022-05-03 09:53:46.604000,2022-05-03 09:56:14.546000,147.942,21,68,2,97,2022-05-03 10:38:32.709000,7ED80400,Italy,Italy,Full-Time,Italian,"English, Italian",Man (including Trans Male/Trans Man),High school diploma/A-levels,Italy,Male,Yes
6270fbbb2e6258de5167bb16,60ad2f1cfc1ccc897298bf73,APPROVED,2022-05-03 09:54:23.458000,2022-05-03 09:57:12.519000,169.061,21,75,1,100,2022-05-03 10:38:30.922000,7ED80400,Italy,Italy,Unemployed (and job seeking),Italian,"Italian, English",Woman (including Trans Female/Trans Woman),High school diploma/A-levels,Italy,Female,Yes
6270fbc741a4c6053af2f1fa,61158014a0094bdc35e2a1f5,APPROVED,2022-05-03 09:54:19.800000,2022-05-03 09:57:02.054000,162.254,23,25,0,100,2022-05-03 10:38:31.962000,7ED80400,Italy,Italy,Unemployed (and job seeking),Italian,"Italian, English, Spanish",Woman (including Trans Female/Trans Woman),High school diploma/A-levels,Italy,Female,Yes
6270fbd81676cb8475510b3d,5c64934ba34e1e0001c01e29,APPROVED,2022-05-03 09:54:34.393000,2022-05-03 09:56:39.689000,125.296,27,401,10,96,2022-05-03 10:38:29.329000,7ED80400,Italy,Italy,Part-Time,Italian,"Italian, English, French, Spanish",Woman (including Trans Female/Trans Woman),Graduate degree (MA/MSc/MPhil/other),Italy,Female,No
6270fbdf84b1a2a06e6c9b42,5ec66c4259d924047b9c413a,APPROVED,2022-05-03 09:54:39.501000,2022-05-03 09:58:54.940000,255.439,37,218,4,98,2022-05-03 10:38:28.899000,7ED80400,Italy,Italy,Part-Time,Italian,"English, Italian",Man (including Trans Male/Trans Man),High school diploma/A-levels,Italy,Male,Yes
6270fbf839f34a49bfe8eb07,6085e84d413d728ebaeca4eb,APPROVED,2022-05-03 09:55:04.440000,2022-05-03 09:57:32.060000,147.62,23,125,1,100,2022-05-03 10:38:28.132000,7ED80400,Italy,Italy,Unemployed (and job seeking),Italian,"English, Italian",Man (including Trans Male/Trans Man),High school diploma/A-levels,Italy,Male,Yes
6270fc02f62e973fbb440764,5a77529ff49c9a0001f2fdbd,APPROVED,2022-05-03 09:55:16.218000,2022-05-03 09:58:53.680000,217.462,32,625,2,100,2022-05-03 10:38:27.521000,7ED80400,Italy,Italy,Unemployed (and job seeking),Italian,"English, Italian",Man (including Trans Male/Trans Man),High school diploma/A-levels,Italy,Male,No
6270fc0439f34a49bfe8eb08,5e8e55509422bb10abed1f54,APPROVED,2022-05-03 09:55:16.580000,2022-05-03 09:57:33.645000,137.065,20,246,2,100,2022-05-03 10:38:26.724000,7ED80400,Spain,Spain,Other,Spanish,"Catalan, English, Spanish",Man (including Trans Male/Trans Man),High school diploma/A-levels,Spain,Male,Yes
6270fc0ef9e8d5f527c5b024,5fe22c401d6cb4d83abd08e6,APPROVED,2022-05-03 09:55:26.559000,2022-05-03 09:58:18.979000,172.42,40,190,2,100,2022-05-03 10:38:24.704000,7ED80400,Italy,Italy,Full-Time,Italian,"Italian, English, Spanish, French",Man (including Trans Male/Trans Man),Undergraduate degree (BA/BSc/other),Italy,Male,No
6270fc206aad6187d470fda6,5c2a4650aaffb80001bf0917,APPROVED,2022-05-03 09:55:49.117000,2022-05-03 09:59:21.710000,212.593,32,392,4,99,2022-05-03 10:38:24.056000,7ED80400,Italy,Italy,Unemployed (and job seeking),Italian,"Italian, English",Man (including Trans Male/Trans Man),Undergraduate degree (BA/BSc/other),Italy,Male,No
6270fc33c7417b89536fa9a3,608e7f009f31e9b739f48a3e,APPROVED,2022-05-03 09:56:06.764000,2022-05-03 10:02:12.183000,365.419,36,121,0,100,2022-05-03 10:38:23.520000,7ED80400,Italy,Italy,Full-Time,Italian,"Italian, English",Man (including Trans Male/Trans Man),High school diploma/A-levels,Italy,Male,No
6270fc33fc1af8c3a520abc7,5b0a93f030d562000155259e,APPROVED,2022-05-03 09:56:35.153000,2022-05-03 10:00:09.200000,214.047,29,121,1,100,2022-05-03 10:38:22.768000,7ED80400,Italy,Italy,Full-Time,Italian,"English, Italian, Russian, Spanish",Woman (including Trans Female/Trans Woman),Graduate degree (MA/MSc/MPhil/other),Italy,Female,No
6270fc466dfe2df309fdcef7,6104d7762d4afcf67943b45f,RETURNED,2022-05-03 09:56:22.884000,,164837.655325,24,114,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6270fc5700961c5445c73b17,5ef0932312818b06a0abf52d,APPROVED,2022-05-03 10:00:40.425000,2022-05-03 10:05:40.252000,299.827,32,252,2,100,2022-05-03 10:38:07.077000,7ED80400,Italy,Italy,Part-Time,Italian,"English, Italian",Man (including Trans Male/Trans Man),High school diploma/A-levels,Italy,Male,No
6270fc5bc6b9171d2f6f340d,5e82f269cbf17300094e9fda,APPROVED,2022-05-03 09:56:48.965000,2022-05-03 09:59:30.065000,161.1,23,255,0,100,2022-05-03 10:38:22.384000,7ED80400,Italy,Italy,Other,Italian,"Italian, English",Man (including Trans Male/Trans Man),High school diploma/A-levels,Italy,Male,Yes
6270fc83123be554eeb4f942,60e05e5e03b54db72853ed1d,APPROVED,2022-05-03 09:57:23.038000,2022-05-03 10:01:27.965000,244.927,22,84,0,100,2022-05-03 10:38:21.614000,7ED80400,Italy,Italy,DATA EXPIRED,Italian,"English, Italian",Man (including Trans Male/Trans Man),High school diploma/A-levels,Italy,Male,Yes
6270fc9165f43aa35dafbb05,5b213220809d160001a2c36d,RETURNED,2022-05-03 10:07:37.716000,,164162.873909,23,584,2,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6270fcbe659b38a54fce2964,5fa52929e1399a1a6d14b933,RETURNED,2022-05-03 09:58:55.670000,,164684.932601,25,96,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6270fcbf018e46c53ee672b8,5f444f41d9255617e1ba10ff,APPROVED,2022-05-03 09:58:33.346000,2022-05-03 10:01:38.363000,185.017,28,301,1,100,2022-05-03 10:38:20.754000,7ED80400,Italy,Italy,Unemployed (and job seeking),Italian,"Italian, English",Man (including Trans Male/Trans Man),High school diploma/A-levels,Italy,Male,Yes
6270fcd08c73b89761806170,5c0076b35b01360001fca870,APPROVED,2022-05-03 09:58:46.440000,2022-05-03 10:01:02.553000,136.113,29,363,3,100,2022-05-03 10:38:19.939000,7ED80400,Portugal,Portugal,Part-Time,Portuguese,"English, Portuguese",Woman (including Trans Female/Trans Woman),Secondary education (e.g. GED/GCSE),Portugal,Female,Yes
6270fceb4f4c4292c7267ce0,5f35644aea047150c84f1245,APPROVED,2022-05-03 09:59:07.273000,2022-05-03 10:02:16.187000,188.914,28,161,0,100,2022-05-03 10:38:17.011000,7ED80400,Italy,Italy,Full-Time,Italian,"English, Italian",Man (including Trans Male/Trans Man),Undergraduate degree (BA/BSc/other),Italy,Male,No
6270fcebbcdf46c3f4213f9c,5f33ead9400eee2403448c32,APPROVED,2022-05-03 09:59:31.659000,2022-05-03 10:02:49.371000,197.712,26,169,3,99,2022-05-03 10:38:15.379000,7ED80400,Italy,Italy,Part-Time,Italian,"English, Italian",Woman (including Trans Female/Trans Woman),Undergraduate degree (BA/BSc/other),Italy,Female,Yes
6270fcfa44718161551f663c,5f15d1e7f7fa5e0bef2dfb2a,APPROVED,2022-05-03 09:59:22.953000,2022-05-03 10:02:06.681000,163.728,23,194,1,100,2022-05-03 10:38:16.074000,7ED80400,Italy,Italy,Other,Italian,"English, Italian, Spanish",Woman (including Trans Female/Trans Woman),High school diploma/A-levels,Italy,Female,Yes
6270fcfc659b38a54fce2969,5fe98a7e15b59b86bc0a5b7f,APPROVED,2022-05-03 10:00:26.574000,2022-05-03 10:03:20.301000,173.727,22,140,0,100,2022-05-03 10:38:10.503000,7ED80400,Italy,Italy,Part-Time,Italian,"Italian, English",Man (including Trans Male/Trans Man),Undergraduate degree (BA/BSc/other),Italy,Male,Yes
6270fd27ff9394b644142fd3,5fafc5f6a7da67296c293dae,APPROVED,2022-05-03 10:00:07.395000,2022-05-03 10:03:56.016000,228.621,27,188,3,99,2022-05-03 10:38:14.398000,7ED80400,Italy,Italy,Part-Time,Italian,"Italian, English",Man (including Trans Male/Trans Man),Graduate degree (MA/MSc/MPhil/other),Italy,Male,Yes
6270fd2dea44c284be9c654e,6107f8e71da90474ed188cb3,APPROVED,2022-05-03 10:00:13.627000,2022-05-03 10:02:50.784000,157.157,20,124,1,100,2022-05-03 10:38:13.462000,7ED80400,Italy,Italy,Part-Time,Italian,English,Man (including Trans Male/Trans Man),High school diploma/A-levels,Italy,Male,Yes
6270fd34659b38a54fce296c,60a280d663834ecd8d6a7e86,APPROVED,2022-05-03 10:00:20.527000,2022-05-03 10:03:58.505000,217.978,23,150,2,100,2022-05-03 10:38:12.507000,7ED80400,Italy,Italy,Other,Italian,"Italian, English",Man (including Trans Male/Trans Man),Undergraduate degree (BA/BSc/other),Italy,Male,Yes
6270fd36adba70854ba06823,6110502cdbabeb4c3d2d7b08,RETURNED,2022-05-03 10:10:22.265000,,163998.469751,22,118,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6270fd3959b6705f69308444,5f0a14d0c729c62cd9b16427,APPROVED,2022-05-03 10:00:30.086000,2022-05-03 10:04:58.470000,268.384,26,257,2,100,2022-05-03 10:38:09.582000,7ED80400,Italy,Italy,Part-Time,Italian,"English, Italian",Woman (including Trans Female/Trans Woman),Undergraduate degree (BA/BSc/other),Italy,Female,Yes
6270fd40e5d4cbb63f242ca5,60d0d3e7e4d728de23952f2a,APPROVED,2022-05-03 10:00:36.349000,2022-05-03 10:06:31.519000,355.17,23,110,1,100,2022-05-03 10:38:08.603000,7ED80400,Italy,Italy,Unemployed (and job seeking),Italian,"English, Italian",Woman (including Trans Female/Trans Woman),High school diploma/A-levels,Italy,Female,Yes
6270fd43176322d11102368f,5e830f59e432f201ddcbc319,APPROVED,2022-05-03 10:00:37.791000,2022-05-03 10:06:24.678000,346.887,37,246,1,100,2022-05-03 10:38:07.808000,7ED80400,Italy,Italy,Part-Time,Italian,"Italian, English, French",Woman (including Trans Female/Trans Woman),Graduate degree (MA/MSc/MPhil/other),Italy,Female,No
6270fd6d23b4e61425db3b22,61071bc6d5e086fc27f57884,APPROVED,2022-05-03 10:01:17.350000,2022-05-03 10:04:23.041000,185.691,20,105,0,100,2022-05-03 10:38:05.921000,7ED80400,Italy,Italy,Unemployed (and job seeking),Italian,"English, Italian",Woman (including Trans Female/Trans Woman),High school diploma/A-levels,Italy,Female,Yes
6270fd7b217aec509f09b834,60fd703ecd62eb39eb07c328,RETURNED,2022-05-03 10:01:31.098000,,164529.703962,22,99,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6270fd831ad9a8437832285a,5d9493f46fe71d00193d3a2c,APPROVED,2022-05-03 10:01:48.256000,2022-05-03 10:06:19.087000,270.831,24,239,4,98,2022-05-03 10:38:02.564000,7ED80400,Italy,Italy,Full-Time,Italian,"English, French, Italian, Spanish",Woman (including Trans Female/Trans Woman),Undergraduate degree (BA/BSc/other),Italy,Female,Yes
6270fd84f42c6fd6cc551759,616d12fbecad74016c80cab9,APPROVED,2022-05-03 10:01:43.074000,2022-05-03 10:05:00.423000,197.349,19,106,0,100,2022-05-03 10:38:03.704000,7ED80400,Italy,Italy,Part-Time,Italian,"English, Italian",Man (including Trans Male/Trans Man),High school diploma/A-levels,Italy,Male,Yes
6270fd8f8c73b8976180617d,5fa9d9a57e564e271b8c2175,APPROVED,2022-05-03 10:01:51.320000,2022-05-03 10:05:47.178000,235.858,26,246,1,100,2022-05-03 10:38:01.750000,7ED80400,Italy,Italy,Full-Time,Italian,"Italian, English",Man (including Trans Male/Trans Man),Graduate degree (MA/MSc/MPhil/other),Italy,Male,Yes
6270fd9282d86c6670add5c6,5fb015142942a535524f55fc,APPROVED,2022-05-03 10:02:03.055000,2022-05-03 10:04:42.337000,159.282,26,237,2,100,2022-05-03 10:38:00.989000,7ED80400,Italy,Italy,Part-Time,Italian,"English, Italian",Woman (including Trans Female/Trans Woman),High school diploma/A-levels,Italy,Female,No
6270fda6f1411fcf5bd9a189,6108060c424a78752e1e491e,APPROVED,2022-05-03 10:02:14.102000,2022-05-03 10:04:42.499000,148.397,23,92,0,100,2022-05-03 10:38:00.274000,7ED80400,Italy,Italy,Part-Time,Italian,"Italian, English",Woman (including Trans Female/Trans Woman),High school diploma/A-levels,Italy,Female,Yes
6270fda7ef491572f8d5bbdb,612d5712d75b6c46b4cefc63,APPROVED,2022-05-03 10:02:29.889000,2022-05-03 10:05:15.327000,165.438,20,127,1,100,2022-05-03 10:37:56.889000,7ED80400,Italy,Italy,Other,Italian,"Italian, English",Woman (including Trans Female/Trans Woman),High school diploma/A-levels,Italy,Female,Yes
6270fdae217aec509f09b836,5e8497aa346fba03dc219558,APPROVED,2022-05-03 10:02:25.031000,2022-05-03 10:04:52.467000,147.436,23,220,5,97,2022-05-03 10:37:58.856000,7ED80400,Italy,Italy,Other,Italian,"Italian, English",Woman (including Trans Female/Trans Woman),Undergraduate degree (BA/BSc/other),Italy,Female,Yes
6270fdc71f6979dc4871b7c1,5ef0a462ebe9a7092d6bb28d,APPROVED,2022-05-03 10:02:49.422000,2022-05-03 10:04:48.380000,118.958,38,122,0,100,2022-05-03 10:37:55.968000,7ED80400,Italy,Italy,Full-Time,Italian,"English, Italian",Woman (including Trans Female/Trans Woman),High school diploma/A-levels,Italy,Female,No
6270fdf3ac01655dbb17c141,61322612510b85268a0c4b63,APPROVED,2022-05-03 10:03:33.762000,2022-05-03 10:06:42.398000,188.636,23,130,0,100,2022-05-03 10:37:54.888000,7ED80400,Italy,Italy,Other,Italian,"English, Italian",Woman (including Trans Female/Trans Woman),High school diploma/A-levels,Italy,Female,Yes
6270fdf67d25dde1d81289c0,5ede13094e77400127b0d8ac,APPROVED,2022-05-03 10:03:34.465000,2022-05-03 10:05:32.268000,117.803,29,349,0,100,2022-05-03 10:37:54.131000,7ED80400,Italy,Italy,Part-Time,Italian,"Italian, English",Man (including Trans Male/Trans Man),High school diploma/A-levels,Italy,Male,Yes
6270fe03e1bfac2b72c0b873,61116ea73faf9f738be9be68,APPROVED,2022-05-03 10:03:51.318000,2022-05-03 10:06:08.284000,136.966,26,31,0,100,2022-05-03 10:37:53.176000,7ED80400,Italy,Italy,Full-Time,Italian,"English, Italian",Woman (including Trans Female/Trans Woman),Technical/community college,Italy,Female,No
6270fe257928eac8cd12c2a9,5fe230ee29598a57972db630,APPROVED,2022-05-03 10:04:25.915000,2022-05-03 10:09:39.982000,314.067,29,115,1,100,2022-05-03 10:37:51.713000,7ED80400,Italy,Italy,Full-Time,Italian,"English, Italian",Man (including Trans Male/Trans Man),Doctorate degree (PhD/other),Italy,Male,No
6270fe35e3c24b51284d5dce,615c43b800752a4f3d0fd1f0,APPROVED,2022-05-03 10:04:37.825000,2022-05-03 10:08:18.028000,220.203,23,113,0,100,2022-05-03 10:37:49.925000,7ED80400,Italy,Italy,DATA EXPIRED,Italian,"English, Italian",Woman (including Trans Female/Trans Woman),Undergraduate degree (BA/BSc/other),Italy,Female,Yes
6270fe38aed520e4b0ba3c01,5fbff63f87a5fa3d602bab58,APPROVED,2022-05-03 10:04:43.634000,2022-05-03 10:07:12.837000,149.203,24,54,1,100,2022-05-03 10:37:50.684000,7ED80400,Italy,Italy,Unemployed (and job seeking),Italian,"Italian, English",Man (including Trans Male/Trans Man),High school diploma/A-levels,Italy,Male,Yes
6270fe3f0d49df06e7fd2323,616efbb6f50360c197614d1d,APPROVED,2022-05-03 10:04:47.725000,2022-05-03 10:08:18.046000,210.321,21,78,0,100,2022-05-03 10:37:48.079000,7ED80400,Italy,Italy,Unemployed (and job seeking),Italian,"English, Italian",Woman (including Trans Female/Trans Woman),High school diploma/A-levels,Italy,Female,Yes
6270fe40809b39bec66c90c6,5f8f1d38e25d2b1306f8e554,APPROVED,2022-05-03 10:04:48.130000,2022-05-03 10:06:55.553000,127.423,28,219,3,99,2022-05-03 10:37:47.402000,7ED80400,Italy,Italy,Unemployed (and job seeking),Italian,"English, Italian",Woman (including Trans Female/Trans Woman),High school diploma/A-levels,Italy,Female,Yes
