genre	maingenre	sp_id	yt_id	artist_name	track_name	ISRC	pop	viewCount	yt_link
hi-nrg	disco	4LqwOOl4tgCwHUqU6mwf4n	PZbAEHswIfw	Stock Aitken Waterman	Roadblock	GBBTK0900611	26	92814	https://www.youtube.com/watch?v=PZbAEHswIfw
hi-nrg	disco	3hGTJe3xGgJKTR39eg6pIN	W1nVSuTzXZM	Barbara Pennington	24 Hours a Day	GBQRF0701742	15	74235	https://www.youtube.com/watch?v=W1nVSuTzXZM
hi-nrg	disco	7rpehMlLVvOlai1EK4QbFu	beCiry4Szdo	Michael Sembello	"Maniac - From ""Flashdance"""	USPR38302462	12	416365	https://www.youtube.com/watch?v=beCiry4Szdo
hi-nrg	disco	7kg9hn9V4kY0bo9MrvxzGy	N28WWNuvghs	Jeanie Tracy	Can I Come over and Play with You Tonight	GBRH31200073	17	27915	https://www.youtube.com/watch?v=N28WWNuvghs
hi-nrg	disco	69Jm4v2cNp7eBSNp40UTuK	cx583cb9UbE	Sean Ensign	That Christmas Feeling	ushm22105113	29	4314	https://www.youtube.com/watch?v=cx583cb9UbE
hi-nrg	disco	2zBmSzJlSWsIyGjmbSBHte	c2IP4PEiN-0	Divine	Shake It Up	GBBLY8300238	38	213216	https://www.youtube.com/watch?v=c2IP4PEiN-0
hi-nrg	disco	5znZEOuOCNhClIf0gkoHlD	izXmtKhoZtA	Biddu	Baat Ban Jaye - Qurbani / Soundtrack Version	INUM70500481	33	13919	https://www.youtube.com/watch?v=izXmtKhoZtA
hi-nrg	disco	4FDDxduSaaZXLDNTqPG7my	Lxbl_vG-UpI	Fun Fun	Happy Station - Original 12''	IT00D8300201	34	176317	https://www.youtube.com/watch?v=Lxbl_vG-UpI
hi-nrg	disco	4X9GSsmTJRf85S32NebIsp	1a2-uLv5Khk	Miquel Brown	Close To Perfection	USA370688737	25	162721	https://www.youtube.com/watch?v=1a2-uLv5Khk
hi-nrg	disco	4jQ2sAh10ZuGr2Z1PpmE9u	w8LM4V0VUkU	Hazell Dean	Whatever I Do (Wherever I Go) - Radio Edit	GBAYE8400325	39	2385	https://www.youtube.com/watch?v=w8LM4V0VUkU
hi-nrg	disco	4ZnFFgAMVR1JnNCv3GhxQb	hrNIg8t8lOM	Evelyn Thomas	High Energy - Almighty Definitive Radio Edit	GBEFP0904501	38	11048	https://www.youtube.com/watch?v=hrNIg8t8lOM
hi-nrg	disco	0FLOlYKEIq2qbmfc6hX80v	36ij0LJVQkc	Bobby O	Reputation	NLP438390036	30	209631	https://www.youtube.com/watch?v=36ij0LJVQkc
hi-nrg	disco	1b3kI206wj4EvGLSOdVCQ7	Qv3MXIt8508	Paul Parker	Shot in the Night	CAU118306095	30	110073	https://www.youtube.com/watch?v=Qv3MXIt8508
hi-nrg	disco	2aWexCJ6tZiTEepFS14UXv	lfBdGT4dn4E	Stacey Q	Two Of Hearts	USGNV0600543	40	15440761	https://www.youtube.com/watch?v=lfBdGT4dn4E
hi-nrg	disco	4PD6BnncbFHq4dppjon67t	edRsaYIVJRA	Viola Wills	Gonna Get Along Without You Now - Extended	GBCWS1005002	41	2695155	https://www.youtube.com/watch?v=edRsaYIVJRA
hi-nrg	disco	0YqrifnbesvSEJA5aOSLiP	lzOE_6k0Ekk	Kelly Marie	Feels Like I'm In Love (PWL Mix) (Shorter Mix) - Rerecorded	GBJUT1302057	26	2371	https://www.youtube.com/watch?v=lzOE_6k0Ekk
hi-nrg	disco	4TFLUXjdQOSK0vyLZ510LT	s7DqwRKqyMk	Sinitta	So Macho	GBARK8600048	30	1933192	https://www.youtube.com/watch?v=s7DqwRKqyMk
hi-nrg	disco	17oieV1h3EkVMwcQgd6010	ayeaYL4ey-A	Oh Romeo	One More Shot	NLP431500066	28	200131	https://www.youtube.com/watch?v=ayeaYL4ey-A
hi-nrg	disco	6wn50ABmiZDZN9wHU48Uya	_6Xp5mu93XI	Peter Jacques Band	Mighty Fine - Full Length Album Mix	ITB450800050	17	649	https://www.youtube.com/watch?v=_6Xp5mu93XI
hi-nrg	disco	5mTcLEzz8z6QASIPaTpev5	t0C7ZhkW_r8	Carol Jiani	Hit 'N Run Lover	CAU119917649	24	1502062	https://www.youtube.com/watch?v=t0C7ZhkW_r8
hi-nrg	disco	1JahEhciDwNnCjuvguQNWE	rn0sbOSTi30	Modern Rocketry	Deeper N Deeper - Ultimix	CAU118711085	31	3810	https://www.youtube.com/watch?v=rn0sbOSTi30
hi-nrg	disco	2p27tkQVe5wB5CjtvIuSh9	5R5X_M_7zZk	Koto	Jabdah	DEA319802259	40	1267869	https://www.youtube.com/watch?v=5R5X_M_7zZk
hi-nrg	disco	6Fpk0BbwxVPUXipNqGFqEY	E92o4g8834o	Man 2 Man	Male Stripper - Extended Mix	usx9p0737184	33	19121	https://www.youtube.com/watch?v=E92o4g8834o
hi-nrg	disco	696akFcEP050ViEUHsJpzY	hAOdN4jjSIc	Laserdance	Humanoid Invasion	DEA310401311	27	419219	https://www.youtube.com/watch?v=hAOdN4jjSIc
eurobeat	disco	6TThdN1VPvK7uEluk7v3Rc	jccS2hHnhBA	Pamsy	So Fragile - Extended Version	ITZE51800235	29	18760	https://www.youtube.com/watch?v=jccS2hHnhBA
eurobeat	disco	15tFTYYX7kB1KIN5V7iwj1	nNr3L8H8gV0	The Snake	QUEEN OF MEAN	ITZE51800210	18	65119	https://www.youtube.com/watch?v=nNr3L8H8gV0
eurobeat	disco	1FKlhGJf9dT3CWlAE1cX9N	KNyrbBX84hA	Hotblade	Manifold Love - Eurobeat Version	ITA871566008	36	105805	https://www.youtube.com/watch?v=KNyrbBX84hA
eurobeat	disco	3tZaFKKWPoZ5lq5Sd3Wp0I	xr3RgMOMt_U	Lou Master	UP & DANCE, UP & GO - Extended Version	ITA871266020	19	10086	https://www.youtube.com/watch?v=xr3RgMOMt_U
eurobeat	disco	7cFPmFzVAighSbdeoaBXb0	JmN7NEqKtUg	Jay Lehr	Hi Love - Eurobeat Extended Version	ITA871166015	28	19750	https://www.youtube.com/watch?v=JmN7NEqKtUg
eurobeat	disco	1F6LcrnaRugp6VXw9hGttg	KM-IJpQRihY	GoGoGirls	ONE NIGHT IN ARABIA	ITA879600304	41	761148	https://www.youtube.com/watch?v=KM-IJpQRihY
eurobeat	disco	3zcrZY53yGn5EutBGFgPnT	UEfQ7_GEP2Q	Christine	Crazy Generation - Extended	ITZE51800041	13	1483	https://www.youtube.com/watch?v=UEfQ7_GEP2Q
eurobeat	disco	3770q2cs1gHY4eGp6B71h1	n3YjAfyS7FQ	Fastway	Rockin' Hardcore - Extended Version	ITZE51800219	41	406719	https://www.youtube.com/watch?v=n3YjAfyS7FQ
eurobeat	disco	3yPOf2KJgLV2Xah7u3VGMI	WL_Ko9spAd4	Kiki & Fancy	Dance All Night - Eurobeat Version	ITA871566007	12	366	https://www.youtube.com/watch?v=WL_Ko9spAd4
eurobeat	disco	2WqkalP1u0EKRY6lwPqffI	xK69w6H-5Vw	ROBBIE BOY	Mr Heartbreak - Extended	TCAAW1156187	28	4516	https://www.youtube.com/watch?v=xK69w6H-5Vw
eurobeat	disco	5cXp6vdY25sPeijvqwfEp0	Cu9e2uTFsdc	VIRGINELLE	Like A Virgin	ITA879400055	18	20463	https://www.youtube.com/watch?v=Cu9e2uTFsdc
eurobeat	disco	0IK4m2OZUZ0PHtosh1DTp5	ZX0kDHthENM	Dusty	Rock Me to the Top - Extended	ITZE51800216	36	1006	https://www.youtube.com/watch?v=ZX0kDHthENM
eurobeat	disco	38ySRMsyndQZbxKlhFfiqQ	YPEbyHx42w0	JOE DE NOVO	Power Kiss - Extended	TCAAW1156397	26	6059	https://www.youtube.com/watch?v=YPEbyHx42w0
eurobeat	disco	5IGfUcGubQ2r6bnwV0Udgd	Cz47i6tRrIA	Bamboo Bimbo	GO KOOKY GO - SEB version	ITA871501201	9	2670	https://www.youtube.com/watch?v=Cz47i6tRrIA
eurobeat	disco	3NhizX1BMSrffmh8951a06	iYGtSjcV08U	Rich Hard	On Your Wings - Extended	ITZ611100010	12	30204	https://www.youtube.com/watch?v=iYGtSjcV08U
eurobeat	disco	2T1Pl0LYOQ57oj291PyrKd	R2rZ4G4pSNs	Nick Mansell	Mission Impossible - Extended Version	ITZE51800160	33	47713	https://www.youtube.com/watch?v=R2rZ4G4pSNs
eurobeat	disco	34dcj4erNoeg3Ny8IXGy7P	Y42Z0HMBWBk	Dave MC Loud	Mikado - Extended	ITZE51800158	41	686530	https://www.youtube.com/watch?v=Y42Z0HMBWBk
eurobeat	disco	3S4RuTfGUbOm461wET6zBF	7_4YiHv4rMQ	MATT LAND	City Lover City Rider - Extended Mix	JPB600390146	34	17245	https://www.youtube.com/watch?v=7_4YiHv4rMQ
eurobeat	disco	0Z2SAhSAb1fY4jPTFHdYXt	y0U6B_9Tdac	MIKE SNAP	Jump in the Fire - Extended	TCAAW1156120	27	12864	https://www.youtube.com/watch?v=y0U6B_9Tdac
eurobeat	disco	0OYDrW9WqaiKQ3ZBGFlx3f	ycAnhJc0oTg	Lucya	I Wanna Be Your Babe - Extended	ITZE51800110	11	1443	https://www.youtube.com/watch?v=ycAnhJc0oTg
eurobeat	disco	20zYFMkZZ8M1CvI8SBm9xc	QF6UB5Pjrk4	Aleky	Do You Remember?	ITA871690301	9	877	https://www.youtube.com/watch?v=QF6UB5Pjrk4
eurobeat	disco	5L4RhpTGtrL33axWGBVXKu	T8LixevHFJM	SAETTA KID	Shock the Night - Extended	TCAAW1156475	22	11251	https://www.youtube.com/watch?v=T8LixevHFJM
eurobeat	disco	6AEEItZ4diRej763Gj3VkS	QvobIMZ5dqo	DAVE & DOMINO	Can You Feel The Love Tonight - MIX	USWD10527026	9	95164	https://www.youtube.com/watch?v=QvobIMZ5dqo
eurobeat	disco	7D9gwPinawB6dnwh1Cw3ho	Byrb0zhyd4o	SONIC RAY	Catch Fire - Extended	TCAAW1156455	24	536	https://www.youtube.com/watch?v=Byrb0zhyd4o
eurobeat	disco	03XvrDYFPXucXBGSTQa9wf	joICCHLT4Jc	Ace	Pray	QZMEV2109993	20	57285	https://www.youtube.com/watch?v=joICCHLT4Jc
eurobeat	disco	1s6kgOsdkul2BMU5y3vUT8	ON_yMshjQkM	Judy Crystal	Tell Me Why	GBSMU7426485	22	1560	https://www.youtube.com/watch?v=ON_yMshjQkM
eurobeat	disco	0gn13NjdjCXl39AxYbH8FA	dXZMH2CiSQk	Nuage	Crazy Little Love	ITA871310301	30	1526261	https://www.youtube.com/watch?v=dXZMH2CiSQk
eurobeat	disco	344ynu6y1NA2wsQ0ZyZGVz	AXefl0U1Qks	Pamsy	My Sweet Forever - Sax Version	ITZE51800331	28	5431	https://www.youtube.com/watch?v=AXefl0U1Qks
eurobeat	disco	6dedT7jWWAnra6JwXakISb	rW4kKq3C8Ow	The Snake	Speed Of Light - Extended Ver.	JPB600824501	12	85004	https://www.youtube.com/watch?v=rW4kKq3C8Ow
eurobeat	disco	5hYc8OxxiuPoD1P2xA5qGo	SXXQ8dp5hJE	David Dima	Heart's On Fire	DEAR41335557	32	6910	https://www.youtube.com/watch?v=SXXQ8dp5hJE
eurobeat	disco	5jj5NMj3tqfi2HJFQrckb0	Uxt3IbRHV1A	Norma Sheffield	If You Wanna Stay - Extended Mix	ITA879901009	25	4221	https://www.youtube.com/watch?v=Uxt3IbRHV1A
eurobeat	disco	1CevYxVLlNbvLkSIgaKlz4	80RpRsIH3SU	Hotblade	Showdown	ITA871366018	36	62556	https://www.youtube.com/watch?v=80RpRsIH3SU
eurobeat	disco	5L7hzuoVgvapGEEoFniDRM	OlcuEJx9s3Q	Lou Master	Firebird - Seb Version	ITA871510410	19	10403	https://www.youtube.com/watch?v=OlcuEJx9s3Q
eurobeat	disco	5YoBLdOdWPnL7RfeJGPc4i	L72z5yxtIIU	KING & QUEEN	Speedy Runner	ITA870700307	25	149506	https://www.youtube.com/watch?v=L72z5yxtIIU
eurobeat	disco	7qj32pJHnl7Y4ycykX4HLz	Kiz6kWv8RkY	Jay Lehr	Little Little Star - Eurobeat Version	ITA871166010	13	139	https://www.youtube.com/watch?v=Kiz6kWv8RkY
eurobeat	disco	0I8lxHOekl4eT5uOGdkh6n	3ygUQ21BTJk	GoGoGirls	COME BACK	JPB609470598	15	14638	https://www.youtube.com/watch?v=3ygUQ21BTJk
eurobeat	disco	2g2iU7VXXeoEFtpgbZ5PXW	674qBPYM7Rw	Christine	Me, Myself & I - Extended	ITZE51800154	13	3131	https://www.youtube.com/watch?v=674qBPYM7Rw
eurobeat	disco	3DuM8Rmf0x9FvbhQ8Oqhg9	iKeyGs5PI9s	Jager	Because of You - Eurobeat Version	ITA871266011	29	66620	https://www.youtube.com/watch?v=iKeyGs5PI9s
eurobeat	disco	01bGBEBSfC0NcBnblNdR0o	Sbk5xdG8V4g	DOMINO	MICKEY MOUSE MARCH - EUROBEAT VERSION FULL VERSION	USWD10526992	25	541085	https://www.youtube.com/watch?v=Sbk5xdG8V4g
eurobeat	disco	505KVsk87E7KMA7EC7nta8	EwLfW7rFaQk	Fastway	Come on Baby - Extended Version	ITZE51800035	28	409	https://www.youtube.com/watch?v=EwLfW7rFaQk
eurobeat	disco	1tuMbxQkDB3YbP1HFrvPDv	Mwe-NMTrg78	VIRGINELLE	HOT LOVE & EMOTION	JPB609370275	18	14685	https://www.youtube.com/watch?v=Mwe-NMTrg78
eurobeat	disco	1gkrMZLhddxOfv6izELZ9g	rcsLTOILVGs	Dusty	Midnight Lover - Extended	ITZE51800157	32	29363	https://www.youtube.com/watch?v=rcsLTOILVGs
eurobeat	disco	5yvQht5CPIPjrer4023pli	tmPwkelsix8	Bamboo Bimbo	Higher My Passion	ITA871401105	14	876	https://www.youtube.com/watch?v=tmPwkelsix8
eurobeat	disco	718dh35a2Q9tLVC6DKjWgY	F031LFglOOk	Rich Hard	Take My Life	TCABE1278938	21	89940	https://www.youtube.com/watch?v=F031LFglOOk
eurobeat	disco	4SUIlEFO2ixhk85QnZ9FtQ	p5342YOWVAU	Nick Mansell	Feel the Power - Extended	ITZE51800064	24	779	https://www.youtube.com/watch?v=p5342YOWVAU
eurobeat	disco	4iG62fljDWWmbaEE4aXYLW	IxNBHa9S_Vg	Dave MC Loud	Streets of Fire - Extended	ITZE51800250	37	58898	https://www.youtube.com/watch?v=IxNBHa9S_Vg
eurobeat	disco	57fFc2uzx3xNKch05QWwNq	_VVsTvZWvvo	MATT LAND	Pamela	ITA870100331	21	81098	https://www.youtube.com/watch?v=_VVsTvZWvvo
eurobeat	disco	5g2W8HLV9BlESHh2fq3Acf	F4kvm7vTW2c	Kiki & Kika	Easy Busy - Extended	ITZE51800054	10	2052	https://www.youtube.com/watch?v=F4kvm7vTW2c
eurobeat	disco	7IrJGNx2WzyUfXwE1tzSWL	s2s6fQtO17M	MIKE SNAP	Supercar - Extended	ITA870866014	17	36962	https://www.youtube.com/watch?v=s2s6fQtO17M
eurobeat	disco	2pfDy0qGCHJpJl7dDPM60X	C6P72XBOAIE	SAETTA KID	Hyper Crazy Night - Extended	ITA870866012	20	27535	https://www.youtube.com/watch?v=C6P72XBOAIE
eurobeat	disco	48GX5jsdvDg4qkl8mpAtkw	xdUuhpY_0Vw	Pamsy	Crazy and Free	ITA871366017	25	6293	https://www.youtube.com/watch?v=xdUuhpY_0Vw
eurobeat	disco	2Yi4vEO1FR5wDpORMqxwZw	ANmkl3Nq8bE	Go2	Hot Hot Racing Car	ITA871366009	37	220413	https://www.youtube.com/watch?v=ANmkl3Nq8bE
eurobeat	disco	4WEaLPl5vOIAKNWORQVDyM	lNkBEoYAioY	The Snake	BLADES OF FIRE	ITZE51800022	14	47559	https://www.youtube.com/watch?v=lNkBEoYAioY
eurobeat	disco	146kjIeNu4V8i8z4OvLZAu	pH0Ps41vqug	David Dima	King Of The World	DEAR41335565	29	60938	https://www.youtube.com/watch?v=pH0Ps41vqug
eurobeat	disco	6fyIFuJK8FRvDVuZGcfmSy	_Br6xG7w1R4	Norma Sheffield	I JUST WANNA CALL YOU NOW - EXTENDED MIX	ITA870400372	11	26629	https://www.youtube.com/watch?v=_Br6xG7w1R4
eurobeat	disco	1TYdNldXeSY0p8DqH0yETi	lU4ZceLmGCc	Hotblade	I'm Your Sexy Machine	ITA871466001	21	5993	https://www.youtube.com/watch?v=lU4ZceLmGCc
eurobeat	disco	1ps7qWpGsItp5ozA0xgWQu	xqsWV895OmE	Lou Master	ROCKIN' ON THE HIGHWAY - Extended Version	ITZE51800318	9	1404	https://www.youtube.com/watch?v=xqsWV895OmE
eurobeat	disco	3A9NINcqeA3FRgkztVBTAx	ZyMyXiuNXH8	KING & QUEEN	Dancing Queen	ITA879600265	24	664700	https://www.youtube.com/watch?v=ZyMyXiuNXH8
eurobeat	disco	7owkwZL5DokG2ozdH4Gmm9	xT1ZShf_6gc	GoGoGirls	Supercalifragilisticexpialidocious - MIX	USWD10527012	14	298106	https://www.youtube.com/watch?v=xT1ZShf_6gc
eurobeat	disco	3NTz1f7nnBWc6wDEuIY3su	LLN1zbLXchA	Christine	You & I - Extended	ITZE51800300	10	214	https://www.youtube.com/watch?v=LLN1zbLXchA
eurobeat	disco	6IuxB26KBfDhPCkS1PYIRe	WPjLAzDE56k	Jager,Ace	I Won't Fall Apart - Ebk 2020 Turbo Remix	ITZE52000085	24	64904	https://www.youtube.com/watch?v=WPjLAzDE56k
eurobeat	disco	6gEzn4OEY59FZCNs8z4vzM	ZzHO1yDGE3Y	DOMINO	TORA TORA TORA	ITA879400363	31	176091	https://www.youtube.com/watch?v=ZzHO1yDGE3Y
eurodance	disco	3YB6nCSuFqNiqOvPtAPK9X	ViP87WipSm0	La Bouche	Be My Lover	DED169500047	29	69789296	https://www.youtube.com/watch?v=ViP87WipSm0
eurodance	disco	3Ucr6hQQuY8cZ0UqXV8uO2	p3l7fgvrEKM	Gala	Freed from Desire	ITA179700143	40	137249245	https://www.youtube.com/watch?v=p3l7fgvrEKM
eurodance	disco	3c72yhBHpgwAFRDLvMqNFJ	4SBkMIX1aDE	Fun Factory	Close To You	DEN061600641	25	2332715	https://www.youtube.com/watch?v=4SBkMIX1aDE
eurodance	disco	0Mk4w2EsiNrDX9qZfNo7iT	1gmMGBKtLXY	Capella,Joy Kitikonti	U Got 2 Know - Joy Kitikonti Remix	ITOOB0200182	9	81	https://www.youtube.com/watch?v=1gmMGBKtLXY
eurodance	disco	3ioagEiLUlJOTHphVJvTzE	y1T1dS-bh4s	Tina Cousins	Mysterious Times	GBAWV9800998	28	20546022	https://www.youtube.com/watch?v=y1T1dS-bh4s
eurodance	disco	6mWXCAUT3bBso8SRjK9zlm	G9It3f_5IEA	Look Twice	Move That Body (Radio Edit)	FISCA1000025	41	41500	https://www.youtube.com/watch?v=G9It3f_5IEA
eurodance	disco	1D008uk5zUcMQYE8HBkgdI	SmQONaoZO30	Taleesa	I Found Luv - Club Mix	FR6V80041933	41	7519	https://www.youtube.com/watch?v=SmQONaoZO30
eurodance	disco	16K7u4WvM510zoABshOP8S	Hy8kmNEo1i8	Scatman	I'm a Scatman	DEXO21970279	17	127719260	https://www.youtube.com/watch?v=Hy8kmNEo1i8
eurodance	disco	73qjbJcnWtMySl3HIvgnd4	Bi6hjtwk4c0	DJ Company	Rhythm Of Love	DEMW61100076	39	1534501	https://www.youtube.com/watch?v=Bi6hjtwk4c0
eurodance	disco	7ImOIlafgz4HygZHvh6y2B	2-mp4c_oz7k	Pandera	I Love You Baby - Version 1	DEZ650510185	31	28153	https://www.youtube.com/watch?v=2-mp4c_oz7k
eurodance	disco	0ZZDjQiCpHEqjW0CnAjr2a	dAyrqJ8nqXw	Cool James & Black Teacher	Free - Radio Edit	SESDR9801011	12	1625	https://www.youtube.com/watch?v=dAyrqJ8nqXw
eurodance	disco	1wMD5SramEhA4DuNFVqctn	Ol6PT4b6pJg	Waldo	SNS	USYBL1401006	29	79778	https://www.youtube.com/watch?v=Ol6PT4b6pJg
italo dance	disco	2AZzT1rurMliciBhAOfkVv	_zBBgWb_64k	Hotel Saint George	Figli delle tenebre - Tenebre Edit	ITA810400115	37	77165	https://www.youtube.com/watch?v=_zBBgWb_64k
italo dance	disco	3JwM4MEeYUX64eme1jiwwG	WE4kPBsk7vY	Roberto Molinaro	Hurry Up - Radio Concept	ITD510400102	30	356069	https://www.youtube.com/watch?v=WE4kPBsk7vY
italo dance	disco	1pHXoqMAu31AqE20usnh5F	wgV19fLiZtU	Luca Zeta,Sander	Suspicious Minds - Edit Mix	ITD561100123	20	555	https://www.youtube.com/watch?v=wgV19fLiZtU
italo dance	disco	4YPqZWxGWlsJCChPIehIYU	-K7gd4xLNSQ	Daniele Meo	Adesso balla - Erik Joint Remix	FR6V80682581	14	6276	https://www.youtube.com/watch?v=-K7gd4xLNSQ
italo dance	disco	1uWv9A6lTuJjvHDyFlx3I9	C-ll1KPTlIU	Dottor Dag	Lo Sbaglio - Quaglio Mix	DEA310909064	34	1532	https://www.youtube.com/watch?v=C-ll1KPTlIU
italo dance	disco	76YhDfGQQi7HbtPZOHTblt	D5rpP6OQd-M	DJ Ross	Lonely (Emotion) - Phonomatika Extended Radio Version	ITL010200500	21	773084	https://www.youtube.com/watch?v=D5rpP6OQd-M
italo dance	disco	43iF1EBuoduog0nOzgeFz0	ttY6GWzqHz8	Jordi Carreras	Tell Me Why - Airplay Version	DEAF71252783	11	3519	https://www.youtube.com/watch?v=ttY6GWzqHz8
italo dance	disco	1ND3O9oFkHElah4d5g3OeF	wSSPrOejDcM	DJ Sanny J,Ruly Mc	Fiesta Reggaeton - D@Niele 2010 Tek Remix	ITC941000617	40	1028961	https://www.youtube.com/watch?v=wSSPrOejDcM
italo dance	disco	1WuyKPffvU3L2w6MruOc3S	WaBddS35jJU	DJ Pgl	Lara - DJ bum bum remix radio	FR6V80290295	17	2638	https://www.youtube.com/watch?v=WaBddS35jJU
italo dance	disco	7o2KCdpMfdQOhtc8ULAjJS	_eRNlmxek80	Mr. Konrad	Dire fare baciare - Radio Edit	ITQ030300122	19	15022	https://www.youtube.com/watch?v=_eRNlmxek80
italo dance	disco	7LmmJMO0G9yYX1K8kPYnmq	BO2ywshf0_E	Officina Emotiva	The Power of Love	DEA310909030	11	8989	https://www.youtube.com/watch?v=BO2ywshf0_E
italo dance	disco	6SmOCVlGtrdEZDKZTmVKDB	L3B00llYRe0	Lento Violento Man	La Batteria Della Mente	FR6V80710548	12	23590	https://www.youtube.com/watch?v=L3B00llYRe0
italo dance	disco	0EKvfPORxKDoXqbAgT4N4s	tDtl1D7jouA	Unconditional	Magic Fett - Original Mix	IT00J9900125	36	193321	https://www.youtube.com/watch?v=tDtl1D7jouA
italo dance	disco	3FJWHWrTKWHRUCpYKVPSso	EJYK4ZeN-H4	Cristian Marchi,Dr. Feelx	Love Sex American Express - Cristian Marchi Main Perfect Mix	ITC150800091	29	292743	https://www.youtube.com/watch?v=EJYK4ZeN-H4
italo dance	disco	1gUQh8SrNJM1QVRIpWh9nz	7k4ZYymkCwQ	Da Blitz	Stay With Me - Radio Edit	ITT019500306	36	1588	https://www.youtube.com/watch?v=7k4ZYymkCwQ
italo dance	disco	4ZUksrwcVxRqwK1EuIMdgt	imiBVILai88	Hellen	La musica che batte - Gabry ponte remix cut	ITQ030300158	35	42947	https://www.youtube.com/watch?v=imiBVILai88
italo dance	disco	1i93TVcyW8rsmPhzhBbjj2	puqfMciophY	Sally Can Dance,Paps'n'Skar	You Spin Me Round - Like a Record - Paps'n'skar Radio Remix	ITG811205002	29	77143	https://www.youtube.com/watch?v=puqfMciophY
italo dance	disco	6dEIdcuSyxqyXjQZYfGms7	hmhvnvPpRXY	Web	Lovin' Times	ITA899900013	39	121417	https://www.youtube.com/watch?v=hmhvnvPpRXY
italo dance	disco	6UOUy0etK9utavdkuwdbWU	50SPok3pW5o	Dj Maxwell	The Black Pearl - Fitness Version	ITC941704738	40	31052	https://www.youtube.com/watch?v=50SPok3pW5o
italo dance	disco	1NCXe1eDSHoE2MUJKdsXde	v9Jhib6Aovg	Eu4ya	Sarà perché ti amo - Club Edit	ITA730300806	39	485454	https://www.youtube.com/watch?v=v9Jhib6Aovg
italo dance	disco	2fpW5oB1PGBAaPo3gCOY6o	ttJV5wZtYQY	Gigi & Molly	Con il nastro rosa - Molella Edit	ITA810400024	40	318299	https://www.youtube.com/watch?v=ttJV5wZtYQY
italo dance	disco	5dyzGlmxMAsqLcAxSuUbyq	84DvZMmY0SY	Matt Joe,DJ Matrix,Mad Fiftyone	Veronica	ITK191800261	40	1135944	https://www.youtube.com/watch?v=84DvZMmY0SY
italo dance	disco	35wC2S4HBFHe1mUJINo1Qh	mWY6da3xciY	Jack Mazzoni,Nicola Fasano	Moonlight Shadow	ITP582000023	41	10314	https://www.youtube.com/watch?v=mWY6da3xciY
italo dance	disco	6Xe4FzoZhCkESCWSJX3kmT	4D1RGwx8wf4	Dj Matrix Vs Paps'n'Skar,Vise,Dj Maxwell	Fanno Bam (feat. Vise) - Dj Maxwell Remix	ITK191600011	27	107966	https://www.youtube.com/watch?v=4D1RGwx8wf4
nu disco	disco	6aw9vJP8xUB9dyW4TrwTmS	htzjEWMhICQ	Mirror People,Psychemagik	Kaleidoscope - Psychemagik Remix	DEQ121318415	31	49465	https://www.youtube.com/watch?v=htzjEWMhICQ
nu disco	disco	1zczShrEjQLIsXgty7XFFE	nbcsT4ireEo	Moullinex,Peaches	Maniac	DEBY40601025	40	935977	https://www.youtube.com/watch?v=nbcsT4ireEo
nu disco	disco	7nlh0xLr1NgDdpWfVKEJx9	gaBVdqC-13c	Classixx,Local Natives	Weekends	USD8D2082001	38	21121	https://www.youtube.com/watch?v=gaBVdqC-13c
nu disco	disco	0XkMv616rTtizNTLoPjL8T	fYFfoxz0UdI	Toomy Disco	Oscillation	GBSCL1998026	26	82939	https://www.youtube.com/watch?v=fYFfoxz0UdI
nu disco	disco	6GzpRcqESZOfv2EFuAYMdb	kJ9wdyamiRg	Chordashian	Bye Bye	TCACI1525912	35	39073	https://www.youtube.com/watch?v=kJ9wdyamiRg
nu disco	disco	52j5pTzaK5buKfMdMx2cyD	wzB0tUlTNsY	Lazydisco,The C90s	More Tigers - The C90's Remix	DEQ121113009	17	302	https://www.youtube.com/watch?v=wzB0tUlTNsY
nu disco	disco	0VLxiAR0tkSp1ZULM7aII2	W4zf0mT8U78	Drop Out Orchestra	My World Is Empty Without Dub	DEBL60988795	24	9748	https://www.youtube.com/watch?v=W4zf0mT8U78
nu disco	disco	714OF8bTAhS6TlN1Kq7tjU	s6h_SDyd564	Rayko	Enjoy Your Life - Edit	GBKQU1371351	39	2598	https://www.youtube.com/watch?v=s6h_SDyd564
nu disco	disco	0xyer90vTm3YiTizIzRuD3	OefavedOi6w	Jupiter,Bottin	Sage comme une image - Club Mix	GBPKF1200016	34	6651	https://www.youtube.com/watch?v=OefavedOi6w
nu disco	disco	0XhVBhOKxa4g3j4gxxJh24	gmtLQAtdCdI	Rocco Raimundo	This Is the Love - Original Mix	GBKW41200001	20	575	https://www.youtube.com/watch?v=gmtLQAtdCdI
nu disco	disco	1BvQ9tcEA37YA3JMc2x9Kg	Zhgl2X7gTSE	Tony Betties	So Cool	DEY470927106	33	170842	https://www.youtube.com/watch?v=Zhgl2X7gTSE
nu disco	disco	1LUuiHdJyHTL9wvp6BZ0QX	WAc8HADx17w	The Juan Maclean	Running Back to You	US4GE1400070	37	191021	https://www.youtube.com/watch?v=WAc8HADx17w
nu disco	disco	2RgQe6vRrjuaAG2MPPzNDd	Cw6XGjmCMwI	Keljet,Leland	Sweet Life	SE3OH1506023	35	18383	https://www.youtube.com/watch?v=Cw6XGjmCMwI
