genre	maingenre	sp_id	yt_id	artist_name	track_name	ISRC	pop	viewCount	yt_link
complextro	house	6RW5Tf9mjiktFPr9tLZdXR	rYyZuO6IxvQ	Hirshee	Spark the Flare - Original Mix	USLZJ1377040	12	6695	https://www.youtube.com/watch?v=rYyZuO6IxvQ
complextro	house	6cofOcVh37qyVEuBBVd6Wi	P7xv_Cp_7uE	The M Machine	The Warehouse	USQY51614566	40	19038	https://www.youtube.com/watch?v=P7xv_Cp_7uE
complextro	house	60hX1eWbAFrd7j93bcG0Vr	Fkb-hTd58oM	Ryan Enzed,Helen Corry	She Said	NZEZ11600002	12	57805	https://www.youtube.com/watch?v=Fkb-hTd58oM
complextro	house	3JxAxcvG9YlGqv0y20hpNp	WbOEcVD9EUU	Lucky Date,Space Laces	Ho's and Disco's - Space Laces Remix	CA5KR1000066	21	64390	https://www.youtube.com/watch?v=WbOEcVD9EUU
complextro	house	5fRi2PVGlChEDRAgw1HbKC	QZ2de_b4Ri4	Fast Foot,Lazy Rich	Protect Animals - Lazy Rich Remix	PLD841100105	10	18857	https://www.youtube.com/watch?v=QZ2de_b4Ri4
complextro	house	2i67Q1Ke90dxHQ4O8m2GVZ	GkW8GkA9cRE	Insan3lik3	Tokyo Express	QZES91810528	41	20053	https://www.youtube.com/watch?v=GkW8GkA9cRE
complextro	house	17NEklpS8Q41gkKSwZSiFK	g-1Ytmg7s6g	Savoy,Porsches	Neon Nebraska (feat. Porsches)	QM24S1650354	40	22633	https://www.youtube.com/watch?v=g-1Ytmg7s6g
complextro	house	4sM2AL0uYwFMkXsDy1BkJb	_XGIgLTimlM	Al Bizzare	Ice Jump - Original Mix	CA5KR1002477	26	25971	https://www.youtube.com/watch?v=_XGIgLTimlM
dark ambient	ambient	43ceQ3Sdok8yUvzgnsH4bv	BcG0xzWuy78	Tholen	Neuropol Underground Infrastructure	CAAD21011467	10	5462	https://www.youtube.com/watch?v=BcG0xzWuy78
dark ambient	ambient	5CNXQsWN3miGlGggyg7b6R	eT-9lddnA14	Psychomanteum	Ever Deepening	CAAD21110525	27	6093	https://www.youtube.com/watch?v=eT-9lddnA14
dark ambient	ambient	6aAfkcsiO7rerTy6kHJ6V4	keNASMqOFtA	Kammarheit	A Room Between the Rooms	CAAD20710259	38	14491	https://www.youtube.com/watch?v=keNASMqOFtA
dark ambient	ambient	2ttcbHh6jc3fil4h9BIs7A	1mA3Qb3LK5c	New Risen Throne	Loneliness	QMFMG1579536	30	24510	https://www.youtube.com/watch?v=1mA3Qb3LK5c
dark ambient	ambient	2fLjkbcTyPu5wQsEZrNQl5	Ewa8WFP9D2Q	Dahlia's Tear	Encroaching Shadows Beckon to Chase the Fleeing Light	ushm81897176	29	30111	https://www.youtube.com/watch?v=Ewa8WFP9D2Q
dark ambient	ambient	5imAm1GNT3luAq4DOU8ckW	7vm7MT73ZBM	Lamia Vox	Lapis Occultus	QMFMG1514075	29	19203	https://www.youtube.com/watch?v=7vm7MT73ZBM
dark ambient	ambient	1j4kAvgATcA9YVtQcYqSag	cfwjw-6CCfI	Asbaar	Ahor Bahur	ushm91438660	14	2732	https://www.youtube.com/watch?v=cfwjw-6CCfI
dark ambient	ambient	0RdkUcYvE4rpe8FiHH6i2h	IqawvlK8ig8	Alphaxone,Onasander,protoU	Uninvaded Sleep	usl4q1986063	27	7246	https://www.youtube.com/watch?v=IqawvlK8ig8
dark ambient	ambient	7HGdVz0rX0l3XzWjcyPpKy	d2RJBJnalxA	Bad Sector	Ampos	QZDA81889340	21	8182	https://www.youtube.com/watch?v=d2RJBJnalxA
dark ambient	ambient	2RTZTXi4ani31Pz2zmP73K	JFAA9W80DZU	Ugasanie	White Death	ushm81662720	27	15573	https://www.youtube.com/watch?v=JFAA9W80DZU
dark psytrance	trance	4J4li7AEsOsQd5XuecFrjg	ULJRtNaKwCo	The Nommos	In The Shadow	IL1210502902	21	2860	https://www.youtube.com/watch?v=ULJRtNaKwCo
dark psytrance	trance	7CMG1z57FwSqN9RFywsTCM	SFRr6s6u9hU	Rawar	Aghori Kali Puja	USA2P1693591	25	14042	https://www.youtube.com/watch?v=SFRr6s6u9hU
dark psytrance	trance	6iBxZNFuOOiWvAEeNMohBp	_H6va1KBC0s	ORESTIS,Psykovsky	P.O. Saga - Original Mix	GBKQU1601956	29	4285	https://www.youtube.com/watch?v=_H6va1KBC0s
dark psytrance	trance	0F1Pkc9MGmjKsLuB70dZPV	cqZG-Q5VR6I	Psykovsky,Marambá	Asereje	QZDA81866860	28	20296	https://www.youtube.com/watch?v=cqZG-Q5VR6I
dark psytrance	trance	67tN6RHvZoNFgF2tUsRgAV	Vv2c9yHll_E	Horror Place	The Search For Truth	IL1210704202	16	6642	https://www.youtube.com/watch?v=Vv2c9yHll_E
dark psytrance	trance	0c6Y4ZnBQvgAk77E09SeFD	F9v2edF4JhI	Kerosene Club,Astro Spy	Vedic Wars	FR2W01400024	16	3259	https://www.youtube.com/watch?v=F9v2edF4JhI
dark psytrance	trance	6lu5Q5aUhNB3xRiZAxvnzC	_KTxh_0eRYk	Electrypnose	An Important One Sorted	Auzr10700581	26	42792	https://www.youtube.com/watch?v=_KTxh_0eRYk
dark psytrance	trance	52t3KKbhnSH2s4EYQ9BN1J	uL-Bt9VYea8	Demoniac Insomniac	Nataraja	IL1211106609	14	56962	https://www.youtube.com/watch?v=uL-Bt9VYea8
dark psytrance	trance	0GXh1uk843Cygh1k9kt7Qk	Na-5d0pr8u0	Fractal Cowboys	Fluid of Life	USA2P1381998	12	3793	https://www.youtube.com/watch?v=Na-5d0pr8u0
dark psytrance	trance	2nIMJ3a4y9zizeANLeOVaA	o6G4oBoy3Ck	Malkaviam	Undead Legion	GBKQU1711551	22	7102	https://www.youtube.com/watch?v=o6G4oBoy3Ck
darkstep	drum and bass	6eX5yhx1v9RFwzTzIn70eR	FBHkTBnDEB8	The Sect	Slimer	GBYJW1000041	19	6951	https://www.youtube.com/watch?v=FBHkTBnDEB8
darkstep	drum and bass	37bmg7bGJrp8dd6uqpbHQp	0YdY5i9teug	Machine Code	Take	GB8KE1551685	21	23874	https://www.youtube.com/watch?v=0YdY5i9teug
darkstep	drum and bass	2CcgyEFp679Jv0Hs9Q7ano	NHdCdqs-2ko	Gancher & Ruin	Kickback	GB8KE1958945	32	45939	https://www.youtube.com/watch?v=NHdCdqs-2ko
darkstep	drum and bass	7xBphEXebOOyuzbYpK2BiI	iFw_9jqCTBY	Triamer,Nagato	Bastards - Original Mix	NLCK41041551	10	10602	https://www.youtube.com/watch?v=iFw_9jqCTBY
darkstep	drum and bass	71jZ9NPAUmz9EU0MCdY1nt	IAf0dZCFXnY	Dereck,Iulian Florea	Ellatheia	ES50A1200695	9	25613	https://www.youtube.com/watch?v=IAf0dZCFXnY
darkstep	drum and bass	76mSWoP641WFE4YTQiuEva	ndlq5yyjKoo	Eye-D,DJ Hidden	Time Device	NLCK41010587	12	6897	https://www.youtube.com/watch?v=ndlq5yyjKoo
darkstep	drum and bass	1V027buwFk2rBRWPlo4kn0	yt4iAl2CCPI	Sinister Souls,Fragz,Hallucinator	Alive	NLCK41043946	29	43301	https://www.youtube.com/watch?v=yt4iAl2CCPI
darkstep	drum and bass	5IgotvtzMg1EEW1ufGymcj	Z9gVHR_I_6Y	Pish Posh,Evol Intent	Corrupt Cops - Evol Intent Remix	NLCK41056131	13	3966	https://www.youtube.com/watch?v=Z9gVHR_I_6Y
darksynth	hauntology	0nXzSvo425dciko1f5NXuP	DZ4D-rM9SoI	Shredder 1984	Los Angeles 2019	ITXDW1900488	36	3002	https://www.youtube.com/watch?v=DZ4D-rM9SoI
darksynth	hauntology	1fS3WcAvdQVarieG8AGys7	71v9Mzrp3Sk	ROBORG	Hated	QZFYZ1903767	24	49606	https://www.youtube.com/watch?v=71v9Mzrp3Sk
darksynth	hauntology	1pdM8eK95SUDt0XEzNMA2q	hfDazfN7sGk	Dav Dralleon	Arkangel Firespawn	CH6542086996	24	5230	https://www.youtube.com/watch?v=hfDazfN7sGk
darksynth	hauntology	5u3AXxGeSc2JJAaLI0a68g	cXWaCSH_v_4	Microchip Terror	Relentless Bug Hunt	QZARB1881290	14	6063	https://www.youtube.com/watch?v=cXWaCSH_v_4
darksynth	hauntology	6nNBT9FGH95oK0tX1CY2nm	oGa4gu1wB0c	Confrontational,Adrien Grousset	Happy Children	QZHN81959032	41	65434	https://www.youtube.com/watch?v=oGa4gu1wB0c
darksynth	hauntology	0LzOmVLQxKwE9Gl4D6we2g	TDymelDR4dY	Spaceinvader	Lost Control	ESA011915593	29	5381	https://www.youtube.com/watch?v=TDymelDR4dY
darksynth	hauntology	4HRbLEZu35ksV82je17dnb	djNYO7Ut4p8	Kryptomorph,Bernth	Stranger Things	QZFZ31928691	12	3192	https://www.youtube.com/watch?v=djNYO7Ut4p8
darksynth	hauntology	1JDtB35DeqaOtDQNK9bgGC	-0a9kSYMj7E	Rale Daver	Mecha Church	QZES51868762	17	3574	https://www.youtube.com/watch?v=-0a9kSYMj7E
darksynth	hauntology	55apNwnKZzZi3qEZ1Obs4t	8riVqJZ4WxU	Fixions	Killing Pool	UST8K1625540	37	23661	https://www.youtube.com/watch?v=8riVqJZ4WxU
darksynth	hauntology	5WUKDQovc0LEWDaXWLq2A9	6rssiGerpo0	Misanthropix	Wirehead	QM5LC2000034	34	18429	https://www.youtube.com/watch?v=6rssiGerpo0
death industrial	noise	5w7GitjVyqmiIWA71Pzzae	0sxOoNSoo1I	Trepaneringsritualen	Black Egg	US6R21423238	18	73686	https://www.youtube.com/watch?v=0sxOoNSoo1I
death industrial	noise	4QjKE0toYfZgMcHNkDiSnD	VRJBhfclpZk	MZ. 412	Öppna Hegrind	QM4TW1955392	9	4155	https://www.youtube.com/watch?v=VRJBhfclpZk
death industrial	noise	1BW9bX3Ox6GibuS4OJ3LLw	A3EAujCdfJ4	The Body	Nothing Stirs	USTJ21846005	36	45984	https://www.youtube.com/watch?v=A3EAujCdfJ4
death industrial	noise	7GL1r3EvpFiTlMN7HTG4kg	xdrENgoDXOo	Uboa	Detransitioning	GBSMU6434093	32	26715	https://www.youtube.com/watch?v=xdrENgoDXOo
death industrial	noise	0BltvXfxK0fLJRIPvtaJOJ	zUtuYD7eBf0	Pharmakon	Body Betrays Itself	US5NR1411703	21	12924	https://www.youtube.com/watch?v=zUtuYD7eBf0
death industrial	noise	0yWSdr7HAyjWAa4QT2zHuZ	aKRANFv_S60	Puce Mary	Red Desert	DEX261800486	23	16588	https://www.youtube.com/watch?v=aKRANFv_S60
death industrial	noise	2dePUvjev8StztSvjkMWYK	MxafhPYIpPs	Trepaneringsritualen	Serpent Seed	QM7281709331	15	4478	https://www.youtube.com/watch?v=MxafhPYIpPs
death industrial	noise	303j1R2Oj4OCDtTdImqP9J	Prj0n5Bn9oc	The Body,BIG|BRAVE	Blackest Crow	USTJ22154601	32	3914	https://www.youtube.com/watch?v=Prj0n5Bn9oc
death industrial	noise	5WffChpyGFbjdiRezJPkqy	MH_ZWOeK4nM	Uboa	Please Don't Leave Me	GBSMU6434097	25	23760	https://www.youtube.com/watch?v=MH_ZWOeK4nM
deep euro house	house	2QxtqIPL2noxg12doSarWu	ZUEomlna4L0	Egokind,Clear Void	Closer	DEHM81300269	37	9481	https://www.youtube.com/watch?v=ZUEomlna4L0
deep euro house	house	6gMjVkxwgoLhYCtSmndZbj	B8bLAaidXz0	David Keller	Feelings	DEAR41338311	38	71924	https://www.youtube.com/watch?v=B8bLAaidXz0
deep euro house	house	7vG6xnIZIxzv2qTRVyyCsF	3iVY-ik09x8	Felix Eul,Dole & Kom	Klavin - Dole & Kom Remix	DEU671703964	13	5682	https://www.youtube.com/watch?v=3iVY-ik09x8
deep euro house	house	0Z6VX7SmUNEgW3zDzWV2RM	CbvhuKV9MMc	Oberst & Buchner,Tobias Koett	Eye Liquor	DEBT91900029	37	24726	https://www.youtube.com/watch?v=CbvhuKV9MMc
deep euro house	house	4cJ53P3weVzaukS3l7ZzQ6	1-QqzmqYiEc	Monkeybrain	Simsala	DEH741713659	34	20978	https://www.youtube.com/watch?v=1-QqzmqYiEc
deep euro house	house	2Z8UrIERg9ddYbQxY9svlo	qLk9d1pOsRc	Günther Lause	Mountain - Original Mix	GB7NR1220307	18	32996	https://www.youtube.com/watch?v=qLk9d1pOsRc
deep euro house	house	2DEuRwke1rivW1LaAlKDpS	B7LwMyAnUFo	Mirco Niemeier,Adler & Finn	Night Call - Adler & Finn Remix	DEGD51206285	23	36482	https://www.youtube.com/watch?v=B7LwMyAnUFo
deep euro house	house	3vklS6Q07nhf2MtBlqsOF2	K0WglZkepvw	Kanzler & Wischnewski	El Mariachi	DEH741201177	14	5757	https://www.youtube.com/watch?v=K0WglZkepvw
deep euro house	house	1y7vBM477UOq82FP9Xh13a	nrl0nPbxD88	Nico Stojan	Ginkhoe	DEPL91215018	35	68563	https://www.youtube.com/watch?v=nrl0nPbxD88
deep euro house	house	5U02FNAwfBPeojYhUp9igd	k4noZhr6AOw	Rauschhaus	Chrom	DEH742174584	35	8464	https://www.youtube.com/watch?v=k4noZhr6AOw
deep house	house	3RFKqSwoBcvI8PO6YwhHN4	WyKKRCQyFG4	Jovonn,Ian Pooley	Pianos of Gold - Ian Pooley Mix	NLL561807849	38	66916	https://www.youtube.com/watch?v=WyKKRCQyFG4
deep house	house	0I0Cp90UWNjsg3iOFW3iR5	ksvn7qVsLXQ	Stephanie Cooke,Kenny Bobien,DJ Spen,Gary Hudgins	Love's Been Right Here - DJ Spen & Gary Hudgins Remix	USA671200489	28	22238	https://www.youtube.com/watch?v=ksvn7qVsLXQ
deep house	house	16DbWJjXzgIW1NPgy8hHqO	SNPbMk3ynFE	Demarkus Lewis	Gruv Select - Original Mix	GBKQU1697877	26	12411	https://www.youtube.com/watch?v=SNPbMk3ynFE
deep house	house	1RjN4fQU8o0j0ejpk1LeJt	8uqKxk_kl7s	The Sunburst Band,Micky More,Andy Tee	New York City Woman - Micky More & Andy Tee Jazz Mix	ITX4M2000023	35	11672	https://www.youtube.com/watch?v=8uqKxk_kl7s
deep house	house	47vO9W2apZE6wmoiLs78Jb	cwCkG16EfAk	Masters At Work	Work (Radio Edit)	GBCFZ0701294	20	4731	https://www.youtube.com/watch?v=cwCkG16EfAk
deep house	house	0MaQuFkyOav01SbKFARhQF	byuw6yG_AT4	Richard Earnshaw,Ursula Rucker,Roy Ayers	Rise	GBD7U1000004	40	54730	https://www.youtube.com/watch?v=byuw6yG_AT4
deep house	house	4mT4D2ASStFBtA9aPp90EV	tKQhyo6-mHg	Arnold Jarvis	Learn To Give	ushm20341071	23	36568	https://www.youtube.com/watch?v=tKQhyo6-mHg
deep house	house	4NQYfBbSguu1oBqThjeqVp	BO5L6eWe2q0	Kimara Lovelace,Lil' Louis	Misery - Lil' Louis Extended Club Mix	USA670602536	20	21989	https://www.youtube.com/watch?v=BO5L6eWe2q0
deep house	house	5TACsdGUvS9A9qAhRLPwjg	nvA5dh02Mz8	Trackheadz,Zaki Ibrahim	Feel (feat. Zaki Ibrahim) - Original	USLZJ1688667	24	73939	https://www.youtube.com/watch?v=nvA5dh02Mz8
detroit techno	techno	4BcrqUlKh0ez4XJBocmbrN	huofr2_h8dI	A Number Of Names	Shari Vari - Original Mix	USLVH0000001	31	43099	https://www.youtube.com/watch?v=huofr2_h8dI
detroit techno	techno	6OmETQTnkxTPnI9bkI78mN	B-iZdEZ8H1Q	Ataxia,Merachka,Terrence Parker	Acid Overlook - Terrence Parker & Merachka Instrumental Remix	USNRS1735964	12	36370	https://www.youtube.com/watch?v=B-iZdEZ8H1Q
detroit techno	techno	6m1IAMCbpGECDzCc1qQ3Fa	Mlr-AsNtNVM	Kelli Hand,Jacob Korn	Dance Away	DEED40601004	9	34723	https://www.youtube.com/watch?v=Mlr-AsNtNVM
detroit techno	techno	5aCcZlUVkBrkQyMl2owvWb	K80j5JD0rns	Kenny Larkin	Q	GBBPW9400030	29	2903	https://www.youtube.com/watch?v=K80j5JD0rns
detroit techno	techno	274OIwHbwjO4E6vfzPlJ4r	H96RoJKqbN4	Galaxy 2 Galaxy,Cornelius Harris,Christa Robinson,DJ Dex	Transition	USGUM0710502	32	22361	https://www.youtube.com/watch?v=H96RoJKqbN4
detroit techno	techno	0p2liymtbNRa4BPzidAwaU	todKx4mUymQ	Suburban Knight	Nightstrike	USGUM0910246	18	6950	https://www.youtube.com/watch?v=todKx4mUymQ
detroit techno	techno	0UYnNc1kXbN01kdiWmSt7c	SbPn4ujgjIw	Plastikman,Richie Hawtin	Psyk	CAM269850018	36	5662	https://www.youtube.com/watch?v=SbPn4ujgjIw
detroit techno	techno	1aCUQHjrufaZidtCCwN1jq	0JfCood_Atk	Orlando Voorn	Internal Destination	DEU672100081	17	5628	https://www.youtube.com/watch?v=0JfCood_Atk
detroit techno	techno	4okNKDyfqph8V2J65MaoPi	3OflJNYF-30	Aux 88	Aux mind 2005	USGUM0610150	26	4243	https://www.youtube.com/watch?v=3OflJNYF-30
detroit techno	techno	04QLMPlareJM6r0w9Qv0q5	_9uy0X8TlRM	Richie Hawtin,Cortechs,Mental Resonance	Core Resonance (CLOSE combined)	USA2P1944295	27	11569	https://www.youtube.com/watch?v=_9uy0X8TlRM
digital hardcore	hardcore	0Rq9C88TpFdQGguDUYD3bs	6N-Ler6C_9E	Ec8or	I Don't Wanna Be A Part Of This	GBBXA9600190	11	9973	https://www.youtube.com/watch?v=6N-Ler6C_9E
digital hardcore	hardcore	2w2tldyCFZWHcgd1jC0LTJ	z5KfDjOXRxs	The Shizit	Point, Click, Kill	USA560844625	10	15677	https://www.youtube.com/watch?v=z5KfDjOXRxs
digital hardcore	hardcore	3vfpB6G73nBtVmlNTS6Jw6	D9wUMcvcXFE	Patric Catani	Pit People (It's Us!)	DEW011602211	38	44385	https://www.youtube.com/watch?v=D9wUMcvcXFE
digital hardcore	hardcore	01uYPFYEGe2mE1HOjVfTxN	ehE2r0_ZZDQ	Grup Knar	Sasna Şaran	TR0331510098	11	3163	https://www.youtube.com/watch?v=ehE2r0_ZZDQ
digital hardcore	hardcore	74eJbXteYsJ7oHL8xkMRvq	pGBtsNqnpCo	Blush Response	Infinite Dread	USM2Q0803008	12	20217	https://www.youtube.com/watch?v=pGBtsNqnpCo
digital hardcore	hardcore	1GGLejpsjVbAAxK1qav7L2	3XEhniN7cEg	Ec8or	Think About	GBBXA9500041	10	3792	https://www.youtube.com/watch?v=3XEhniN7cEg
digital hardcore	hardcore	6sdLRqe81XJixJe6CbFadL	keEowCRyQeA	Patric Catani	Battleblock Theater - Wicked Mummy	DEW011401926	30	13357	https://www.youtube.com/watch?v=keEowCRyQeA
digital hardcore	hardcore	6DfNvMs28Jhm0SnabsuaI4	EBAWxsaiFhU	Christoph De Babalon	Nostep	GBBXA9700303	24	4872	https://www.youtube.com/watch?v=EBAWxsaiFhU
disco	disco	7oSyV3IHlZgPCM0uRjW6fh	tfDfOphCcJ8	Van McCoy	The Hustle - Super Hustle Mix	USAR49911001	37	6157	https://www.youtube.com/watch?v=tfDfOphCcJ8
disco	disco	0ghybP7aLP9Y8htJhGsb77	d513KHdQ3TQ	Crown Heights Affair	"You Gave Me Love - 12"" Mix"	GBAJE0602308	38	8233	https://www.youtube.com/watch?v=d513KHdQ3TQ
disco	disco	3qDniMXKzGK96SsHwsdDe3	zDNs_XayC_0	Love Unlimited Orchestra	Love's Theme - Alternate Version	USUM70993271	11	37876	https://www.youtube.com/watch?v=zDNs_XayC_0
disco house	house	70tdEHOJJGaQD4iY8Gg0b1	ARR8rzq0SOM	Seamus Haji,KayJay	Last Night A DJ Saved My Life - Haji & Emanuel Radio Mix	GBJRX0500227	32	39691	https://www.youtube.com/watch?v=ARR8rzq0SOM
disco house	house	0MAwa3gzHXuyttt1MuYp3g	U4viIp-q1Ts	Sebb Junior	Lover	GBKQU1952146	39	5385	https://www.youtube.com/watch?v=U4viIp-q1Ts
disco house	house	1CXE6v4j5TkObA01MtchbP	xAbn8ZgxctM	Full Intention	Sky's the Limit - Edit	CAU112100119	40	4965	https://www.youtube.com/watch?v=xAbn8ZgxctM
disco house	house	0I61tgez6LyKHjnGWKHVbF	MPKjHTY3wx4	Richard Grey,Dead As Disko,Robin S	Show Me Love - 2021 Disco Rework	DEPI82104557	41	33007	https://www.youtube.com/watch?v=MPKjHTY3wx4
disco house	house	6xnbpd5dHLqVxQRQrOgjov	KfiIpq_ano4	Alaia & Gallo,Kevin Haden,Claptone	Who Is He (feat. Kevin Haden) - Claptone Extended Remix	GBCPZ1610042	36	5724	https://www.youtube.com/watch?v=KfiIpq_ano4
disco house	house	1cMyaPPolU15WhI1c7DQvq	Utuj_Hv2-i8	Brokenears	Feeling Good - Original Mix	ITV261900662	32	70632	https://www.youtube.com/watch?v=Utuj_Hv2-i8
disco house	house	5AORdeQG1uohuN3H3992rc	mBeGK6yEZs0	THEOS	Lie Machine	UKN6K2002327	37	22357	https://www.youtube.com/watch?v=mBeGK6yEZs0
diva house	house	16I6E9rRTZVEx3FFi8zBb2	fIqu-zBCTXE	Joi Cardwell,Maceo Plex,Jon Dasilva	Love Somebody Else - Maceo Plex & John Dasilva Mix	FR6V82655464	36	38880	https://www.youtube.com/watch?v=fIqu-zBCTXE
diva house	house	16pww8bqjeYClGmsbd0AXK	qeZvGW01BDQ	Rosie Gaines	Closer Than Close - Mentor Original Radio Edit	GBCVW0700091	41	4544	https://www.youtube.com/watch?v=qeZvGW01BDQ
diva house	house	0PIx0cDWxlOqSXUGq5N4yF	qNDYXhHZeYc	Donna Giles,Wh0	And I'm Telling You I'm Not Going 2020 - Wh0 Club Mix (Edit)	SE6G52000802	16	2700	https://www.youtube.com/watch?v=qNDYXhHZeYc
diva house	house	2JFgpd7Le1bEx2YkS7R0R2	aG9xUonKHuI	Leisha Moore	Damn What A Feeling - Original Vocal Mix	USESR9576031	10	7200	https://www.youtube.com/watch?v=aG9xUonKHuI
diva house	house	168cUzWcDOV9q3jsocJW8x	t6htHuQ5-zs	Amanda Wilson,Masstaff	Spin It Again - Masstaff Remix	ITQ770800065	11	3168	https://www.youtube.com/watch?v=t6htHuQ5-zs
diva house	house	75dciafILJhzkCbTZYx5Rg	F8_SMEUAKw0	Shena,Sheriff	Electrosexual - Sheriff Remix	GBVVQ1026421	12	3275	https://www.youtube.com/watch?v=F8_SMEUAKw0
diva house	house	1KDQBkD69PukmJ6qK4QaCC	MAY_2kCSevk	Roger S.	The Deep (Main Mix) (Mixed)	AUXN22060049	10	5078	https://www.youtube.com/watch?v=MAY_2kCSevk
diva house	house	0F2gukFDDtRJpt9oiK6oJQ	JH4oqLavJtE	Fargetta,A.M. Smith	Music (Radio Version)	DEA311600957	19	4193	https://www.youtube.com/watch?v=JH4oqLavJtE
diva house	house	2helrvGn3T4fPFHo7ESSVv	NyV8wb6szTo	Carole Sylvan	I Cry for You	QM4TW2101793	13	5481	https://www.youtube.com/watch?v=NyV8wb6szTo
diva house	house	0x0KQ4WlUckjDe5cpb3pL9	DrsafpAXmCE	Xaviera Gold	Bad Girls	ushm80520138	10	3229	https://www.youtube.com/watch?v=DrsafpAXmCE
doomcore	hardcore	0RRZX961pj2GHfNfLhpvzd	GxCvX0CUUZM	Embrionyc	Not Quite Forgotten	NLTC31301469	12	29241	https://www.youtube.com/watch?v=GxCvX0CUUZM
doomcore	hardcore	4rPg6eykw3oTOMP5sypKtE	aEMg5lMtrRQ	Armageddon Project	Of Dreams and Disillusions	NLG420400052	10	3383	https://www.youtube.com/watch?v=aEMg5lMtrRQ
doomcore	hardcore	3ljlungFdOHS1lkQ6mdBXo	0kkbnoEk4s4	AK-Industry,Â	Resurgence	GB8KE1858828	9	9121	https://www.youtube.com/watch?v=0kkbnoEk4s4
doomcore	hardcore	5yDPkbZMtIYTPm3IlWSaci	NjY32Cur6aw	Mindwalker,Embrionyc,Mia	We Cry in Music	NLTC31502243	10	31157	https://www.youtube.com/watch?v=NjY32Cur6aw
doomcore	hardcore	4Nk7w2gHPe93CXZPzpmMXC	2WtpAnzlmaE	Mindustries	Craftiest Trick	NLG421100067	14	26924	https://www.youtube.com/watch?v=2WtpAnzlmaE
doomcore	hardcore	1CJPVzAaL8ve2c8bHPaPAz	M73Bjg2p0zk	Xaero	Alone in Oblivion	BEDB21702903	12	12046	https://www.youtube.com/watch?v=M73Bjg2p0zk
doomcore	hardcore	2dfACleCHJaDctCEtzwtPk	Ih6p57KJe-8	Somniac One	Smoke Eater	NLCK41084693	24	13862	https://www.youtube.com/watch?v=Ih6p57KJe-8
doomcore	hardcore	2fYv2a1xuIeV5VUNlaf5wC	h5PMLMgj_gA	Enzyme X	Rauwkost	NLHY50900248	14	39550	https://www.youtube.com/watch?v=h5PMLMgj_gA
doomcore	hardcore	08Z2BnmgFxEw1tZChBdfeg	DWrt7v64EMY	The DJ Producer,Hellfish,Dolphin	Tribe Of XTRM	NLCK41043951	18	29571	https://www.youtube.com/watch?v=DWrt7v64EMY
downtempo	chill out	4desWKODsdzW9QHHmQxx6J	REB6GgiFI_o	9 Lazy 9	Electric Lazyland	GBCFB9400018	37	70341	https://www.youtube.com/watch?v=REB6GgiFI_o
downtempo	chill out	7eKSMf5OjW7vaJeBRLUN3z	GeTEshtA-ek	Banco De Gaia	Farewell Ferengistan	GBCSF0600100	37	5494	https://www.youtube.com/watch?v=GeTEshtA-ek
downtempo	chill out	6BVSsR6uM86yb5qSZZX2IO	r15_fJ8Fbok	Sounds From The Ground,Taz	Move On	GBFLG1100205	40	11084	https://www.youtube.com/watch?v=r15_fJ8Fbok
downtempo	chill out	6ZIS9UgkzVPlFG5pIpGsJo	NwWNydPtwiQ	Shulman	The Unexpected Visitor - CBL Carbonator Remix	USCGJ0758576	41	58178	https://www.youtube.com/watch?v=NwWNydPtwiQ
downtempo	chill out	3fuKvvIKd6e89T68x6mP9D	U1WH4qOfhzY	Weekend Players,Maor Levi	Into The Sun - Maor Levi Remix	NLF712004518	34	38133	https://www.youtube.com/watch?v=U1WH4qOfhzY
downtempo	chill out	4Dt9WIBMetgkwQI8Jvh6s5	7l6_SHyQX7g	Clutchy Hopkins	3:02	ushm80672253	38	28675	https://www.youtube.com/watch?v=7l6_SHyQX7g
downtempo	chill out	0mGn27Juapeq9YlRq6oo1E	TFsFJsSwlo0	Madrid De Los Austrias	Más Amor	ATX790540060	36	10399	https://www.youtube.com/watch?v=TFsFJsSwlo0
downtempo	chill out	5Z1JjbL2RQyIdN35SdpdNv	9o2lGudPmlA	Fat Jon	Soundgirl Personal	DEAF70900302	40	22657	https://www.youtube.com/watch?v=9o2lGudPmlA
downtempo	chill out	5A77eAkcJ3ys26Y9jOakWq	iJtQKX8aYcY	Mimi Page,Nox Vahn	Dream Of Love - Anjunadeep 11 Mix	GBEWA1908698	35	26656	https://www.youtube.com/watch?v=iJtQKX8aYcY
downtempo	chill out	6i4dPqRhxupYzZ4amW1KFk	B2Rj79UCae0	Joseph Malik	Take It All In And Check It All Out	DEM090200003	35	11825	https://www.youtube.com/watch?v=B2Rj79UCae0
dream trance	trance	15mEkOpJxLh2dU1b1KdtBi	8tylMp_i80w	Cosmic Baby	Loops of Infinity - Contemplative	DEBY30730210	25	8013	https://www.youtube.com/watch?v=8tylMp_i80w
dream trance	trance	0rAsjFzPvOVumJc1lZxZkl	xmhi9s7QDQU	Object One	Typewriter - Radio Mix	GBKQU2066343	16	6044	https://www.youtube.com/watch?v=xmhi9s7QDQU
dream trance	trance	32l0Kh2GqU6LN3yNmid7Kg	Zy-tKoIE9C0	X-Cabs	Neuro	BEZ451100651	25	48044	https://www.youtube.com/watch?v=Zy-tKoIE9C0
