participant	af1:1	af1:2	af1:3	af1:4	af1:5	af1:6	af1:7	af1:8	guttman:1	guttman:2	guttman:3	guttman:4	guttman:5	att0:1	att0:2	att0:3	att0:4	att1:1	att1:2	att1:3	att1:4	testexperiment:1	PROLIFIC_PID	STUDY_ID	SESSION_ID	TIME_start	TIME_end	TIME_total
s.5a032fdf-9892-4cb5-bc1d-7d0a207e822b.txt	4	4	4	5	4	2	2	2	1	1	1	1	1	4	5	3	3	3	3	4	2	iat.2022-02-17-1354.data.5a032fdf-9892-4cb5-bc1d-7d0a207e822b.txt	60dc262964386b6c44cc5040	620cc440892ae29dd92dc03d	620e430e4d777c297c0790f0	2022-02-17-13-44	2022-02-17-13-54	10
s.73b591a3-4807-400e-88e3-d2c45945bb73.txt	1	3	4	2	1	1	1	1	2	2	2	2	2	4	4	2	2	4	2	4	1	iat.2022-02-17-1246.data.73b591a3-4807-400e-88e3-d2c45945bb73.txt	5f92f3106ec462055506c357	620cc440892ae29dd92dc03d	620e32db7b56ecf552ef8381	2022-02-17-12-35	2022-02-17-12-46	11
s.4d588f5b-248b-4cc8-965d-a174be97c276.txt	5	3	2	1	1	4	4	5	1	1	1	1	1	4	1	5	2	3	3	3	3	iat.2022-02-17-1940.data.4d588f5b-248b-4cc8-965d-a174be97c276.txt	606b0d260c8c0c5fd7c854c8	620cc440892ae29dd92dc03d	620e9373a0364b1187a5dc0f	2022-02-17-19-29	2022-02-17-19-40	11
s.676ba04a-6196-4906-9aa8-dbac8ae95b86.txt	1	1	5	4	2	1	2	3	1	1	1	1	1	4	5	2	3	3	2	4	2	iat.2022-02-17-1812.data.676ba04a-6196-4906-9aa8-dbac8ae95b86.txt	60d3073ad8226faf632f6ef7	620cc440892ae29dd92dc03d	620e7fb2f4923cfd63abf8aa	2022-02-17-18-03	2022-02-17-18-12	9
s.fc1ef2b5-0515-477f-8053-6e1ce0357cdf.txt	2	4	5	4	1	1	3	4	1	1	1	1	2	5	5	2	1	3	3	5	1	iat.2022-02-18-0140.data.fc1ef2b5-0515-477f-8053-6e1ce0357cdf.txt	61085eb72ce70a498366f602	620cc440892ae29dd92dc03d	620ee8c5cd8b2f8a19121063	2022-02-18-01-31	2022-02-18-01-40	9
s.724ebf4e-38a9-47e2-8fdd-5fe707bf1a80.txt	2	3	4	5	2	1	2	2	1	1	2	2	2	4	5	3	4	3	3	4	2	iat.2022-02-17-1549.data.724ebf4e-38a9-47e2-8fdd-5fe707bf1a80.txt	5f5c0afb55bc9f3eced6f307	620cc440892ae29dd92dc03d	620e5dd8da4b0eca797ff15f	2022-02-17-15-38	2022-02-17-15-49	11
s.cdaecb5b-8fb0-464a-bce0-c57f9451d1e1.txt	2	3	5	4	4	1	1	1	1	1	1	1	1	4	5	2	2	4	3	4	1	iat.2022-02-17-2132.data.cdaecb5b-8fb0-464a-bce0-c57f9451d1e1.txt	6170ab07c9a3ea327b2b106c	620cc440892ae29dd92dc03d	620eacf4cecdca49f0490115	2022-02-17-21-23	2022-02-17-21-32	9
s.dac2538b-7860-4473-9e9f-f8ba3b79b54f.txt	1	3	4	4	3	1	2	1	2	2	1	2	2	5	4	2	3	3	3	3	3	iat.2022-02-17-1320.data.dac2538b-7860-4473-9e9f-f8ba3b79b54f.txt	5c6af6b781d8da000100d460	620cc440892ae29dd92dc03d	620e39d3e407fac7527f7e12	2022-02-17-13-04	2022-02-17-13-20	16
