participant	af1:1	af1:2	af1:3	af1:4	af1:5	af1:6	af1:7	af1:8	guttman:1	guttman:2	guttman:3	guttman:4	guttman:5	att0:1	att0:2	att0:3	att0:4	att1:1	att1:2	att1:3	att1:4	testexperiment:1	PROLIFIC_PID	STUDY_ID	SESSION_ID	TIME_start	TIME_end	TIME_total
s.50e6e447-a18f-43b4-b842-99c772ee1f89.txt	1	4	5	4	3	1	2	2	1	1	1	1	1	4	4	3	3	4	2	4	2	iat.2022-04-09-1023.data.50e6e447-a18f-43b4-b842-99c772ee1f89.txt	6170ab07c9a3ea327b2b106c	6229cae6fb0ebe767834a652	62514027af4aca8db419796c	2022-04-09-10-14	2022-04-09-10-23	9
s.d0c5d467-e228-4e03-bafc-c15aeb1509e1.txt	1	4	5	3	1	1	1	2	1	1	1	2	2	4	5	2	2	3	3	3	1	iat.2022-04-09-1824.data.d0c5d467-e228-4e03-bafc-c15aeb1509e1.txt	61085eb72ce70a498366f602	6229cae6fb0ebe767834a652	6251b0a5e94c4de81880751c	2022-04-09-18-13	2022-04-09-18-24	11
s.ca1c8455-7532-4a16-aada-57e18c29290b.txt	5	3	2	4	2	4	4	5	1	1	1	1	2	2	1	4	2	3	3	3	3	iat.2022-04-09-1312.data.ca1c8455-7532-4a16-aada-57e18c29290b.txt	606b0d260c8c0c5fd7c854c8	6229cae6fb0ebe767834a652	62516828559770236545bf47	2022-04-09-13-04	2022-04-09-13-12	8
s.a91f954d-0b09-4648-a666-0e02fbbe9fd5.txt	3	3	5	4	4	1	2	3	1	1	1	1	2	4	4	4	3	4	2	4	2	iat.2022-04-09-1602.data.a91f954d-0b09-4648-a666-0e02fbbe9fd5.txt	5f5c0afb55bc9f3eced6f307	6229cae6fb0ebe767834a652	62518fca821bd779a0fdd51b	2022-04-09-15-53	2022-04-09-16-02	9
s.8187cb4d-323f-4112-8417-e56815bda98a.txt	4	4	1	5	4	1	3	4	1	1	1	1	1	3	4	2	2	4	2	4	2	iat.2022-04-10-1828.data.8187cb4d-323f-4112-8417-e56815bda98a.txt	60d3073ad8226faf632f6ef7	6229cae6fb0ebe767834a652	6253034f94ab84819042d805	2022-04-10-18-18	2022-04-10-18-28	10
s.eb042c93-0fdd-4115-99df-deb3f9dc391f.txt	2	3	5	2	4	1	1	4	1	2	2	2	2	4	5	2	2	4	2	4	3	iat.2022-04-11-1112.data.eb042c93-0fdd-4115-99df-deb3f9dc391f.txt	5f92f3106ec462055506c357	6229cae6fb0ebe767834a652	6253ee906985a4851106c661	2022-04-11-11-02	2022-04-11-11-12	10
s.0e5914b0-a45f-4a62-8c80-c936c02b619b.txt	3	3	4	3	3	2	2	3	1	1	1	1	1	3	3	3	3	3	3	3	2	iat.2022-04-12-1353.data.0e5914b0-a45f-4a62-8c80-c936c02b619b.txt	60dc262964386b6c44cc5040	6229cae6fb0ebe767834a652	6255664f9a6fe30acf8f5488	2022-04-12-13-45	2022-04-12-13-53	8
s.69ec3446-1d54-4295-b370-796d60d61ae4.txt	3	3	5	5	5	3	3	3	1	1	1	1	2	3	3	2	3	3	3	3	3	iat.2022-04-11-1751.data.69ec3446-1d54-4295-b370-796d60d61ae4.txt	5c6af6b781d8da000100d460	6229cae6fb0ebe767834a652	62544c0f55c958d2d7e2bc5e	2022-04-11-17-41	2022-04-11-17-51	10
