genre	pl_id	artist_name	track_name	track_pop	track_isrc
frenchcore	spotify:playlist:3b9YnVCg1sEUoXlRwQvBV2	Skull Demon,Mr. Bassmeister	Voices From Heaven - Mr. Bassmeister remix	28	FR9W12005120
frenchcore	spotify:playlist:3b9YnVCg1sEUoXlRwQvBV2	Hyrule War,La Ravage	Chinese Taxi Driver	27	NLS161700751
frenchcore	spotify:playlist:3b9YnVCg1sEUoXlRwQvBV2	Unit	Le vagabond du kick	27	FR9W11906017
frenchcore	spotify:playlist:3b9YnVCg1sEUoXlRwQvBV2	Sirio	French World	26	FR3R21998009
frenchcore	spotify:playlist:3b9YnVCg1sEUoXlRwQvBV2	Deterrent Man	The Fucking Bomb	26	NLS161801479
frenchcore	spotify:playlist:3b9YnVCg1sEUoXlRwQvBV2	Psiko,Hysta	Lockdown	25	CHE211900060
frenchcore	spotify:playlist:3b9YnVCg1sEUoXlRwQvBV2	The Braindrillerz,Skull Demon	We Fight	25	FR9W12004574
frenchcore	spotify:playlist:3b9YnVCg1sEUoXlRwQvBV2	Sefa & Cyclon	Jim - Original Mix	25	NLS161600475
frenchcore	spotify:playlist:3b9YnVCg1sEUoXlRwQvBV2	A-Kriv,Andy the Core,Michael Masci	HEY MAMA	24	QZES92177023
frenchcore	spotify:playlist:3b9YnVCg1sEUoXlRwQvBV2	The Sickest Squad,Andy the Core	Fake Drop	24	ITD131900075
frenchcore	spotify:playlist:3b9YnVCg1sEUoXlRwQvBV2	Hyrule War,Bass Prototype	Zen	24	NLS161802593
frenchcore	spotify:playlist:3b9YnVCg1sEUoXlRwQvBV2	Psiko	Do Not Kill My Vibes	24	FR3R21999002
frenchcore	spotify:playlist:3b9YnVCg1sEUoXlRwQvBV2	The Braindrillerz	Frenchcore S'il Vous Plait Part 3 - Orginal Mix	24	USLZJ1269542
frenchcore	spotify:playlist:3b9YnVCg1sEUoXlRwQvBV2	Skull Demon	Lost Melody	24	GBLV61802551
frenchcore	spotify:playlist:3b9YnVCg1sEUoXlRwQvBV2	E-Coli,Tanukichi	Balkancore	23	GBKQU2015043
frenchcore	spotify:playlist:3b9YnVCg1sEUoXlRwQvBV2	The Speed Freak,DJ Mutante	Much Higher - DJ Mutante Remix	23	FR3R21625010
frenchcore	spotify:playlist:3b9YnVCg1sEUoXlRwQvBV2	Imperials,LE BASK,D-Mas	Chapter One	22	FR3R21330001
frenchcore	spotify:playlist:3b9YnVCg1sEUoXlRwQvBV2	The Sequel	F#cked Up	21	NLCK41066752
frenchcore	spotify:playlist:3b9YnVCg1sEUoXlRwQvBV2	Zyklon	Messed Up	20	NLS161500217
frenchcore	spotify:playlist:3b9YnVCg1sEUoXlRwQvBV2	The Butchers	Ray	2	GBKQU1875986
frenchcore	spotify:playlist:3b9YnVCg1sEUoXlRwQvBV2	The Speed Freak	Body Hammer	19	DEC499700425
frenchcore	spotify:playlist:3b9YnVCg1sEUoXlRwQvBV2	DJ Sirio	Sirio Frenzy	19	QZK6Q1919931
frenchcore	spotify:playlist:3b9YnVCg1sEUoXlRwQvBV2	The Speakers	Furious Anger	19	NLCK41070005
frenchcore	spotify:playlist:3b9YnVCg1sEUoXlRwQvBV2	Progamers,DJ Mutante	Waow	18	FR3R22099014
frenchcore	spotify:playlist:3b9YnVCg1sEUoXlRwQvBV2	Hungry Beats,JKLL	Future Voice	17	DEAR42137145
frenchcore	spotify:playlist:3b9YnVCg1sEUoXlRwQvBV2	Hungry Beats	Level X	17	FR9W11931098
frenchcore	spotify:playlist:3b9YnVCg1sEUoXlRwQvBV2	D.O.M.	Frenchcore Cop (La Haine)	16	ITB841200018
frenchcore	spotify:playlist:3b9YnVCg1sEUoXlRwQvBV2	Progamers,Dr. Peacock	Gadjo	16	NLS161700715
frenchcore	spotify:playlist:3b9YnVCg1sEUoXlRwQvBV2	Bit Reactors,Radium	Big Fat Bass	14	ITD131900025
frenchcore	spotify:playlist:3b9YnVCg1sEUoXlRwQvBV2	Sirio,Bit Reactors	Play My Game	14	FR3R21346001
frenchcore	spotify:playlist:3b9YnVCg1sEUoXlRwQvBV2	Carles S	Acts of Terror	13	QMFMF1320454
frenchcore	spotify:playlist:3b9YnVCg1sEUoXlRwQvBV2	Ketanoise,Kaali	Fuckin Demo	13	NL-D23-18-01386
frenchcore	spotify:playlist:3b9YnVCg1sEUoXlRwQvBV2	The Anunnaki,Gancher,Ruin	Goodbye Motherfucker	13	ITD131700218
frenchcore	spotify:playlist:3b9YnVCg1sEUoXlRwQvBV2	Adrenokrome	SAMPLE CUTZ - Original Mix	12	USLZJ1269489
frenchcore	spotify:playlist:3b9YnVCg1sEUoXlRwQvBV2	Sghenny Madattak	In the End	11	FR26V1503185
frenchcore	spotify:playlist:3b9YnVCg1sEUoXlRwQvBV2	Kaos Bros,Ketanoise	American Idiot	10	ITD131700235
frenchcore	spotify:playlist:3b9YnVCg1sEUoXlRwQvBV2	Adrenokrome,The Braindrillerz	Jump Up	10	FR2W01300114
frenchcore	spotify:playlist:3b9YnVCg1sEUoXlRwQvBV2	Dark Bayron	Just Hold Me	1	NLS161700816
frenchcore	spotify:playlist:3b9YnVCg1sEUoXlRwQvBV2	Anarchi3	Frenchcore Addict	0	FR6V80655927
frenchcore	spotify:playlist:3b9YnVCg1sEUoXlRwQvBV2	Alarma Ravers,X-Fly	Erdelirioz - Alarma Remix	0	ITB841300381
funk carioca	spotify:playlist:1aAckG2NI0cuL7QDKVeV2N	Mc Davi,Mc Pedrinho,Mc Don Juan	Bipolar	86	BXG6R2100310
funk carioca	spotify:playlist:1aAckG2NI0cuL7QDKVeV2N	Dj Guuga,DJ Ivis	Volta Bebê, Volta Neném	86	BXG6R2100268
funk carioca	spotify:playlist:1aAckG2NI0cuL7QDKVeV2N	MC Kevin o Chris	Tipo Gin - Ao Vivo	84	BX5EU2100016
funk carioca	spotify:playlist:1aAckG2NI0cuL7QDKVeV2N	MC Zaquin,MC Rick	Não Nasceu pra Namorar	83	BX9L12100029
funk carioca	spotify:playlist:1aAckG2NI0cuL7QDKVeV2N	PEDRO SAMPAIO,Luísa Sonza	ATENÇÃO	81	BRWMB2100205
funk carioca	spotify:playlist:1aAckG2NI0cuL7QDKVeV2N	Mc Livinho	Ela é Espetacular (Mulher Kama Sutra 2)	80	BCDMP2100012
funk carioca	spotify:playlist:1aAckG2NI0cuL7QDKVeV2N	DENNIS,Xamã,LUDMILLA	Deixa de Onda (Porra Nenhuma)	79	BRSME2005426
funk carioca	spotify:playlist:1aAckG2NI0cuL7QDKVeV2N	Anitta	Girl From Rio	77	USWB12101015
funk carioca	spotify:playlist:1aAckG2NI0cuL7QDKVeV2N	MC L da Vinte,MC Gury	Parado no Bailão	75	QZ5AB2004464
funk carioca	spotify:playlist:1aAckG2NI0cuL7QDKVeV2N	Luísa Sonza,Pabllo Vittar,Anitta	MODO TURBO	75	BRUM72003429
funk carioca	spotify:playlist:1aAckG2NI0cuL7QDKVeV2N	Mc Don Juan,Th CDM,DG e Batidão Stronda	Preta do Cabelo Cacheado	74	BXG6R2100306
funk carioca	spotify:playlist:1aAckG2NI0cuL7QDKVeV2N	Pabllo Vittar	Triste com T	74	BCM112100019
funk carioca	spotify:playlist:1aAckG2NI0cuL7QDKVeV2N	MC Luan da BS,Mc Vitin do LJ,MC Marley	Privilégio	74	BX9L12000081
funk carioca	spotify:playlist:1aAckG2NI0cuL7QDKVeV2N	MC Meno K,Mc Yuri	Vou Te Botar	74	BCFCV2100032
funk carioca	spotify:playlist:1aAckG2NI0cuL7QDKVeV2N	Mc Kevin	Doutora 3	73	BXGR62100280
funk carioca	spotify:playlist:1aAckG2NI0cuL7QDKVeV2N	POCAH,MC WM	Nem On Nem Off	72	BRWMB2100089
funk carioca	spotify:playlist:1aAckG2NI0cuL7QDKVeV2N	Mc Zaac,Anitta,Tyga	Desce Pro Play (PA PA PA)	70	BRUM72000439
funk carioca	spotify:playlist:1aAckG2NI0cuL7QDKVeV2N	MC Kevinho,Zé Felipe	Senta com Amor	70	BRWMB2100214
funk carioca	spotify:playlist:1aAckG2NI0cuL7QDKVeV2N	LUDMILLA	Rainha da Favela	70	BRWMB2000901
funk carioca	spotify:playlist:1aAckG2NI0cuL7QDKVeV2N	MC Levin,Caverinha	É Só Botada	70	BXSW72000391
funk carioca	spotify:playlist:1aAckG2NI0cuL7QDKVeV2N	MC Fioti,Future,J Balvin,Stefflon Don,Juan Magán	Bum Bum Tam Tam	69	GBUM71706300
funk carioca	spotify:playlist:1aAckG2NI0cuL7QDKVeV2N	MC JottaPê,MC Kevinho,ARON	Errada Ela Não Tá	68	BXKZM2000863
funk carioca	spotify:playlist:1aAckG2NI0cuL7QDKVeV2N	Niack	Oh Juliana	68	BCRIX2000015
funk carioca	spotify:playlist:1aAckG2NI0cuL7QDKVeV2N	Gabily,MC Kevin o Chris,Mc Kevin	Bilhete Premiado	68	BRUM72100183
funk carioca	spotify:playlist:1aAckG2NI0cuL7QDKVeV2N	Leo Santana,Os Barões Da Pisadinha	Já Te Esqueci - Léo Santana Ao Vivo / 2020	67	BRUM72003337
funk carioca	spotify:playlist:1aAckG2NI0cuL7QDKVeV2N	Rennan da Penha,Mc Max	Namorar Não Pode	66	BRSME2005395
funk carioca	spotify:playlist:1aAckG2NI0cuL7QDKVeV2N	Mc Rebecca,DJ Will22,Anitta	Tô Preocupada (Calma Amiga) (feat. Anitta)	66	BRSME2100027
funk carioca	spotify:playlist:1aAckG2NI0cuL7QDKVeV2N	MC Neguinho do Kaxeta	Louco e Sonhador	66	BXG6R2001517
funk carioca	spotify:playlist:1aAckG2NI0cuL7QDKVeV2N	MC WM,Niack,MC's Jhowzinho & Kadinho	Separei	65	BRWMB2000771
funk carioca	spotify:playlist:1aAckG2NI0cuL7QDKVeV2N	Karol Conká,Leo Justi	Dilúvio	65	BXKOA2100002
funk carioca	spotify:playlist:1aAckG2NI0cuL7QDKVeV2N	MC Maneirinho,L7NNON,Ian Girão	Debochando da Mídia	64	QZHZ42054582
funk carioca	spotify:playlist:1aAckG2NI0cuL7QDKVeV2N	Pk,PK Delas	Quando a vontade bater (Participação especial de PK Delas)	64	BRWMB1900441
funk carioca	spotify:playlist:1aAckG2NI0cuL7QDKVeV2N	Dj W-Beatz,Bárbara Labres,MC Teteu,Mc Danny	Ela Já Fez a Pose Vs Cupix	64	ISRCB2000536
funk carioca	spotify:playlist:1aAckG2NI0cuL7QDKVeV2N	MC Rick,Mc Vittin PV,DJ Swat	Cupido Fdp 2	63	QZHZ62024344
funk carioca	spotify:playlist:1aAckG2NI0cuL7QDKVeV2N	MC Du Black,Delacruz	Tudo Aconteceu	63	BRUM72000110
funk carioca	spotify:playlist:1aAckG2NI0cuL7QDKVeV2N	Mc Dricka	E Nós Tem um Charme Que É da Hora	63	BX3SG2000003
funk carioca	spotify:playlist:1aAckG2NI0cuL7QDKVeV2N	MC Kapela,Mc Davi,Mc Don Juan,Mc Brisola,MC Ryan SP,Mc Kevin,MC Rick,Mc Kelvinho	Festa Linda	63	BXG6R2001578
funk carioca	spotify:playlist:1aAckG2NI0cuL7QDKVeV2N	MC Menor da VG,MC GP,Mc IG,Mc Kadu,MC Cebezinho,Mc Lele JP,Dj Victor	Paraíso Tropical	62	BXG6R2100006
funk carioca	spotify:playlist:1aAckG2NI0cuL7QDKVeV2N	Jerry Smith,MC G15	Amo a Cachorrada	61	BX7DY2100013
funk carioca	spotify:playlist:1aAckG2NI0cuL7QDKVeV2N	Mc Kitinho,MC Luiggi,Mc Yago	Até Na Transa Você Não Larga o Lança	61	BXG6R2100024
funk carioca	spotify:playlist:1aAckG2NI0cuL7QDKVeV2N	MC Gustta,MC DG	Abusadamente	61	BRKO11700104
funk carioca	spotify:playlist:1aAckG2NI0cuL7QDKVeV2N	MC Cabelinho,Ajaxx	OUTRO PATAMAR	61	BXVOC2100001
funk carioca	spotify:playlist:1aAckG2NI0cuL7QDKVeV2N	Mateus Carrilho,Mc Dricka,TH4I	PANCADA	61	BXM142100001
funk carioca	spotify:playlist:1aAckG2NI0cuL7QDKVeV2N	MC Kekel,MC Rita	Amor de Verdade	60	BRKO11800053
funk carioca	spotify:playlist:1aAckG2NI0cuL7QDKVeV2N	Mc Th,Xamã,WC no Beat,Pep Starling	Deixa	60	QZGLS1904264
funk carioca	spotify:playlist:1aAckG2NI0cuL7QDKVeV2N	Mc Jacaré	Senta no Fazendeiro	60	QZGLM1950995
funk carioca	spotify:playlist:1aAckG2NI0cuL7QDKVeV2N	WC no Beat,MC Cabelinho,Pk,MC Hariel,Orochi	Meu Mundo	59	QZ5AB1880360
funk carioca	spotify:playlist:1aAckG2NI0cuL7QDKVeV2N	MC Rodolfinho,Mc Kevin,MC Ryan SP,MC Menor da VG,Mc Don Juan,DJ Pedro	Set do DJ Pedro 2.0	59	BXG6R2000355
funk carioca	spotify:playlist:1aAckG2NI0cuL7QDKVeV2N	Mc Brinquedo,Mc Kevin,Mc Davi,Mc Lbx,MC Ryan SP,Mc Brisola,Mc IG,MC PH,Mc Thiago,MC Menor da C3,DJ Pedro	SET DJ PEDRO 4.0 - Versão 1	59	BXG6R2000999
funk carioca	spotify:playlist:1aAckG2NI0cuL7QDKVeV2N	Thiaguinho MT,Mila,JS o Mão de Ouro	Tudo Ok	58	BXLWP1900095
funk carioca	spotify:playlist:1aAckG2NI0cuL7QDKVeV2N	Mc Pedrinho,Dj Perera	Bumbum Bate	57	QM6MZ1753318
funk carioca	spotify:playlist:1aAckG2NI0cuL7QDKVeV2N	Mc IG	3 Dias Virado	57	QMBZ91763988
funk carioca	spotify:playlist:1aAckG2NI0cuL7QDKVeV2N	LUCK MUZIK,MC Mirella,Rennan da Penha,Mc Juninho FSF	360	57	BCA5Z2000032
funk carioca	spotify:playlist:1aAckG2NI0cuL7QDKVeV2N	MC Mari,MC WS	Senta Concentrada (feat. MC WS)	57	QZEQU2066455
funk carioca	spotify:playlist:1aAckG2NI0cuL7QDKVeV2N	Nego do Borel,Anitta,Wesley Safadão	Você Partiu Meu Coração (feat. Anitta & Wesley Safadão)	56	BRSME1700003
funk carioca	spotify:playlist:1aAckG2NI0cuL7QDKVeV2N	Dynho Alves	Malemolência	56	BXG6R1800843
funk carioca	spotify:playlist:1aAckG2NI0cuL7QDKVeV2N	Bárbara Labres,MC WM	Hoje É Rave	56	BCBAA2000001
funk carioca	spotify:playlist:1aAckG2NI0cuL7QDKVeV2N	MC G15	Cara Bacana	55	BXG6R1700277
funk carioca	spotify:playlist:1aAckG2NI0cuL7QDKVeV2N	Mc Gw	Ritmo Mexicano	55	QM6N21766935
funk carioca	spotify:playlist:1aAckG2NI0cuL7QDKVeV2N	Delano	Na Ponta Ela Fica	55	BXMOP1400007
funk carioca	spotify:playlist:1aAckG2NI0cuL7QDKVeV2N	Shevchenko e Elloco,MC Mari,MC 10G	Xereca de Mel	55	QZGLM2064400
funk carioca	spotify:playlist:1aAckG2NI0cuL7QDKVeV2N	Dj Henrique de Ferraz,Pet & Bobii,DJ Pufinho	Dó, Ré, Mi, Fá	55	QZNJX2079095
funk carioca	spotify:playlist:1aAckG2NI0cuL7QDKVeV2N	Lexa,Luísa Sonza	Quebrar Seu Coração (feat. Luísa Sonza)	54	BRRGE2009434
funk carioca	spotify:playlist:1aAckG2NI0cuL7QDKVeV2N	Tati Zaqui,Bia Marques,48k	Funk de Pelúcia	54	BXX1V2100009
funk carioca	spotify:playlist:1aAckG2NI0cuL7QDKVeV2N	Mc João	Baile de Favela - DJ R7 Mix	54	US7VG1547101
funk carioca	spotify:playlist:1aAckG2NI0cuL7QDKVeV2N	MC MM,DJ RD	Só Quer Vrau	53	BRKO11800060
funk carioca	spotify:playlist:1aAckG2NI0cuL7QDKVeV2N	MC Lan,MC WM	Sua amiga eu vou pegar	52	BXSMW1701100
funk carioca	spotify:playlist:1aAckG2NI0cuL7QDKVeV2N	Mc Neguinho do ITR,MC Digu	Forte pra Dar Sorte	52	QZ5AB1907484
funk carioca	spotify:playlist:1aAckG2NI0cuL7QDKVeV2N	MC Menor Mr,MC Dede	Aonde Nós Chegou	52	BRKO11800115
funk carioca	spotify:playlist:1aAckG2NI0cuL7QDKVeV2N	MC Dede,Mc Lele JP	Respeita a Mãe	51	BXKZM2000880
funk carioca	spotify:playlist:1aAckG2NI0cuL7QDKVeV2N	Bonde do Tigrão	O Baile Todo	51	BRSME0000643
funk carioca	spotify:playlist:1aAckG2NI0cuL7QDKVeV2N	MC Guime,Emicida	País do Futebol	50	BRXM91300003
funk carioca	spotify:playlist:1aAckG2NI0cuL7QDKVeV2N	Mc PP da VS,MC Ryan SP	Atividade	50	BXG6R1901471
funk carioca	spotify:playlist:1aAckG2NI0cuL7QDKVeV2N	MC Mirella,Melody,Bella Angel,Dj GM,Pop Na Batida	Empoderada	49	BXKG22100334
funk carioca	spotify:playlist:1aAckG2NI0cuL7QDKVeV2N	Valesca Popozuda	Beijinho no Ombro	49	BR7P71300010
funk carioca	spotify:playlist:1aAckG2NI0cuL7QDKVeV2N	MC's Jhowzinho & Kadinho	Agora vai sentar	49	BXSMW1701062
funk carioca	spotify:playlist:1aAckG2NI0cuL7QDKVeV2N	FP do Trem Bala,Kerol	Verão	49	US7VG2075465
funk carioca	spotify:playlist:1aAckG2NI0cuL7QDKVeV2N	MC Loma e As Gêmeas Lacração	Envolvimento	49	QZ5AB1857661
funk carioca	spotify:playlist:1aAckG2NI0cuL7QDKVeV2N	DJ Dentinho do Escadão,JL O ÚNICO	Ela É Debochada	49	BR4QB2000031
funk carioca	spotify:playlist:1aAckG2NI0cuL7QDKVeV2N	Perera DJ,Mc Davi,Mc Don Juan,Mc Kevin,Mc Magal,MC Menor da VG	Aventura Noturna	49	BXG6R1900224
funk carioca	spotify:playlist:1aAckG2NI0cuL7QDKVeV2N	Os Cretinos,MC WM	Qual bumbum mais bate. Qual bumbum mais pula	48	BXSMW1701056
