participant	af1:1	af1:2	af1:3	af1:4	af1:5	af1:6	af1:7	af1:8	guttman:1	guttman:2	guttman:3	guttman:4	guttman:5	att0:1	att0:2	att0:3	att0:4	att1:1	att1:2	att1:3	att1:4	testexperiment:1	PROLIFIC_PID	STUDY_ID	SESSION_ID	TIME_start	TIME_end	TIME_total
s.d5275c04-b794-4d71-b623-c88d2f9a3440.txt	2	3	5	4	2	1	2	1	1	1	1	1	1	5	4	3	3	4	3	4	1	iat.2022-03-19-1055.data.d5275c04-b794-4d71-b623-c88d2f9a3440.txt	6170ab07c9a3ea327b2b106c	62287c8249ba49341254413d	6235a646dcbd66f4c934e4c4	2022-03-19-10-46	2022-03-19-10-55	9
s.662d892b-7e64-4ece-a39c-9d7cd4c4575d.txt	3	4	4	1	2	1	1	5	1	1	1	1	1	3	4	2	3	4	2	4	1	iat.2022-03-20-1116.data.662d892b-7e64-4ece-a39c-9d7cd4c4575d.txt	60d3073ad8226faf632f6ef7	62287c8249ba49341254413d	6236fc770639bc53e907ae6e	2022-03-20-11-06	2022-03-20-11-16	10
s.4b526c5f-0ba2-4ece-8a8f-a6bb046d0158.txt	3	4	5	4	4	2	2	4	1	1	1	2	2	4	5	4	3	3	3	3	3	iat.2022-03-19-1550.data.4b526c5f-0ba2-4ece-8a8f-a6bb046d0158.txt	5f5c0afb55bc9f3eced6f307	62287c8249ba49341254413d	6235eb154ed0eb039a887fda	2022-03-19-15-39	2022-03-19-15-50	11
s.fed39998-fe51-404f-bc64-d5c12860e558.txt	2	3	5	5	4	2	3	2	1	1	1	2	2	5	5	1	2	3	3	3	3	iat.2022-03-21-2105.data.fed39998-fe51-404f-bc64-d5c12860e558.txt	5c6af6b781d8da000100d460	62287c8249ba49341254413d	6238d837bf6cafa21917afbc	2022-03-21-20-55	2022-03-21-21-05	10
