PROLIFIC_PID,Relaxing,Commuting,Partying,Running,Shopping,Sleeping,Studying,Working,Tempo,Danceability,Acousticness,Instrumentalness,Gender,Skin,Origin,Age
6170ab07c9a3ea327b2b106c,1,4,5,4,3,1,2,2,4,4,3,3,4,2,4,2
5f5c0afb55bc9f3eced6f307,3,3,5,4,4,1,2,3,4,4,4,3,4,2,4,2
60d3073ad8226faf632f6ef7,4,4,1,5,4,1,3,4,3,4,2,2,4,2,4,2
5c6af6b781d8da000100d460,3,3,5,5,5,3,3,3,3,3,2,3,3,3,3,3
