PROLIFIC_PID,Relaxing,Commuting,Partying,Running,Shopping,Sleeping,Studying,Working,Tempo,Danceability,Acousticness,Instrumentalness,Gender,Skin,Origin,Age
61085eb72ce70a498366f602,1,4,5,3,1,1,1,2,4,5,2,2,3,3,3,1
606b0d260c8c0c5fd7c854c8,5,3,2,4,2,4,4,5,2,1,4,2,3,3,3,3
5f92f3106ec462055506c357,2,3,5,2,4,1,1,4,4,5,2,2,4,2,4,3
60dc262964386b6c44cc5040,3,3,4,3,3,2,2,3,3,3,3,3,3,3,3,2
