PROLIFIC_PID,Relaxing,Commuting,Partying,Running,Shopping,Sleeping,Studying,Working,Tempo,Danceability,Acousticness,Instrumentalness,Gender,Skin,Origin,Age
61085eb72ce70a498366f602,2,5,5,4,1,1,3,3,5,5,1,2,5,1,5,1
606b0d260c8c0c5fd7c854c8,5,2,3,3,1,4,4,5,4,1,4,1,3,3,3,3
60dc262964386b6c44cc5040,2,4,4,4,2,2,2,2,4,2,3,3,3,3,4,2
5f92f3106ec462055506c357,3,2,4,4,4,1,1,3,3,5,2,3,4,2,4,2
