participant	af1:1	af1:2	af1:3	af1:4	af1:5	af1:6	af1:7	af1:8	guttman:1	guttman:2	guttman:3	guttman:4	guttman:5	att0:1	att0:2	att0:3	att0:4	att1:1	att1:2	att1:3	att1:4	testexperiment:1	PROLIFIC_PID	STUDY_ID	SESSION_ID	TIME_start	TIME_end	TIME_total
s.17537a38-f1cf-4137-857e-316c56cf5852.txt	2	4	4	4	4	1	4	4	1	1	1	1	2	4	4	2	3	4	2	5	2	iat.2022-06-04-1110.data.17537a38-f1cf-4137-857e-316c56cf5852.txt	5da839f66f11e500123e30c7	628b80b06a4f5e7980f97a42	629b1f7c0257ba71dc526968	2022-06-04-11-01	2022-06-04-11-10	9
s.82284961-2e80-46d1-b111-c2ec3d11bc2d.txt	2	3	4	4	4	2	2	2	1	1	1	1	1	4	5	4	5	5	1	4	2	iat.2022-06-04-1111.data.82284961-2e80-46d1-b111-c2ec3d11bc2d.txt	5f6132f075b3fa0ac649fd3c	628b80b06a4f5e7980f97a42	629b1f5f92a117453e962f1b	2022-06-04-11-01	2022-06-04-11-11	10
s.45a72554-b5e9-442b-9a96-2b387ba5b7e3.txt	2	4	5	4	4	1	2	2	1	1	1	2	2	4	4	2	2	3	3	4	2	iat.2022-06-04-1110.data.45a72554-b5e9-442b-9a96-2b387ba5b7e3.txt	5be2965691deed00015acc2b	628b80b06a4f5e7980f97a42	629b1f48a69122434162621d	2022-06-04-11-01	2022-06-04-11-10	9
s.caa3d84d-89ca-4028-b3b8-56910f38641e.txt	2	4	5	5	4	1	4	4	1	1	1	1	1	4	4	2	1	4	2	4	1	iat.2022-06-04-1109.data.caa3d84d-89ca-4028-b3b8-56910f38641e.txt	60f1881264ff3a7f211d186a	628b80b06a4f5e7980f97a42	629b1f6d9788597302e7edbb	2022-06-04-11-01	2022-06-04-11-09	8
s.3dc42b9e-22a1-43de-9adf-03cab130294a.txt	2	4	4	4	2	1	1	1	1	1	1	1	1	1	5	2	3	4	3	3	2	iat.2022-06-04-1110.data.3dc42b9e-22a1-43de-9adf-03cab130294a.txt	5f11ccbc1a1a2c08b4a99efb	628b80b06a4f5e7980f97a42	629b1f61cf62753f217427a1	2022-06-04-11-01	2022-06-04-11-10	9
s.8279e047-c941-41b8-a10b-aa3a6fd5b4be.txt	2	4	4	4	1	1	4	4	1	1	1	1	1	4	5	2	1	4	1	4	1	iat.2022-06-04-1110.data.8279e047-c941-41b8-a10b-aa3a6fd5b4be.txt	5f20247996215b06459cdfff	628b80b06a4f5e7980f97a42	629b1f81485eb94173eb6f3a	2022-06-04-11-02	2022-06-04-11-10	8
s.bf4be18a-89c7-41fe-a206-fd1db0c8b387.txt	5	4	3	3	1	1	2	2	1	1	1	1	2	3	4	2	3	4	3	4	2	iat.2022-06-04-1116.data.bf4be18a-89c7-41fe-a206-fd1db0c8b387.txt	5e92f26b444572122fdfe44d	628b80b06a4f5e7980f97a42	629b1fb86801a224a13f1386	2022-06-04-11-02	2022-06-04-11-16	14
s.9279659f-0309-4f92-9cc9-fe4869084792.txt	1	2	5	4	3	1	1	1	1	1	1	2	2	5	5	2	2	3	2	3	3	iat.2022-06-04-1112.data.9279659f-0309-4f92-9cc9-fe4869084792.txt	608539cd54e4230bbaaf4959	628b80b06a4f5e7980f97a42	629b1f8835185aa81536ecc3	2022-06-04-11-02	2022-06-04-11-12	10
s.7617e6c3-58a0-435a-bca3-f39cae77f252.txt	1	3	5	2	2	1	1	2	2	2	1	1	2	5	4	2	2	2	2	4	2	iat.2022-06-04-1117.data.7617e6c3-58a0-435a-bca3-f39cae77f252.txt	610afb895c8cef9f6ec1ac6a	628b80b06a4f5e7980f97a42	629b1f5e00a4f8bab78d800f	2022-06-04-11-02	2022-06-04-11-17	15
s.aa79a99d-674f-451e-9750-0a21c4c3ebd1.txt	1	2	4	3	1	1	1	2	1	2	2	2	2	5	4	2	3	4	1	5	3	iat.2022-06-04-1112.data.aa79a99d-674f-451e-9750-0a21c4c3ebd1.txt	58f50400f4ce600001016db5	628b80b06a4f5e7980f97a42	629b1fb91e56bf170b59f31a	2022-06-04-11-03	2022-06-04-11-12	9
s.f8587d52-ab99-404e-8879-c80a87dd5d69.txt	4	4	5	2	4	2	4	5	1	1	1	1	2	4	4	4	4	2	2	2	2	iat.2022-06-04-1116.data.f8587d52-ab99-404e-8879-c80a87dd5d69.txt	5f2d14d99d93bf265393b8ac	628b80b06a4f5e7980f97a42	629b1f6ab39dc55779202884	2022-06-04-11-07	2022-06-04-11-16	9
s.8a29565b-7b8f-4408-808c-363049ade67c.txt	2	2	4	4	2	1	1	2	1	1	2	2	2	4	4	2	2	3	2	2	1	iat.2022-06-04-1116.data.8a29565b-7b8f-4408-808c-363049ade67c.txt	6107f8e71da90474ed188cb3	628b80b06a4f5e7980f97a42	629b1ff43e2e5b286d4220f0	2022-06-04-11-07	2022-06-04-11-16	9
s.518e7de5-e7f6-4b95-941e-8860bcf733f3.txt	1	2	5	5	2	1	1	2	1	1	1	1	2	5	5	1	2	1	1	5	1	iat.2022-06-04-1118.data.518e7de5-e7f6-4b95-941e-8860bcf733f3.txt	609a7d5287ca8fb83e0780d4	628b80b06a4f5e7980f97a42	629b2122ccfea41ffa1442b8	2022-06-04-11-09	2022-06-04-11-18	9
s.0dde542b-0def-412f-9d09-ad01971d9fca.txt	2	2	5	4	1	1	2	2	1	1	1	1	2	5	5	4	2	4	2	2	1	iat.2022-06-04-1137.data.0dde542b-0def-412f-9d09-ad01971d9fca.txt	60e467a0b2c2ef1e594bd577	628b80b06a4f5e7980f97a42	629b21e512f8916c8281074e	2022-06-04-11-12	2022-06-04-11-37	25
s.e3eb0a6d-0899-4625-86c3-e34f11684451.txt	2	3	5	4	4	1	1	2	1	1	1	1	1	4	5	1	4	3	2	4	3	iat.2022-06-04-1123.data.e3eb0a6d-0899-4625-86c3-e34f11684451.txt	5ea1c3f3e9fb240a9b243e18	628b80b06a4f5e7980f97a42	629b2234664179ee95fb29e6	2022-06-04-11-13	2022-06-04-11-23	10
s.7a4c7d49-a7af-469b-bcd6-c9b3c295fda6.txt	2	2	4	4	1	1	2	1	1	1	1	1	2	5	4	1	2	3	2	3	2	iat.2022-06-04-1124.data.7a4c7d49-a7af-469b-bcd6-c9b3c295fda6.txt	5d70ec2138ac7e00012f817b	628b80b06a4f5e7980f97a42	629b22af508e6f2844b58792	2022-06-04-11-15	2022-06-04-11-24	9
s.d0e6c4f1-2721-4127-acc5-85a78df6ef70.txt	1	1	4	4	1	1	1	2	1	1	2	2	2	5	4	1	2	4	2	4	1	iat.2022-06-04-1127.data.d0e6c4f1-2721-4127-acc5-85a78df6ef70.txt	61641b8573a9dcd29ba9d87b	628b80b06a4f5e7980f97a42	629b236b18ebadec20e518e5	2022-06-04-11-18	2022-06-04-11-27	9
s.b2a9034e-625f-4604-8d75-d11c7e44d845.txt	1	3	5	4	3	2	3	2	1	1	2	2	2	4	5	4	3	3	3	3	3	iat.2022-06-04-1133.data.b2a9034e-625f-4604-8d75-d11c7e44d845.txt	5f8f1d38e25d2b1306f8e554	628b80b06a4f5e7980f97a42	629b249b5411913b9ef7bae5	2022-06-04-11-23	2022-06-04-11-33	10
s.82dc17e5-5af4-4e26-bed0-b4d8a9bfbb60.txt	2	4	5	5	4	1	1	1	1	1	1	1	2	5	4	3	2	4	3	4	2	iat.2022-06-04-1139.data.82dc17e5-5af4-4e26-bed0-b4d8a9bfbb60.txt	5e68d8b2a042a7000d529490	628b80b06a4f5e7980f97a42	629b25608a22f2a304c68b4c	2022-06-04-11-28	2022-06-04-11-39	11
s.d0afa6a3-1afc-4ffb-8306-626e95df90ac.txt	2	4	4	4	4	1	4	4	1	2	2	2	2	5	4	1	1	3	3	3	2	iat.2022-06-04-1146.data.d0afa6a3-1afc-4ffb-8306-626e95df90ac.txt	60ecadbc339c0f0e49a9c370	628b80b06a4f5e7980f97a42	629b278507810e26ef299bed	2022-06-04-11-36	2022-06-04-11-46	10
s.7b10f26f-14fd-433c-befc-1524ff28dcdb.txt	1	2	4	4	2	1	2	1	1	1	1	2	2	2	2	4	4	3	3	3	3	iat.2022-06-04-1148.data.7b10f26f-14fd-433c-befc-1524ff28dcdb.txt	60bd04a3749e1ca47e54d3e1	628b80b06a4f5e7980f97a42	629b281ea37a67abab6fb63c	2022-06-04-11-38	2022-06-04-11-48	10
s.c00594b0-414a-40c8-9fe1-1a136baf43b3.txt	2	3	4	4	4	1	2	3	1	1	1	1	2	4	4	2	3	4	2	4	2	iat.2022-06-04-1153.data.c00594b0-414a-40c8-9fe1-1a136baf43b3.txt	61141c855eb58d6a4e3d8d5b	628b80b06a4f5e7980f97a42	629b2963dfe829259461b486	2022-06-04-11-44	2022-06-04-11-53	9
s.f4243915-1658-4f57-bb6c-b5d99190302f.txt	2	4	5	4	4	1	2	3	1	1	1	2	2	4	2	2	2	3	2	5	2	iat.2022-06-04-1155.data.f4243915-1658-4f57-bb6c-b5d99190302f.txt	611cf2fd04c64ae9781b55e5	628b80b06a4f5e7980f97a42	629b29e4aaf42351e237529e	2022-06-04-11-46	2022-06-04-11-55	9
s.7d76e98b-6c73-4967-aeb6-c252ecb1f368.txt	1	2	4	4	4	1	2	2	1	1	1	1	2	5	2	2	1	3	2	5	1	iat.2022-06-04-1203.data.7d76e98b-6c73-4967-aeb6-c252ecb1f368.txt	612ccc537fd00ae8b3e8b95f	628b80b06a4f5e7980f97a42	629b2be104a65058bf1afd14	2022-06-04-11-54	2022-06-04-12-03	9
s.a8c0bc48-7f71-4033-b84b-aff4af15ed58.txt	3	2	5	2	1	2	3	4	2	2	1	2	2	4	2	3	2	4	4	4	2	iat.2022-06-04-1225.data.a8c0bc48-7f71-4033-b84b-aff4af15ed58.txt	60d9a7c0aebfc51577e97903	628b80b06a4f5e7980f97a42	629b3046cad686445d0a88bd	2022-06-04-12-13	2022-06-04-12-25	12
s.9a273d82-4a96-487d-9362-c642e00a1e85.txt	1	2	5	5	4	2	4	4	1	1	1	1	2	5	4	2	1	4	5	2	1	iat.2022-06-04-1236.data.9a273d82-4a96-487d-9362-c642e00a1e85.txt	60aabff11bad269f664ccbc7	628b80b06a4f5e7980f97a42	629b32c1cee2df0b97ea16d3	2022-06-04-12-24	2022-06-04-12-36	12
s.841fac8f-d8b6-42b3-a1a9-7354e1afa8e3.txt	1	5	5	5	4	1	1	4	1	1	1	1	2	5	5	1	2	3	2	4	1	iat.2022-06-04-1244.data.841fac8f-d8b6-42b3-a1a9-7354e1afa8e3.txt	613d091096ca434d703f77c5	628b80b06a4f5e7980f97a42	629b35697f476bcd2ac536cc	2022-06-04-12-35	2022-06-04-12-44	9
