PROLIFIC_PID,Relaxing,Commuting,Partying,Running,Shopping,Sleeping,Studying,Working,Tempo,Danceability,Acousticness,Instrumentalness,Gender,Skin,Origin,Age
6170ab07c9a3ea327b2b106c,2,3,5,4,2,1,2,1,5,4,3,3,4,3,4,1
60d3073ad8226faf632f6ef7,3,4,4,1,2,1,1,5,3,4,2,3,4,2,4,1
5f5c0afb55bc9f3eced6f307,3,4,5,4,4,2,2,4,4,5,4,3,3,3,3,3
5c6af6b781d8da000100d460,2,3,5,5,4,2,3,2,5,5,1,2,3,3,3,3
