participant	af1:1	af1:2	af1:3	af1:4	af1:5	af1:6	af1:7	af1:8	guttman:1	guttman:2	guttman:3	guttman:4	guttman:5	att0:1	att0:2	att0:3	att0:4	att1:1	att1:2	att1:3	att1:4	testexperiment:1	PROLIFIC_PID	STUDY_ID	SESSION_ID	TIME_start	TIME_end	TIME_total
s.1aa783b0-476d-411a-8810-2f20b6eb79d7.txt	3	3	5	5	5	1	1	3	1	1	1	1	1	5	5	3	4	3	2	5	3	iat.2022-06-18-1110.data.1aa783b0-476d-411a-8810-2f20b6eb79d7.txt	5ea1c3f3e9fb240a9b243e18	628b83baeac9a6210ecdada3	62ad945e0d5cda837194362f	2022-06-18-11-01	2022-06-18-11-10	9
s.d5e055e6-d5bc-4aaa-9001-7169883f9f31.txt	1	4	5	5	3	1	1	2	1	1	1	2	2	4	4	2	2	4	2	4	1	iat.2022-06-20-1003.data.d5e055e6-d5bc-4aaa-9001-7169883f9f31.txt	5c4c53b95aa8dc00011b0dce	628b83baeac9a6210ecdada3	62b027a37a4e538970398d32	2022-06-20-09-54	2022-06-20-10-03	9
s.00ce8a78-51f4-49d2-bf8d-301b3dec42b7.txt	1	2	5	4	1	1	1	2	1	1	1	2	2	5	5	2	2	4	2	3	1	iat.2022-06-18-1112.data.00ce8a78-51f4-49d2-bf8d-301b3dec42b7.txt	60e467a0b2c2ef1e594bd577	628b83baeac9a6210ecdada3	62ad9483847162fe35f2fbff	2022-06-18-11-02	2022-06-18-11-12	10
s.617e2fa6-b1e3-49fb-a53b-9d49ff7e3ff0.txt	1	2	4	3	1	1	2	3	1	1	1	2	2	5	4	1	1	4	2	4	2	iat.2022-06-18-1109.data.617e2fa6-b1e3-49fb-a53b-9d49ff7e3ff0.txt	61641b8573a9dcd29ba9d87b	628b83baeac9a6210ecdada3	62ad94613e95dc8222455894	2022-06-18-11-01	2022-06-18-11-09	8
s.4e9bfd56-9e94-4ba0-96e9-1dbea5645c95.txt	1	3	5	4	2	1	1	1	1	1	2	2	2	5	5	4	2	2	2	2	1	iat.2022-06-18-1111.data.4e9bfd56-9e94-4ba0-96e9-1dbea5645c95.txt	610afb895c8cef9f6ec1ac6a	628b83baeac9a6210ecdada3	62ad9475667da59cc7d3585a	2022-06-18-11-01	2022-06-18-11-11	10
s.98a3e5f1-f268-4968-a52a-a04a1abf90df.txt	2	4	5	4	1	1	4	4	1	1	1	1	2	5	4	2	3	5	2	4	1	iat.2022-06-19-0008.data.98a3e5f1-f268-4968-a52a-a04a1abf90df.txt	5fda8761cffa3b71e6d684bf	628b83baeac9a6210ecdada3	62ae4a9722c607ddf795ffa0	2022-06-18-23-59	2022-06-19-00-08	9
s.e1d4889f-0a9c-4e3e-85b3-15bf8fe25430.txt	4	3	4	4	4	1	2	2	1	1	1	1	1	4	4	3	2	4	3	4	2	iat.2022-06-18-1631.data.e1d4889f-0a9c-4e3e-85b3-15bf8fe25430.txt	60c939c438c389b49847c08b	628b83baeac9a6210ecdada3	62addfbc73a924a918fb8c27	2022-06-18-16-23	2022-06-18-16-31	8
s.786a1262-9381-448b-b610-170f0fb2d802.txt	2	2	4	4	1	1	3	4	1	1	1	1	1	3	4	4	2	4	4	4	1	iat.2022-06-18-1515.data.786a1262-9381-448b-b610-170f0fb2d802.txt	6024c1edf9b0e11f13c59cbd	628b83baeac9a6210ecdada3	62adccc93e744ef099ec95bd	2022-06-18-15-02	2022-06-18-15-15	13
s.f8bb4ae8-6fec-4e0f-9beb-62f2b4ab624d.txt	1	1	4	3	1	1	1	1	1	1	2	2	2	4	4	2	3	4	1	5	3	iat.2022-06-18-1236.data.f8bb4ae8-6fec-4e0f-9beb-62f2b4ab624d.txt	58f50400f4ce600001016db5	628b83baeac9a6210ecdada3	62ada844b9db5263580c1880	2022-06-18-12-26	2022-06-18-12-36	10
s.1e011569-f8c8-4059-950a-39e5b25cb12a.txt	1	4	4	4	2	1	1	2	1	1	1	1	2	5	2	1	1	5	1	5	1	iat.2022-06-18-1325.data.1e011569-f8c8-4059-950a-39e5b25cb12a.txt	612ccc537fd00ae8b3e8b95f	628b83baeac9a6210ecdada3	62adb4407e1571cfc9e042e8	2022-06-18-13-17	2022-06-18-13-25	8
s.69e43f6d-d3ac-4e24-9a83-e81b11c25239.txt	2	2	5	4	2	1	1	1	1	1	1	2	2	2	5	5	2	3	2	3	1	iat.2022-06-18-1124.data.69e43f6d-d3ac-4e24-9a83-e81b11c25239.txt	61322612510b85268a0c4b63	628b83baeac9a6210ecdada3	62ad96dc183f6eb67dcc8815	2022-06-18-11-12	2022-06-18-11-24	12
s.5eb877f5-2e17-4939-8a46-988839a67bfd.txt	5	4	5	5	4	2	5	4	1	1	1	1	2	4	4	3	3	3	3	3	2	iat.2022-06-18-1958.data.5eb877f5-2e17-4939-8a46-988839a67bfd.txt	611fce73e0a46ebc8e4b90a5	628b83baeac9a6210ecdada3	62ae107b32455031cf86a69d	2022-06-18-19-50	2022-06-18-19-58	8
s.ba4b9b9d-d271-4120-9380-6a665993582e.txt	3	4	5	5	4	1	2	2	1	1	1	2	2	5	4	2	2	3	2	3	1	iat.2022-06-18-1727.data.ba4b9b9d-d271-4120-9380-6a665993582e.txt	5fb3d4024e5665000a941d9d	628b83baeac9a6210ecdada3	62aded0069d3b4fb0aa09945	2022-06-18-17-19	2022-06-18-17-27	8
s.84728261-87fc-4e83-892f-64d3f571516e.txt	1	3	5	4	5	1	2	4	1	1	1	1	2	4	4	4	4	3	3	3	3	iat.2022-06-18-1535.data.84728261-87fc-4e83-892f-64d3f571516e.txt	605663e5147a7b66e6853a0b	628b83baeac9a6210ecdada3	62add30193a3abf30ee93797	2022-06-18-15-28	2022-06-18-15-35	7
s.aba6cb47-6d28-4bab-a829-5f238ba45177.txt	2	2	5	4	3	1	1	1	1	1	1	1	2	5	3	1	2	4	2	3	2	iat.2022-06-20-1525.data.aba6cb47-6d28-4bab-a829-5f238ba45177.txt	609e866bea124d8bae2e1ce8	628b83baeac9a6210ecdada3	62b07372680438403dbdb990	2022-06-20-15-17	2022-06-20-15-25	8
s.297f36b0-fd93-4f03-9077-40d3b698d8a8.txt	2	4	5	4	3	1	1	4	1	1	1	1	1	5	4	2	3	4	3	3	2	iat.2022-06-18-1929.data.297f36b0-fd93-4f03-9077-40d3b698d8a8.txt	5f11ccbc1a1a2c08b4a99efb	628b83baeac9a6210ecdada3	62ae0937153f1e62f6db5534	2022-06-18-19-20	2022-06-18-19-29	9
s.9f30ea89-f973-4664-9a3c-9c6e3ef1d3f1.txt	2	2	4	2	2	2	2	2	1	1	2	2	2	4	3	2	2	3	3	4	3	iat.2022-06-18-1443.data.9f30ea89-f973-4664-9a3c-9c6e3ef1d3f1.txt	5ef36b13c358120b8508ab5d	628b83baeac9a6210ecdada3	62adc6b8d7f375eb5fddf2e5	2022-06-18-14-36	2022-06-18-14-43	7
s.fde2f078-d566-47a4-96a6-1b4a7af585c2.txt	2	1	4	4	1	1	1	1	1	1	1	2	2	4	2	2	2	4	2	4	2	iat.2022-06-20-1045.data.fde2f078-d566-47a4-96a6-1b4a7af585c2.txt	60b553fb5705a4355358afaf	628b83baeac9a6210ecdada3	62b0319110d53d7b0e6d06ec	2022-06-20-10-36	2022-06-20-10-45	9
s.e63c933d-6bc8-4b1e-9d6e-64967585110e.txt	1	2	5	4	3	1	1	1	1	1	1	1	1	5	5	2	3	4	2	4	2	iat.2022-06-18-2236.data.e63c933d-6bc8-4b1e-9d6e-64967585110e.txt	5e68d8b2a042a7000d529490	628b83baeac9a6210ecdada3	62ae35343d13e8b03560cc57	2022-06-18-22-27	2022-06-18-22-36	9
s.260e4207-800a-4958-9fa1-f5422884a461.txt	3	3	4	3	3	1	1	3	1	1	1	2	2	5	4	2	3	3	3	4	2	iat.2022-06-18-1110.data.260e4207-800a-4958-9fa1-f5422884a461.txt	5f444f41d9255617e1ba10ff	628b83baeac9a6210ecdada3	62ad94a38f9a2ee37d8b99e8	2022-06-18-11-02	2022-06-18-11-10	8
s.810a8c9c-1f74-4392-9755-0ba5075947b1.txt	2	4	5	4	3	1	1	1	1	1	1	2	2	4	4	1	1	3	4	2	2	iat.2022-06-18-1111.data.810a8c9c-1f74-4392-9755-0ba5075947b1.txt	5be2965691deed00015acc2b	628b83baeac9a6210ecdada3	62ad946b28e4a5b38b3359b9	2022-06-18-11-01	2022-06-18-11-11	10
s.e407e765-2937-4f92-9e84-7c3ab1e78cce.txt	2	2	3	3	4	1	1	1	1	1	1	1	2	3	3	3	3	4	4	4	3	iat.2022-06-18-1628.data.e407e765-2937-4f92-9e84-7c3ab1e78cce.txt	61141c855eb58d6a4e3d8d5b	628b83baeac9a6210ecdada3	62addf19f7beb517378601fc	2022-06-18-16-20	2022-06-18-16-28	8
s.5b284af6-d4ca-462b-bc73-ae29752b8bcb.txt	2	3	5	4	3	1	1	1	1	1	1	1	2	5	5	2	4	2	3	3	2	iat.2022-06-18-2346.data.5b284af6-d4ca-462b-bc73-ae29752b8bcb.txt	5f0471a92ec97b6d1aec7739	628b83baeac9a6210ecdada3	62ae45de7bfb42a2eaea1279	2022-06-18-23-38	2022-06-18-23-46	8
s.cb88b94b-7233-4aec-92cc-041763fe7f61.txt	2	2	4	3	3	2	2	3	1	1	1	1	2	4	3	1	3	2	3	3	2	iat.2022-06-18-1524.data.cb88b94b-7233-4aec-92cc-041763fe7f61.txt	61465149835949882116b8c4	628b83baeac9a6210ecdada3	62adcf4606a582c4ea7b9bed	2022-06-18-15-12	2022-06-18-15-24	12
s.db96d213-ae16-4282-a390-388386adcdd4.txt	3	4	4	4	4	4	3	3	1	1	1	1	1	4	3	2	4	5	1	5	1	iat.2022-06-18-2205.data.db96d213-ae16-4282-a390-388386adcdd4.txt	604a3c8ec261d2fa6ac242c3	628b83baeac9a6210ecdada3	62ae2d881c26899f3c6283fa	2022-06-18-21-55	2022-06-18-22-05	10
