participant	af1:1	af1:2	af1:3	af1:4	af1:5	af1:6	af1:7	af1:8	guttman:1	guttman:2	guttman:3	guttman:4	guttman:5	att0:1	att0:2	att0:3	att0:4	att1:1	att1:2	att1:3	att1:4	testexperiment:1	PROLIFIC_PID	STUDY_ID	SESSION_ID	TIME_start	TIME_end	TIME_total
s.40420e02-4b76-4a2b-bb12-3359bb969e10.txt	1	1	5	3	3	1	1	1	1	1	1	2	2	5	4	1	1	4	3	3	1	iat.2022-05-05-1044.data.40420e02-4b76-4a2b-bb12-3359bb969e10.txt	5df76aff2d2185502504d15c	62690d18b02bc37185f16780	62738be20939e2f4dad38aba	2022-05-05-10-33	2022-05-05-10-44	11
s.6bcd8c05-bf3e-4960-860d-8402b8456de1.txt	4	3	5	4	2	1	2	1	1	1	1	1	1	5	5	3	2	4	3	4	2	iat.2022-05-05-1046.data.6bcd8c05-bf3e-4960-860d-8402b8456de1.txt	5f11ccbc1a1a2c08b4a99efb	62690d18b02bc37185f16780	62738bea9439f42a1eba8b47	2022-05-05-10-34	2022-05-05-10-46	12
s.a0aee754-82fb-49dc-9e4e-cd00c9747bfe.txt	1	2	4	2	2	1	1	1	1	1	2	2	2	5	3	2	2	4	3	3	1	iat.2022-05-05-1113.data.a0aee754-82fb-49dc-9e4e-cd00c9747bfe.txt	5ef698a927c8ea38d5bcc192	62690d18b02bc37185f16780	62738bf089f554f3c1c1d1e6	2022-05-05-10-34	2022-05-05-11-13	39
s.95cda54a-d4dc-4a3f-a304-bfaef0586605.txt	3	1	4	4	1	1	1	4	1	1	1	1	1	4	5	2	3	3	3	3	2	iat.2022-05-05-1043.data.95cda54a-d4dc-4a3f-a304-bfaef0586605.txt	5c0fde85d86a170001faa55a	62690d18b02bc37185f16780	62738c0b0eb4c6c8ee5de4e1	2022-05-05-10-34	2022-05-05-10-43	9
s.035188ba-81eb-41c1-97a7-d260160567cc.txt	5	3	4	2	2	4	3	4	1	1	1	2	2	1	4	1	2	4	2	1	2	iat.2022-05-05-1100.data.035188ba-81eb-41c1-97a7-d260160567cc.txt	5c7c3909042bf900012ab4d1	62690d18b02bc37185f16780	62738c0df5817e0aefc66ef6	2022-05-05-10-35	2022-05-05-11-00	25
s.53afc78c-1c14-400d-a517-410bff808e27.txt	1	2	3	1	1	1	2	3	1	1	1	1	2	4	4	1	2	3	3	3	1	iat.2022-05-05-1049.data.53afc78c-1c14-400d-a517-410bff808e27.txt	5d8346167ed176001888204d	62690d18b02bc37185f16780	62738c629439f42a1eba8b4e	2022-05-05-10-35	2022-05-05-10-49	14
s.b3c2f06a-41fb-493e-ac6a-98c5d1da7bee.txt	1	1	3	4	2	1	3	1	1	1	1	2	2	3	4	2	2	5	1	4	3	iat.2022-05-05-1045.data.b3c2f06a-41fb-493e-ac6a-98c5d1da7bee.txt	5ea718879d28c80bf38bcb7f	62690d18b02bc37185f16780	62738bdeeb9ccfec0d15abdd	2022-05-05-10-36	2022-05-05-10-45	9
s.b8498c4f-5344-45fb-83b9-4f66d67695dd.txt	4	3	5	5	2	4	4	2	1	1	1	1	1	4	5	2	2	3	2	4	1	iat.2022-05-05-1047.data.b8498c4f-5344-45fb-83b9-4f66d67695dd.txt	613d091096ca434d703f77c5	62690d18b02bc37185f16780	62738c649439f42a1eba8b4f	2022-05-05-10-36	2022-05-05-10-47	11
s.1685c0da-c72b-4bed-b48c-7887444ab198.txt	2	2	4	3	2	1	2	2	1	2	2	2	2	4	4	2	4	3	3	4	2	iat.2022-05-05-1045.data.1685c0da-c72b-4bed-b48c-7887444ab198.txt	5c39af407aa30a0001ffac91	62690d18b02bc37185f16780	62738c7b8c59de90866a260d	2022-05-05-10-36	2022-05-05-10-45	9
s.84184fa6-d1b7-4477-a87f-9e234751a9af.txt	1	2	3	1	1	1	1	2	1	1	2	2	2	4	4	2	2	4	4	3	2	iat.2022-05-05-1047.data.84184fa6-d1b7-4477-a87f-9e234751a9af.txt	60f5a332d13bb868d7724c52	62690d18b02bc37185f16780	62738cad9221b3334c982026	2022-05-05-10-37	2022-05-05-10-47	10
