participant	af1:1	af1:2	af1:3	af1:4	af1:5	af1:6	af1:7	af1:8	guttman:1	guttman:2	guttman:3	guttman:4	guttman:5	att0:1	att0:2	att0:3	att0:4	att1:1	att1:2	att1:3	att1:4	testexperiment:1	PROLIFIC_PID	STUDY_ID	SESSION_ID	TIME_start	TIME_end	TIME_total
s.0eb0428c-e939-4c1c-84a1-77211e88de22.txt	1	1	4	3	1	1	1	1	1	1	1	2	2	5	4	1	2	3	2	3	1	iat.2022-05-05-1042.data.0eb0428c-e939-4c1c-84a1-77211e88de22.txt	60e467a0b2c2ef1e594bd577	62690d18b02bc37185f16780	62738be64b41dbf16e24b5c9	2022-05-05-10-33	2022-05-05-10-42	9
s.40420e02-4b76-4a2b-bb12-3359bb969e10.txt	1	1	5	3	3	1	1	1	1	1	1	2	2	5	4	1	1	4	3	3	1	iat.2022-05-05-1044.data.40420e02-4b76-4a2b-bb12-3359bb969e10.txt	5df76aff2d2185502504d15c	62690d18b02bc37185f16780	62738be20939e2f4dad38aba	2022-05-05-10-33	2022-05-05-10-44	11
s.6bcd8c05-bf3e-4960-860d-8402b8456de1.txt	4	3	5	4	2	1	2	1	1	1	1	1	1	5	5	3	2	4	3	4	2	iat.2022-05-05-1046.data.6bcd8c05-bf3e-4960-860d-8402b8456de1.txt	5f11ccbc1a1a2c08b4a99efb	62690d18b02bc37185f16780	62738bea9439f42a1eba8b47	2022-05-05-10-34	2022-05-05-10-46	12
s.a0aee754-82fb-49dc-9e4e-cd00c9747bfe.txt	1	2	4	2	2	1	1	1	1	1	2	2	2	5	3	2	2	4	3	3	1	iat.2022-05-05-1113.data.a0aee754-82fb-49dc-9e4e-cd00c9747bfe.txt	5ef698a927c8ea38d5bcc192	62690d18b02bc37185f16780	62738bf089f554f3c1c1d1e6	2022-05-05-10-34	2022-05-05-11-13	39
s.95cda54a-d4dc-4a3f-a304-bfaef0586605.txt	3	1	4	4	1	1	1	4	1	1	1	1	1	4	5	2	3	3	3	3	2	iat.2022-05-05-1043.data.95cda54a-d4dc-4a3f-a304-bfaef0586605.txt	5c0fde85d86a170001faa55a	62690d18b02bc37185f16780	62738c0b0eb4c6c8ee5de4e1	2022-05-05-10-34	2022-05-05-10-43	9
s.5fe7d240-3e0c-4ee6-89cb-fad041c7fdbf.txt	1	2	5	4	1	1	1	2	1	1	1	1	1	4	3	2	1	5	2	4	3	iat.2022-05-05-1044.data.5fe7d240-3e0c-4ee6-89cb-fad041c7fdbf.txt	5b0a93f030d562000155259e	62690d18b02bc37185f16780	62738c0674d6b26f5279e43e	2022-05-05-10-34	2022-05-05-10-44	10
s.28fedbb8-3201-479c-a2b6-12f9bea5eb54.txt	3	3	4	4	2	1	4	4	1	1	1	1	2	4	3	3	2	3	3	4	2	iat.2022-05-05-1044.data.28fedbb8-3201-479c-a2b6-12f9bea5eb54.txt	6167eea0a4fd7219518e8a16	62690d18b02bc37185f16780	62738c0dc540ea2b3dd00886	2022-05-05-10-34	2022-05-05-10-44	10
s.43114484-0ec3-4e40-a785-5bafe1ab2266.txt	2	4	5	3	1	1	2	1	1	1	1	1	2	4	2	1	2	4	2	3	1	iat.2022-05-05-1045.data.43114484-0ec3-4e40-a785-5bafe1ab2266.txt	60b553fb5705a4355358afaf	62690d18b02bc37185f16780	62738c0b090d032af38aff59	2022-05-05-10-34	2022-05-05-10-45	11
s.a27b09d6-60a7-408e-b0cf-3303fc62cd79.txt	1	2	3	2	1	1	1	3	1	2	2	2	2	4	4	2	2	4	2	4	2	iat.2022-05-05-1055.data.a27b09d6-60a7-408e-b0cf-3303fc62cd79.txt	5c4c53b95aa8dc00011b0dce	62690d18b02bc37185f16780	62738c163304969c7cbe512f	2022-05-05-10-34	2022-05-05-10-55	21
s.b95c883b-b350-47eb-a919-37f4a613af21.txt	4	2	5	4	4	2	2	4	1	1	1	1	2	4	4	5	4	1	1	1	1	iat.2022-05-05-1045.data.b95c883b-b350-47eb-a919-37f4a613af21.txt	5f2d14d99d93bf265393b8ac	62690d18b02bc37185f16780	62738bd504a7c9d729e51811	2022-05-05-10-35	2022-05-05-10-45	10
