,genre,pl_id,artist_name,track_name,track_pop,track_isrc,yt_link,viewCount
13113,nintendocore,spotify:playlist:0oSBswMPV792Pth26EyI7N,Super Mario Bros,Super Mario Odyssey - Cascade Kingdom (Trailer Version),24,DETL61625386,https://www.youtube.com/watch?v=NS-FQci7VKg,10722
9020,hardstyle,spotify:playlist:49gROGYXXsoGl3DQxGcmdb,Udex,Unreal,32,DEAR42139884,https://www.youtube.com/watch?v=Lkq2KEeQzTw,9848
2877,brostep,spotify:playlist:6dvgLyeXG3HLGqtMa8wAX0,"Rell the Soundbender,Los Rakas,Far East Movement",Criminal,18,USUG11600408,https://www.youtube.com/watch?v=KHIdsV_J-GI,18486
11073,kuduro,spotify:playlist:1BRJmIuTmwJPrwQdusX91F,"Johnny Bravo,DJ Aka M",Bloco,32,QZMZ92076257,https://www.youtube.com/watch?v=GkrWd3tGeTc,71509
13126,nintendocore,spotify:playlist:0oSBswMPV792Pth26EyI7N,The Advantage,Metroid - Kraid's Lair,18,USKRS0605005,https://www.youtube.com/watch?v=WHN8jjlpMeg,4775
9040,hardstyle,spotify:playlist:49gROGYXXsoGl3DQxGcmdb,Delius,Our Destiny,28,NLH3Q2100830,https://www.youtube.com/watch?v=L4vklj4rid4,37496
6993,fidget house,spotify:playlist:6vat2V2zBVw4cVQyp62EBQ,Mightyfools,Bunda Seios,27,USQY51611833,https://www.youtube.com/watch?v=e6DlDFgi9DE,55094
6995,fidget house,spotify:playlist:6vat2V2zBVw4cVQyp62EBQ,"Aniki,Canserbero",Ese Miedo (Bonus Track),26,US7VG1215452,https://www.youtube.com/watch?v=P1b8AynRMFs,99116
6997,fidget house,spotify:playlist:6vat2V2zBVw4cVQyp62EBQ,Don Rimini,Let Me Back Up - Crookers Tetsujin Remix,25,FR9W10702053,https://www.youtube.com/watch?v=p5bYqPwTuvs,6183
11094,kuduro,spotify:playlist:1BRJmIuTmwJPrwQdusX91F,"PEDRO,Bryte",Stuck On You,26,PTEN12000006,https://www.youtube.com/watch?v=_1kNoTq1FLI,23357
13141,nitzhonot,spotify:playlist:4LfTA71lypx7XfDpvMZXae,"Asia 2001,Goa Gil",Vertige - Goa Gil Burning Man Mix,28,IL1210503002,https://www.youtube.com/watch?v=83-SxV_ceXc,71846
15197,sovietwave,spotify:playlist:4WQXurIqquq1yIaIbxWsSa,Протон-4,За пределами млечного пути,25,FR96X1752269,https://www.youtube.com/watch?v=Vzp9sAfIMTo,5342
7014,fidget house,spotify:playlist:6vat2V2zBVw4cVQyp62EBQ,Action Man,Droben,13,TCAEX2034496,https://www.youtube.com/watch?v=68w07lAUHWY,49201
15206,sovietwave,spotify:playlist:4WQXurIqquq1yIaIbxWsSa,Фирма-однодневка,Из окна,27,RUA1D2027054,https://www.youtube.com/watch?v=djcfHcZ2Ugg,8436
873,alternative dance,spotify:playlist:5LwcdWTCx2JoWeVVWOYsGj,Late of the Pier,Random Firl,36,GBAYE0800841,https://www.youtube.com/watch?v=kizqKWeFmhk,33830
7017,fidget house,spotify:playlist:6vat2V2zBVw4cVQyp62EBQ,"The Squatters,Little Nikki,Fawks",Rude Boy - Fawks Remix,12,AUVC01530231,https://www.youtube.com/watch?v=hPZB-wZp2PE,110624
879,alternative dance,spotify:playlist:5LwcdWTCx2JoWeVVWOYsGj,"Classixx,Local Natives",Weekends,34,USD8D2082001,https://www.youtube.com/watch?v=gaBVdqC-13c,12547
9076,hardvapour,spotify:playlist:3uxKTCL9tzfBk4waAP3u9F,Acetantina,Puddle of Nitrogen,38,QZHN32051431,https://www.youtube.com/watch?v=ltjlSrt2840,7477
885,alternative dance,spotify:playlist:5LwcdWTCx2JoWeVVWOYsGj,Delphic,Counterpoint,29,GBUM70901600,https://www.youtube.com/watch?v=oZ7SEdVFmDM,69199
886,alternative dance,spotify:playlist:5LwcdWTCx2JoWeVVWOYsGj,Datarock,Fa Fa Fa - (Album Version),26,NOCFK0501040,https://www.youtube.com/watch?v=smvtr4GHKp4,114765
9077,hardvapour,spotify:playlist:3uxKTCL9tzfBk4waAP3u9F,Eyeliner,Pinot Noir,37,usdy41569418,https://www.youtube.com/watch?v=6kczFL-vV-w,17186
11125,kuduro,spotify:playlist:1BRJmIuTmwJPrwQdusX91F,"Mestre Dangui,Afro Madjaha",Brutu Brutu,15,FR9W11611219,https://www.youtube.com/watch?v=XzBjt7EIN5Q,75550
11129,kuduro,spotify:playlist:1BRJmIuTmwJPrwQdusX91F,Os Pilukas,Baixó,14,QMFMF1399426,https://www.youtube.com/watch?v=b3meL64d1Rg,38435
13178,nitzhonot,spotify:playlist:4LfTA71lypx7XfDpvMZXae,"Shivax,Becker",Make You Groove,24,DEMH90900436,https://www.youtube.com/watch?v=v4rtkpQuYUw,49351
9083,hardvapour,spotify:playlist:3uxKTCL9tzfBk4waAP3u9F,King Quartz,Dancing (Who I Am),35,TCACM1665151,https://www.youtube.com/watch?v=K7zpMVP4iJw,11959
15232,sovietwave,spotify:playlist:4WQXurIqquq1yIaIbxWsSa,Группа «Тигры»,Котик,12,uscgh1854591,https://www.youtube.com/watch?v=dAS5bruoQZg,9175
13188,nitzhonot,spotify:playlist:4LfTA71lypx7XfDpvMZXae,Afgin,Old Is Gold (Part 2),9,SEYOK0994585,https://www.youtube.com/watch?v=GjDSUU2dW_I,7853
15239,sovietwave,spotify:playlist:4WQXurIqquq1yIaIbxWsSa,Farao,Marry Me,18,US78L1817701,https://www.youtube.com/watch?v=8pr6pTDutJs,46438
2954,bubblegum dance,spotify:playlist:2FYJ3kw41qQGBtIDhusO7L,Look Twice,Move That Body (Radio Edit),39,FISCA1000025,https://www.youtube.com/watch?v=G9It3f_5IEA,34410
2955,bubblegum dance,spotify:playlist:2FYJ3kw41qQGBtIDhusO7L,Scooch,Flying the Flag (For You) - Eurovision 2007 UK Version,38,GBAHT0700151,https://www.youtube.com/watch?v=-SpZyu05Zps,47534
9100,hardvapour,spotify:playlist:3uxKTCL9tzfBk4waAP3u9F,"猫 シ Corp.,t e l e p a t h テレパシー能力者",目覚め,28,USA2P1941623,https://www.youtube.com/watch?v=CeuVoBx4AM0,6043
11148,kwaito,spotify:playlist:20RJLH7bkXLWkHdvrdcszw,Tokollo,Khala Kahle,9,ZAA640700057,https://www.youtube.com/watch?v=N6o-XJbxoak,14747
9102,hardvapour,spotify:playlist:3uxKTCL9tzfBk4waAP3u9F,Remember,私を愛して Love Me,27,USA2P1508436,https://www.youtube.com/watch?v=lMyOWIuZp3g,31299
7062,folktronica,spotify:playlist:6JPd0xG3fBmhUSlxsTfPyW,Khonnor,Phone Calls From You,8,GBJSN0600109,https://www.youtube.com/watch?v=-VAONHWPnqU,4040
13210,nitzhonot,spotify:playlist:4LfTA71lypx7XfDpvMZXae,Goasia,Love & Peace,10,SEYOK0994622,https://www.youtube.com/watch?v=GKrCv2QpDlM,4511
2971,bubblegum dance,spotify:playlist:2FYJ3kw41qQGBtIDhusO7L,"Jenny Rom,Zippers",Waka Laka - EMC2 Mix,20,ITJ040100750,https://www.youtube.com/watch?v=m6xX06p8eHg,48005
2974,bubblegum dance,spotify:playlist:2FYJ3kw41qQGBtIDhusO7L,"Yamboo,Dr. Alban",Sing Hallelujah - Radio Version,16,DEN950501380,https://www.youtube.com/watch?v=TwmD6PBHBm0,4612
2975,bubblegum dance,spotify:playlist:2FYJ3kw41qQGBtIDhusO7L,"Banaroo,Carsten Wegener,Timo Hohnholz",Dubi Dam Dam,15,DEBA20500001,https://www.youtube.com/watch?v=0zoSzwK0BdM,4806
11166,kwaito,spotify:playlist:20RJLH7bkXLWkHdvrdcszw,Mgarimbe,Sister Bethina,35,ZAE080600415,https://www.youtube.com/watch?v=gIZzCiRs164,31861
13215,nitzhonot,spotify:playlist:4LfTA71lypx7XfDpvMZXae,Asia 2001,Anafuzz,11,SEYOK1511821,https://www.youtube.com/watch?v=Og7xQeETlqk,41729
5036,downtempo,spotify:playlist:5zxj55xrB53As97uvt5x8x,Supreme Beings of Leisure,Never the Same,39,USPA39900080,https://www.youtube.com/watch?v=q3m1W9NIdd0,36921
5037,downtempo,spotify:playlist:5zxj55xrB53As97uvt5x8x,Fat Jon,Soundgirl Personal,38,DEAF70900302,https://www.youtube.com/watch?v=9o2lGudPmlA,19558
5038,downtempo,spotify:playlist:5zxj55xrB53As97uvt5x8x,DJ Krush,Song 2,37,JPX400400135,https://www.youtube.com/watch?v=T4UGCga_aww,62382
15276,sovietwave,spotify:playlist:4WQXurIqquq1yIaIbxWsSa,Дурной Вкус,Навсегда,39,RUA1D2114898,https://www.youtube.com/watch?v=pJz5zLJTbFM,96535
13234,nu skool breaks,spotify:playlist:6BfYBqrSm30CXrqFwecv5d,Atomic Hooligan,Papercuts,12,GBHCD1609020,https://www.youtube.com/watch?v=_4Nsm3EFQLQ,25465
13241,nu skool breaks,spotify:playlist:6BfYBqrSm30CXrqFwecv5d,"Rob Le Pitch,Tom Real,The Rogue Element",Twisted - Tom Real & Rogue Element Remix,14,GBCYY0600174,https://www.youtube.com/watch?v=eoF5uNiKAwk,13537
11195,kwaito,spotify:playlist:20RJLH7bkXLWkHdvrdcszw,Zola,Stars,27,ZAE080600061,https://www.youtube.com/watch?v=PrfeVsQfCZ4,116930
5052,downtempo,spotify:playlist:5zxj55xrB53As97uvt5x8x,Madrid De Los Austrias,Más Amor,32,ATX790540060,https://www.youtube.com/watch?v=TFsFJsSwlo0,10055
11198,kwaito,spotify:playlist:20RJLH7bkXLWkHdvrdcszw,DJ Bongz,Bongz Drum,26,ZA5K51900035,https://www.youtube.com/watch?v=7aeXAUXNUf0,43474
5056,downtempo,spotify:playlist:5zxj55xrB53As97uvt5x8x,Clutchy Hopkins,3:02,31,ushm80672253,https://www.youtube.com/watch?v=7l6_SHyQX7g,27635
13252,nu skool breaks,spotify:playlist:6BfYBqrSm30CXrqFwecv5d,"Beat Assassins,Phibes",Home Grown - Phibes Remix - Edit,38,GBFG92000161,https://www.youtube.com/watch?v=IJ5w_JAF1DA,48024
7109,folktronica,spotify:playlist:6JPd0xG3fBmhUSlxsTfPyW,Szymon,Blue Coloured Mountain,35,AUMXD1800016,https://www.youtube.com/watch?v=jQ4r2Uj0ZpM,24230
13253,nu skool breaks,spotify:playlist:6BfYBqrSm30CXrqFwecv5d,Freq Nasty,Amped,14,GBBMQ0300109,https://www.youtube.com/watch?v=Omo-RQGBbRo,18342
7111,folktronica,spotify:playlist:6JPd0xG3fBmhUSlxsTfPyW,Juana Molina,Al oeste,33,ARF901600111,https://www.youtube.com/watch?v=miQA80mXQIQ,25946
3016,chicago house,spotify:playlist:6Wel9lJLvOpiZHBJNF19jn,Robert Owens,I'll Be Your Friend - Original Mix (2011 Remastered Version),33,GBENT0110211,https://www.youtube.com/watch?v=FIuuy4PM7u0,6195
3018,chicago house,spotify:playlist:6Wel9lJLvOpiZHBJNF19jn,"Sterling Void,Paris Brightledge,Eric Kupper",It's All Right - Eric Kupper Remix,33,DEY471980967,https://www.youtube.com/watch?v=K2JIDVdauRg,27704
3019,chicago house,spotify:playlist:6Wel9lJLvOpiZHBJNF19jn,"DJ Pierre,Chic Loren",I Feel Love - 1979 Disco Club Mix,32,DEBE71700243,https://www.youtube.com/watch?v=mLyxQ-kdBDk,29109
3020,chicago house,spotify:playlist:6Wel9lJLvOpiZHBJNF19jn,Glenn Underground,Servants Jaz House,32,GBEWK9700072,https://www.youtube.com/watch?v=1NGqD8CGpfI,28312
978,alternative hip hop,spotify:playlist:2kHQTJJWXc54i8mX8ndYdf,"Count Bass D,Snoop Dogg",Too Much Pressure,37,QMKDG1700033,https://www.youtube.com/watch?v=6BxxtL8jpo4,27741
979,alternative hip hop,spotify:playlist:2kHQTJJWXc54i8mX8ndYdf,"Jake One,MF DOOM",Trap Door (feat. MF Doom),37,USBWK0700276,https://www.youtube.com/watch?v=4NUEyTuCB8A,90341
15314,speed garage,spotify:playlist:74tAe4b6IqbWoEZPusHk5d,187 Lockdown,Gunman - Original Mix,35,GBAHS9803762,https://www.youtube.com/watch?v=3kQjoqScIlY,14406
15317,speed garage,spotify:playlist:74tAe4b6IqbWoEZPusHk5d,Rosie Gaines,Closer Than Close (Mentor Remake),39,ushm81557413,https://www.youtube.com/watch?v=LXGcsIMi2Z0,5711
982,alternative hip hop,spotify:playlist:2kHQTJJWXc54i8mX8ndYdf,"Skyzoo,Hypnotic Brass Ensemble",Bed-Stuy is Burning,36,QM6MZ2113143,https://www.youtube.com/watch?v=ySKCpxq1NEs,91690
984,alternative hip hop,spotify:playlist:2kHQTJJWXc54i8mX8ndYdf,"Edan,Mr. Lif",Making Planets,35,GBLVL0600007,https://www.youtube.com/watch?v=5_nrBlR0NbU,54004
7128,folktronica,spotify:playlist:6JPd0xG3fBmhUSlxsTfPyW,Talkdemonic,Mountaintops In Caves,28,GBBTF0700072,https://www.youtube.com/watch?v=UIvQOokPwxg,24875
986,alternative hip hop,spotify:playlist:2kHQTJJWXc54i8mX8ndYdf,Mr. Lif,Ol' Crew,34,DEZ650503326,https://www.youtube.com/watch?v=lg5e7FJtZu8,4967
9178,hauntology,spotify:playlist:7yKED2Klt77liZOLVAwzma,Cavern of Anti-Matter,Phase Modulation Shuffle (Edit),33,GB5P51800026,https://www.youtube.com/watch?v=XVNhXIaXtFI,19662
9177,hauntology,spotify:playlist:7yKED2Klt77liZOLVAwzma,Bruce Haack,Blow Job,33,QM6P41503978,https://www.youtube.com/watch?v=jW1SOZQ_J8k,65810
993,amapiano,spotify:playlist:7xgfzFRkpWzI55LljwwuhO,"The Squad,Dinky Kunene",Eternally,8,QZDA62040758,https://www.youtube.com/watch?v=3Vg4v1EEp_U,37642
11242,kwaito,spotify:playlist:20RJLH7bkXLWkHdvrdcszw,Tzozo & Professor,Amantombazane,14,ZAC030700741,https://www.youtube.com/watch?v=Z7RpmrZzQ8o,23469
7147,folktronica,spotify:playlist:6JPd0xG3fBmhUSlxsTfPyW,Songs Of Green Pheasant,I Am Daylights,14,GBDCA0500509,https://www.youtube.com/watch?v=8OCX87WysPU,9361
15339,speed garage,spotify:playlist:74tAe4b6IqbWoEZPusHk5d,"Somore,Damon Trueitt",I Refuse (What You Want) - Industry Standard Club Mix,20,USAQN1280105,https://www.youtube.com/watch?v=nHtK6q3z1k8,19894
9199,hauntology,spotify:playlist:7yKED2Klt77liZOLVAwzma,Leyland Kirby,Polaroid,20,US2J71103302,https://www.youtube.com/watch?v=c5x0iDrY1Rs,21963
5106,dream trance,spotify:playlist:0m1icO5Ea5t8btM4xQ7mHT,Out Of Grace,Anglia,35,NLF711102680,https://www.youtube.com/watch?v=g7KN4CtuWCk,70632
15349,speed garage,spotify:playlist:74tAe4b6IqbWoEZPusHk5d,DJ Q,All That I Could,37,UKW3K2000057,https://www.youtube.com/watch?v=I8ovy2NK3zk,35338
3064,chicago house,spotify:playlist:6Wel9lJLvOpiZHBJNF19jn,"Lidell Townsell,M T F",Get With U,17,USUM71209343,https://www.youtube.com/watch?v=zu2Ju7ewriQ,54724
9209,hauntology,spotify:playlist:7yKED2Klt77liZOLVAwzma,Andrew Pekler,Description of Rain (Over Frisland),18,DELA21900294,https://www.youtube.com/watch?v=JpoIWYPGnjw,5198
5119,dream trance,spotify:playlist:0m1icO5Ea5t8btM4xQ7mHT,"B.B.E.,Yotto",Seven Days And One Week - Yotto Remix,27,BEN581800799,https://www.youtube.com/watch?v=F_IJtd5h_Z4,96872
13313,nu skool breaks,spotify:playlist:6BfYBqrSm30CXrqFwecv5d,Malente,Funk The Rich - Original,19,DEQ121214806,https://www.youtube.com/watch?v=ti-4SAsghUY,7421
5122,dream trance,spotify:playlist:0m1icO5Ea5t8btM4xQ7mHT,Roland Brant,Nuclear Sun - Remix Eddy Rave,25,FR6V80961251,https://www.youtube.com/watch?v=1hQSWXvXDwY,10722
3080,chillstep,spotify:playlist:22pjJtfW7sA4PiaruUB5yN,The Walton Hoax,All Recklessness Aside,8,USA2P1232583,https://www.youtube.com/watch?v=_iEs__A5Aik,6556
9224,hauntology,spotify:playlist:7yKED2Klt77liZOLVAwzma,Ursula Bogner,2 Ton,13,DEU671102019,https://www.youtube.com/watch?v=WuWdalPHkwc,11938
15378,speed garage,spotify:playlist:74tAe4b6IqbWoEZPusHk5d,"Architechs,Nay Nay",Body Groove - Drive Time Mix,16,GBARA0000128,https://www.youtube.com/watch?v=ycYboiEtSLU,4370
15381,speedcore,spotify:playlist:0PScKDOlpRri7jiwVxB1qQ,"Paranoizer,Noisekick",BRANIAC,24,NL-D23-15-00601,https://www.youtube.com/watch?v=ZuviMz-A3S0,18201
1046,amapiano,spotify:playlist:7xgfzFRkpWzI55LljwwuhO,"Loxion Deep,Boohle",iJezi'elisha (Edit) (feat. Boohle),27,ZAQJX2000038,https://www.youtube.com/watch?v=0rfKgRFUv_w,24234
15382,speedcore,spotify:playlist:0PScKDOlpRri7jiwVxB1qQ,"Goetia,Sandy Warez",Incipit,25,BEFWX1806101,https://www.youtube.com/watch?v=nFvN59DXAAw,12765
5144,dream trance,spotify:playlist:0m1icO5Ea5t8btM4xQ7mHT,"Intrance,Dsign",Te Quierro '97 - Intrance Single Cut,18,DEK971410456,https://www.youtube.com/watch?v=DZ4XVbRdk00,8462
5146,dream trance,spotify:playlist:0m1icO5Ea5t8btM4xQ7mHT,The Cynic Project,Matrix ][ (trance Mix),18,TCABA1117151,https://www.youtube.com/watch?v=3PyCb21srMc,37847
7194,footwork,spotify:playlist:2TGq3rEqYHLaHh8cFyg8vm,Kush Jones,Earth Note,29,USYBL2001135,https://www.youtube.com/watch?v=Cpyw99sOL3Q,5441
13346,outsider house,spotify:playlist:2B6gPUsTqEgz2W7W6gEOt3,Xosar,Heavens Gate,13,AEA1B1700209,https://www.youtube.com/watch?v=vySRs0eQwv4,7113
11302,latin house,spotify:playlist:4RAw5T49Kgd7BdsFsWe4qS,"2 In A Room,The Wepman",El Trago,28,USCRI9522009,https://www.youtube.com/watch?v=Gi2FHgdK9QY,59246
13350,outsider house,spotify:playlist:2B6gPUsTqEgz2W7W6gEOt3,Buttechno,pkds,25,UKMH51900034,https://www.youtube.com/watch?v=RP0GDSMupyw,22952
1064,amapiano,spotify:playlist:7xgfzFRkpWzI55LljwwuhO,"Entity MusiQ,Lil' Mo,Msheke",Nayi Lengoma (feat. Msheke),16,ZA34K2000365,https://www.youtube.com/watch?v=EBzAI2uwE9g,49091
7211,footwork,spotify:playlist:2TGq3rEqYHLaHh8cFyg8vm,Cakedog,Slide Thru,19,US25X1088263,https://www.youtube.com/watch?v=kG-LdG70xe4,19252
11313,latin house,spotify:playlist:4RAw5T49Kgd7BdsFsWe4qS,Juzt 2 Brothers,La Bandera,21,USCRI9923806,https://www.youtube.com/watch?v=Jcn2n7hQEvc,44101
7219,footwork,spotify:playlist:2TGq3rEqYHLaHh8cFyg8vm,Jana Rush,Divine,15,FR59R1763039,https://www.youtube.com/watch?v=bN0pcKkuu14,6032
1076,amapiano,spotify:playlist:7xgfzFRkpWzI55LljwwuhO,ElusiveBoy SA,Gong Gong Gwam (Shaya Mix),11,uscgh1979918,https://www.youtube.com/watch?v=mZSdzjqz8OY,13539
13367,outsider house,spotify:playlist:2B6gPUsTqEgz2W7W6gEOt3,SFV Acid,Sip It,31,QZES81993589,https://www.youtube.com/watch?v=FpFBVHHVC-c,7145
11321,latin house,spotify:playlist:4RAw5T49Kgd7BdsFsWe4qS,DJ Juanito,Esa Nena Linda,20,QZES82172810,https://www.youtube.com/watch?v=bvX0aUsxdMY,26024
1083,amapiano,spotify:playlist:7xgfzFRkpWzI55LljwwuhO,AudioGasmic SoundZ,Abashwe,10,ZAH961770001,https://www.youtube.com/watch?v=UprUQBGP5ZY,75479
11325,latin house,spotify:playlist:4RAw5T49Kgd7BdsFsWe4qS,DJ Trajic,Feelin' Horny,19,QMTR31200221,https://www.youtube.com/watch?v=BRfr5eKqRSQ,28123
7231,footwork,spotify:playlist:2TGq3rEqYHLaHh8cFyg8vm,Young Smoke,Wouldn't Get Far,10,US78Q1110271,https://www.youtube.com/watch?v=60rIdmbnZSg,10288
15424,speedcore,spotify:playlist:0PScKDOlpRri7jiwVxB1qQ,Unexist,Kings Never Die - Radio Edit,33,NLFL71600279,https://www.youtube.com/watch?v=KPesaAopabg,6402
15425,speedcore,spotify:playlist:0PScKDOlpRri7jiwVxB1qQ,Androgyn Network,Dead sally,11,FR6V80206553,https://www.youtube.com/watch?v=RuiJfKRLSNA,23383
7234,footwork,spotify:playlist:2TGq3rEqYHLaHh8cFyg8vm,Heavee,8 Bit Shit,10,GBLZC1400113,https://www.youtube.com/watch?v=hf4qTU57i2c,4144
3145,chillstep,spotify:playlist:22pjJtfW7sA4PiaruUB5yN,EvenS,The Highlands Walk,34,GBLFP1575277,https://www.youtube.com/watch?v=SpLwMqfr6ss,32150
5194,drone,spotify:playlist:0HIfTbD7gaDP0rVPqSPNhX,Earth,Omens And Portents 1: The Driver,39,USZPA0800001,https://www.youtube.com/watch?v=nDLaPKpym3o,29026
11338,latin house,spotify:playlist:4RAw5T49Kgd7BdsFsWe4qS,Los Compadrees,La Rumba,11,USCRI9923802,https://www.youtube.com/watch?v=hYrQ4QiDpMU,109864
13394,outsider house,spotify:playlist:2B6gPUsTqEgz2W7W6gEOt3,CS + Kreme,Saint,28,UKMDH2000001,https://www.youtube.com/watch?v=ZpP3LSmGeNA,4171
5203,drone,spotify:playlist:0HIfTbD7gaDP0rVPqSPNhX,Rafael Anton Irisarri,Moments Descend On My Windowpane,37,US2J71103309,https://www.youtube.com/watch?v=xaBbIgtleso,54081
15446,speedcore,spotify:playlist:0PScKDOlpRri7jiwVxB1qQ,Bonehead,Bayan Kong Sinilangan,9,PHI011706667,https://www.youtube.com/watch?v=EE0rHeLRhnU,113380
3162,chillstep,spotify:playlist:22pjJtfW7sA4PiaruUB5yN,Emily Underhill,Lost in Me - Splinter's eMotion Picture Remix,29,GBKPL1253851,https://www.youtube.com/watch?v=D3cVFot8lPE,120521
5219,drone,spotify:playlist:0HIfTbD7gaDP0rVPqSPNhX,Bersarin Quartett,Oktober,34,DEZ651109908,https://www.youtube.com/watch?v=nFNZAmS-3xQ,95274
3172,chillstep,spotify:playlist:22pjJtfW7sA4PiaruUB5yN,"Killigrew,Krisu",Melancholia,13,USHM91320145,https://www.youtube.com/watch?v=8ivKpyojbq4,5274
3174,chillstep,spotify:playlist:22pjJtfW7sA4PiaruUB5yN,Hosta,Reminisce,12,NLCK41027741,https://www.youtube.com/watch?v=6F2gxIaqp1k,23158
1128,ambient,spotify:playlist:6CIyPj34GTpAkNwoWToLNT,Ben Lukas Boysen,Only in the Dark,39,GBWZD1608401,https://www.youtube.com/watch?v=0kOi5TYtqQY,5124
1130,ambient,spotify:playlist:6CIyPj34GTpAkNwoWToLNT,36,Orphans of the Sky,38,QZ4JJ1735385,https://www.youtube.com/watch?v=SktR2LK6Iig,25687
9323,hi-nrg,spotify:playlist:3Bf2Oreyh9819D3Mgf3tnK,"People Like Us,Cindy Dickenson",Midnight Lover - Remix,34,AURH00300124,https://www.youtube.com/watch?v=pEySjaLEff8,11169
9322,hi-nrg,spotify:playlist:3Bf2Oreyh9819D3Mgf3tnK,Oh Romeo,Light Of Love,34,NLP431500093,https://www.youtube.com/watch?v=oxntvwjdVpo,33261
13421,outsider house,spotify:playlist:2B6gPUsTqEgz2W7W6gEOt3,Giant Swan,55 Year Old Daughter,32,GB5P51900226,https://www.youtube.com/watch?v=V49791v5rBI,38555
5230,drone,spotify:playlist:0HIfTbD7gaDP0rVPqSPNhX,Thomas Köner,Teimo (Schluss),30,GBJSN1007007,https://www.youtube.com/watch?v=LdGWq06fB34,7855
1137,ambient,spotify:playlist:6CIyPj34GTpAkNwoWToLNT,Jefre Cantu-Ledesma,Love's Refrain,37,DEX261600456,https://www.youtube.com/watch?v=nw1bE5UoRVw,16653
1138,ambient,spotify:playlist:6CIyPj34GTpAkNwoWToLNT,Jan Jelinek,Tendency,37,DELA21100117,https://www.youtube.com/watch?v=MGuFHcC76Hk,37467
15483,suomisaundi,spotify:playlist:2oDlfDr6DS4hmKtIkLjdTf,Tekniset,Metsänhaltija,9,FIFDR1100002,https://www.youtube.com/watch?v=7HbLZSKyjzc,79238
13436,plunderphonics,spotify:playlist:7mknhkyxBSQoGbmO6STTog,"People Like Us,Cindy Dickenson",Midnight Lover - Remix,34,AURH00300124,https://www.youtube.com/watch?v=pEySjaLEff8,11169
9343,hi-nrg,spotify:playlist:3Bf2Oreyh9819D3Mgf3tnK,Miquel Brown,Close To Perfection,20,USA370688737,https://www.youtube.com/watch?v=5NEbul8TXUs,80756
9344,hi-nrg,spotify:playlist:3Bf2Oreyh9819D3Mgf3tnK,Kelly Marie,Make Love to Me,19,GBAJE0701721,https://www.youtube.com/watch?v=pNfzZ3z6ATE,14494
5252,drone,spotify:playlist:0HIfTbD7gaDP0rVPqSPNhX,Yellow Swans,Foiled,20,GBJSN1006301,https://www.youtube.com/watch?v=z-BYNx_JZf8,33962
9350,hi-nrg,spotify:playlist:3Bf2Oreyh9819D3Mgf3tnK,Jeanie Tracy,Can I Come over and Play with You Tonight,12,GBRH31200073,https://www.youtube.com/watch?v=N28WWNuvghs,25124
13447,plunderphonics,spotify:playlist:7mknhkyxBSQoGbmO6STTog,Negativland,Drink It Up,16,US2830401702,https://www.youtube.com/watch?v=Kai-mgp8cEw,32589
11404,liquid funk,spotify:playlist:5mu96o6F1pWzA5C9R8LAOm,Marcus Intalex,Jupiter,38,GPZPZ1600022,https://www.youtube.com/watch?v=JFJSl3sbVbQ,117938
7312,frenchcore,spotify:playlist:3b9YnVCg1sEUoXlRwQvBV2,Dr. Peacock & The Whistlers,The Lonely Shepherds,32,NLS161600532,https://www.youtube.com/watch?v=mvX28_bQqB8,60479
11411,liquid funk,spotify:playlist:5mu96o6F1pWzA5C9R8LAOm,"Smooth,Zombie Cats,Sarah Pellicano",Make Me Move,37,NLCK41079569,https://www.youtube.com/watch?v=ra1SG6PO_n4,43981
13460,plunderphonics,spotify:playlist:7mknhkyxBSQoGbmO6STTog,"Eclectic Method,The Needle Drop",Clunky Heavy Raunchy Gritty,10,SE5BU1736025,https://www.youtube.com/watch?v=9P4SIbsu6vM,3984
11414,liquid funk,spotify:playlist:5mu96o6F1pWzA5C9R8LAOm,Phil Tangent,Forspoken,36,GBIGR2163001,https://www.youtube.com/watch?v=kYKsnPJURQE,71064
11415,liquid funk,spotify:playlist:5mu96o6F1pWzA5C9R8LAOm,"Mr Joseph,Illmatika,Sherona Knight,Curmiah Lisette,Dogger,Mindstate",Already Know You - Dogger & Mindstate Remix,36,GBCEQ2000049,https://www.youtube.com/watch?v=Qi5DTin5ajY,60620
1189,ambient,spotify:playlist:6CIyPj34GTpAkNwoWToLNT,"Fennesz,Ryuichi Sakamoto",haru,11,JPB600675703,https://www.youtube.com/watch?v=cvy4A9PwSnw,64696
7339,frenchcore,spotify:playlist:3b9YnVCg1sEUoXlRwQvBV2,Zyklon,Messed Up,20,NLS161500217,https://www.youtube.com/watch?v=dHVK3lVL9eg,83967
13488,plunderphonics,spotify:playlist:7mknhkyxBSQoGbmO6STTog,"People Like Us,Cindy Dickenson",Reincarnation,25,AURH00300125,https://www.youtube.com/watch?v=ZT4daavZz_4,120786
3249,chillwave,spotify:playlist:5pDD5tz9aQULzowpuKMSep,Sun Glitters,Too Much to Lose - The Synthwave Version,36,QZ9JZ1796445,https://www.youtube.com/watch?v=BrFdFMH3NHo,5523
11442,liquid funk,spotify:playlist:5mu96o6F1pWzA5C9R8LAOm,Random Movement,Waterlogged,19,GBGPZ1000012,https://www.youtube.com/watch?v=jEDzFXyB3A4,29169
