,genre,pl_id,artist_name,track_name,track_pop,track_isrc,yt_link,viewCount
5054,downtempo,spotify:playlist:5zxj55xrB53As97uvt5x8x,"Weekend Players,Maor Levi",Into The Sun - Maor Levi Remix,31,NLF712004518,https://www.youtube.com/watch?v=U1WH4qOfhzY,35771
9157,hauntology,spotify:playlist:7yKED2Klt77liZOLVAwzma,The Pattern Forms,Black Rain,7,GBGSV1600387,https://www.youtube.com/watch?v=dpfc45aWR_k,5827
13255,nu skool breaks,spotify:playlist:6BfYBqrSm30CXrqFwecv5d,Aquasky,Kauna - mixed,29,DEQ490700012,https://www.youtube.com/watch?v=Kie328H__jM,67380
971,alternative hip hop,spotify:playlist:2kHQTJJWXc54i8mX8ndYdf,Kool Keith,Poppa Large,40,FR6V80417441,https://www.youtube.com/watch?v=tGkyva_3fy4,325192
5071,dream trance,spotify:playlist:0m1icO5Ea5t8btM4xQ7mHT,Trance Atlantic Air Waves,Chase,8,DEG129703407,https://www.youtube.com/watch?v=IGNgJbe__qI,8904
11219,kwaito,spotify:playlist:20RJLH7bkXLWkHdvrdcszw,Joe Nina,Sbali,21,ZAC030600746,https://www.youtube.com/watch?v=SCYRnwSagzM,63802
3028,chicago house,spotify:playlist:6Wel9lJLvOpiZHBJNF19jn,Mr. Lee,Come to House,29,USV351400824,https://www.youtube.com/watch?v=F_1EsTMmFxQ,1911
982,alternative hip hop,spotify:playlist:2kHQTJJWXc54i8mX8ndYdf,"Skyzoo,Hypnotic Brass Ensemble",Bed-Stuy is Burning,36,QM6MZ2113143,https://www.youtube.com/watch?v=ySKCpxq1NEs,91690
7130,folktronica,spotify:playlist:6JPd0xG3fBmhUSlxsTfPyW,Dosh,"Um, Circles and Squares",28,US2CT0600059,https://www.youtube.com/watch?v=my4zz0P5Ic0,24997
9182,hauntology,spotify:playlist:7yKED2Klt77liZOLVAwzma,Hype Williams,Hype Williams Meets Shangaan Electro,32,DEZ651201098,https://www.youtube.com/watch?v=neWzHZ5j0Wg,60202
11234,kwaito,spotify:playlist:20RJLH7bkXLWkHdvrdcszw,Brown Dash,Nomalizo,18,ZAA020400296,https://www.youtube.com/watch?v=f__qCYnAIhc,42150
13289,nu skool breaks,spotify:playlist:6BfYBqrSm30CXrqFwecv5d,"Hybrid,Metrik",Sky Full Of Diamonds - Metrik Remix,43,GBHCD2100142,https://www.youtube.com/watch?v=gFOysviin4c,102297
3061,chicago house,spotify:playlist:6Wel9lJLvOpiZHBJNF19jn,"Maurice Joshua,Hot Hands Hula",Feel the Mood (Remastered) [with Hot Hands Hula],18,GBBLG1300344,https://www.youtube.com/watch?v=WdwrHZU0LOc,1621
15351,speed garage,spotify:playlist:74tAe4b6IqbWoEZPusHk5d,Architechs,Show Me The Money - Main Mix,30,GBARA0000186,https://www.youtube.com/watch?v=8Igz13J2xKg,87163
15353,speed garage,spotify:playlist:74tAe4b6IqbWoEZPusHk5d,Fabulous Baker Boys,Oh Boy - Ramsay & Fen Remix,21,GBTYZ0800373,https://www.youtube.com/watch?v=jcUGU9ii_Vg,77063
5119,dream trance,spotify:playlist:0m1icO5Ea5t8btM4xQ7mHT,"B.B.E.,Yotto",Seven Days And One Week - Yotto Remix,27,BEN581800799,https://www.youtube.com/watch?v=F_IJtd5h_Z4,96872
1030,amapiano,spotify:playlist:7xgfzFRkpWzI55LljwwuhO,"JazziDisciples,Vigro Deep,DJ Buckz",Sgubu Se Monati,38,US23A1501617,https://www.youtube.com/watch?v=soVGxybZtdY,1808972
15386,speedcore,spotify:playlist:0PScKDOlpRri7jiwVxB1qQ,"The Destroyer,Noisekick",Total Hate - Noisekick Remix,23,ITB841200154,https://www.youtube.com/watch?v=7u30n9raCwc,1241
11293,latin house,spotify:playlist:4RAw5T49Kgd7BdsFsWe4qS,"Heller & Farley Project,Johan S,Low Steppa",Ultra Flava - Low Steppa & Johan S Remix,32,GBCPZ2017696,https://www.youtube.com/watch?v=gPW4H2eItxw,42689
7204,footwork,spotify:playlist:2TGq3rEqYHLaHh8cFyg8vm,Kuedo,Salt Lake Cuts,23,US78Q1110235,https://www.youtube.com/watch?v=en-HmMPpze4,292436
7205,footwork,spotify:playlist:2TGq3rEqYHLaHh8cFyg8vm,Sepalcure,Pencil Pimp,21,GBHQT1100051,https://www.youtube.com/watch?v=dA91Hu0lkF8,178367
1068,amapiano,spotify:playlist:7xgfzFRkpWzI55LljwwuhO,"DJ Kwamzy,Tonic Motion,BuMan,SiphoTheGift,Cozypols",Busisa,15,ZA56E2100860,https://www.youtube.com/watch?v=60tJSgdNpCQ,702
3126,chillstep,spotify:playlist:22pjJtfW7sA4PiaruUB5yN,Sorrow,My Love,40,QZ4JJ1604954,https://www.youtube.com/watch?v=dOFXDU9lxXU,1763942
13367,outsider house,spotify:playlist:2B6gPUsTqEgz2W7W6gEOt3,SFV Acid,Sip It,31,QZES81993589,https://www.youtube.com/watch?v=FpFBVHHVC-c,7145
15424,speedcore,spotify:playlist:0PScKDOlpRri7jiwVxB1qQ,Unexist,Kings Never Die - Radio Edit,33,NLFL71600279,https://www.youtube.com/watch?v=KPesaAopabg,6402
11331,latin house,spotify:playlist:4RAw5T49Kgd7BdsFsWe4qS,Mighty Dub Katz,Magic Carpet Ride 07' - Radio Edit,14,GBEFR0701007,https://www.youtube.com/watch?v=vWH4xqNhVBQ,77699
3144,chillstep,spotify:playlist:22pjJtfW7sA4PiaruUB5yN,Krisu,Sweet Solitude,34,USHM91349029,https://www.youtube.com/watch?v=FiAm4dOjbus,61942
5196,drone,spotify:playlist:0HIfTbD7gaDP0rVPqSPNhX,The Dead Texan,The Struggle,38,USI4R0403332,https://www.youtube.com/watch?v=oAIg9pY4FDA,5834
9307,hi-nrg,spotify:playlist:3Bf2Oreyh9819D3Mgf3tnK,Amanda Lear,Enigma (Give A Bit Of Mmh To Me),40,DEA817800050,https://www.youtube.com/watch?v=wXoWV2DXKYI,92295
1124,ambient,spotify:playlist:6CIyPj34GTpAkNwoWToLNT,Caterina Barbieri,SOTRS,40,QMQQH1708734,https://www.youtube.com/watch?v=0Olm9nsQgNw,34750
13416,outsider house,spotify:playlist:2B6gPUsTqEgz2W7W6gEOt3,Caterina Barbieri,SOTRS,39,QMQQH1708734,https://www.youtube.com/watch?v=0Olm9nsQgNw,34752
9328,hi-nrg,spotify:playlist:3Bf2Oreyh9819D3Mgf3tnK,Carol Jiani,Hit'n Run Lover,30,CAU118103742,https://www.youtube.com/watch?v=t0C7ZhkW_r8,1487951
11376,liquid funk,spotify:playlist:5mu96o6F1pWzA5C9R8LAOm,"Lenzman,Riya",Open Page,44,GBBHF0930068,https://www.youtube.com/watch?v=lTxumxfW0FQ,612324
1143,ambient,spotify:playlist:6CIyPj34GTpAkNwoWToLNT,Global Communication,8:07,35,GBARL0300486,https://www.youtube.com/watch?v=jFx-Rx6PfCw,141527
13436,plunderphonics,spotify:playlist:7mknhkyxBSQoGbmO6STTog,"People Like Us,Cindy Dickenson",Midnight Lover - Remix,34,AURH00300124,https://www.youtube.com/watch?v=pEySjaLEff8,11169
5258,drone,spotify:playlist:0HIfTbD7gaDP0rVPqSPNhX,Christopher Bissonnette,Jour Et Nuit,19,USI4R0707486,https://www.youtube.com/watch?v=S6WZktB79N0,1135
13450,plunderphonics,spotify:playlist:7mknhkyxBSQoGbmO6STTog,"Christian Marclay,Elliott Sharp",Blinding Shadow,16,CH2700098870,https://www.youtube.com/watch?v=tK6pTrjyXrY,346
11407,liquid funk,spotify:playlist:5mu96o6F1pWzA5C9R8LAOm,"Royalston,Hannah Joy",People On The Ground,38,GBCJY1500242,https://www.youtube.com/watch?v=qR2IGZhugmw,167996
7313,frenchcore,spotify:playlist:3b9YnVCg1sEUoXlRwQvBV2,Deathroar,You Treat Me Just Like,31,NLS161700655,https://www.youtube.com/watch?v=mvkM7X6Awio,22494
7334,frenchcore,spotify:playlist:3b9YnVCg1sEUoXlRwQvBV2,Skull Demon,Lost Melody,24,GBLV61802551,https://www.youtube.com/watch?v=ox3IjesrrXI,13837
3245,chillwave,spotify:playlist:5pDD5tz9aQULzowpuKMSep,Millionyoung,Hammock,37,TCABZ1420413,https://www.youtube.com/watch?v=TWTzTx0gEPk,54277
15542,suomisaundi,spotify:playlist:2oDlfDr6DS4hmKtIkLjdTf,Luomuhappo,Sputnik (feat. Pyhimys),11,FIFDR1200011,https://www.youtube.com/watch?v=DBerCUyynr0,94504
1211,ambient house,spotify:playlist:6nwKOBp5s1ESz8zie6WBUf,The Orb,"Toxygene - 7"" Edit",40,GBAAN9700025,https://www.youtube.com/watch?v=tI41kP34ph0,19726
3260,chillwave,spotify:playlist:5pDD5tz9aQULzowpuKMSep,Tanlines,All of Me,33,USMTD1102093,https://www.youtube.com/watch?v=zIp3SjO0yiI,597527
11453,livetronica,spotify:playlist:7J9GDUnv2JMOvNK6xCKCE1,The Pnuma Trio,Bufkins Tank,8,US95U0600101,https://www.youtube.com/watch?v=8djh-c3lKSU,17414
13516,post-disco,spotify:playlist:5iKvDdecBJSQ5Qg46MN135,Aurra,A Little Love - Radio Edit,38,QMSGD1420004,https://www.youtube.com/watch?v=mzNJ3ETwOyI,32
5326,drum and bass,spotify:playlist:18b0DBiqVtRuj34OKPCgj6,Aphrodite,Stalker,40,GBBLK9900118,https://www.youtube.com/watch?v=64UVVP-pXRE,521071
15573,suomisaundi,spotify:playlist:2oDlfDr6DS4hmKtIkLjdTf,Tekniset,Kuudan Yö,7,FIFDR1100010,https://www.youtube.com/watch?v=Ie7nkBA-lPw,5718
5337,drum and bass,spotify:playlist:18b0DBiqVtRuj34OKPCgj6,"The Upbeats,Mara TK",Say Go,37,UKACT1612936,https://www.youtube.com/watch?v=Ctl0zGXe98Q,425461
9433,hip house,spotify:playlist:0CaVoV0ZC3aUxNSb8SoZVf,"Sterling Void,Paris Brightledge,Eric Kupper",It's All Right - Eric Kupper Remix,33,DEY471980967,https://www.youtube.com/watch?v=K2JIDVdauRg,27706
3294,chiptune,spotify:playlist:1LFNDgI96e297dxed2dZZa,Kubbi,Formed By Glaciers,43,uscgh1541003,https://www.youtube.com/watch?v=Or0yKOUXcNo,963289
13536,post-disco,spotify:playlist:5iKvDdecBJSQ5Qg46MN135,Crown Heights Affair,"You Gave Me Love - 12"" Mix",34,GBAJE0602308,https://www.youtube.com/watch?v=d513KHdQ3TQ,7577
3300,chiptune,spotify:playlist:1LFNDgI96e297dxed2dZZa,Chipzel,Spectra,38,ushm81378725,https://www.youtube.com/watch?v=9TTnTu3ql_g,2386265
9446,hip house,spotify:playlist:0CaVoV0ZC3aUxNSb8SoZVf,Fun Factory,Close To You,24,DEN061600641,https://www.youtube.com/watch?v=4SBkMIX1aDE,2288422
15592,synthwave,spotify:playlist:2qlBFnzL6CPxqRwenjrX53,Phaserland,Nomad City,36,USQY51711262,https://www.youtube.com/watch?v=3jznBI_tOrs,136989
1270,ambient house,spotify:playlist:6nwKOBp5s1ESz8zie6WBUf,Unknown Mobile,Medicine Man,13,USYBL1901199,https://www.youtube.com/watch?v=o1vXxwgQvpU,453
11510,livetronica,spotify:playlist:7J9GDUnv2JMOvNK6xCKCE1,"Break Science,Redman,Lettuce",Brain Reaction,35,TCABQ1396281,https://www.youtube.com/watch?v=Xy_eAqPgC3o,322776
1293,ambient industrial,spotify:playlist:6SjDZKf8ke13f8E3v1XAQ8,De Fabriek,Het Terrein,8,NLX1G1800042,https://www.youtube.com/watch?v=rBHfVMkaNd8,3685
9493,hyperpop,spotify:playlist:7DrJ92Lc9UaVB1rKM2UGsg,Cecile Believe,Bitch Bites Dog,44,CA21O2009107,https://www.youtube.com/watch?v=QOfD350iaO4,16282
9500,hyperpop,spotify:playlist:7DrJ92Lc9UaVB1rKM2UGsg,"EASYFUN,Iiris",Be Your USA,40,UK9951802201,https://www.youtube.com/watch?v=3PIldzio0NY,270763
7453,funk carioca,spotify:playlist:1aAckG2NI0cuL7QDKVeV2N,"Tainá Costa,Dadá Boladão",Sentadinha,43,BXKZM2100010,https://www.youtube.com/watch?v=NChvX5ynB8I,7084813
7456,funk carioca,spotify:playlist:1aAckG2NI0cuL7QDKVeV2N,"Aretuza Lovi,Pabllo Vittar,Gloria Groove",Joga Bunda,40,BRSME1800020,https://www.youtube.com/watch?v=DhIxpJHOeEo,43309329
15649,synthwave,spotify:playlist:2qlBFnzL6CPxqRwenjrX53,Ace Buchannon,Buns of Steel,36,QZDA71826150,https://www.youtube.com/watch?v=ypNtmwBxMFU,69156
5415,drumfunk,spotify:playlist:5i3nz8m7XR6D7PUoIchxW8,"dBridge,Vegas",True Romance,31,GBBHF0720202,https://www.youtube.com/watch?v=FNXBv3JycDg,106798
11565,lowercase,spotify:playlist:0X48ayqAs9PQ2Z4wRe2YBb,Joe Stevens,Daughterson,23,uscgh1239740,https://www.youtube.com/watch?v=J7BZUbRT4WA,11062
13614,power electronics,spotify:playlist:5kAulE1JAusA4SlfP0OjYG,Deathpile,Addicted,16,USAD20710411,https://www.youtube.com/watch?v=t6QMCnwLd1s,3682
1336,ambient industrial,spotify:playlist:6SjDZKf8ke13f8E3v1XAQ8,Deathprod,Orgone Donor,11,NOFGR0435030,https://www.youtube.com/watch?v=OhKapELE1PM,881
11582,lowercase,spotify:playlist:0X48ayqAs9PQ2Z4wRe2YBb,"Mark Fell,Will Guthrie",Diffractions 1,12,UK8261900552,https://www.youtube.com/watch?v=JQmznZabTUQ,662
5451,drumfunk,spotify:playlist:5i3nz8m7XR6D7PUoIchxW8,Overlook,Video Nasties,14,CAX1P2100005,https://www.youtube.com/watch?v=4Gvomqr2Woc,1449
7499,funky house,spotify:playlist:1ZwOZItEvdtWZuTVFQfwJs,"Todd Terry,Gypsymen,David Penn",Babarabatiri - David Penn Remix,39,CA7C61800138,https://www.youtube.com/watch?v=xttV_4mVi5w,55557
9555,illbient,spotify:playlist:1Me0qExIlbW7FgONEbkZE4,"Jay Glass Dubs,Spivak",Our Reversed Uniforms,7,QM6P42032338,https://www.youtube.com/watch?v=Jqe8vPMgSuY,953
3422,complextro,spotify:playlist:3N0R1GcrhHAvCmSSMJumJT,Mord Fustang,Lick The Rainbow - Original Mix,42,DEBY71184535,https://www.youtube.com/watch?v=5wkC8vWbFm8,5737210
3424,complextro,spotify:playlist:3N0R1GcrhHAvCmSSMJumJT,Case & Point,Error Code,42,CA6D21400016,https://www.youtube.com/watch?v=mN0TvP2ZgIg,2379512
7523,funky house,spotify:playlist:1ZwOZItEvdtWZuTVFQfwJs,Funk The Beat,I Heard - Tribal Mix,31,GBWUL1820524,https://www.youtube.com/watch?v=w9qaaCH1mXE,10908
15715,tech house,spotify:playlist:7HxEKL4NF7ZKakfTZiekTr,Slam,Vapour,36,GBBVL1704821,https://www.youtube.com/watch?v=XGYIQuWTgaI,1622132
9574,illbient,spotify:playlist:1Me0qExIlbW7FgONEbkZE4,"DJ Spooky,Kronos Quartet",Rebirth of a Nation: A Nation Divided,13,US3Q51510502,https://www.youtube.com/watch?v=KV5DhEZm9As,2525
13672,power electronics,spotify:playlist:5kAulE1JAusA4SlfP0OjYG,Nocturnal Emissions,T' Cow's Yed,19,USI4R0707807,https://www.youtube.com/watch?v=yVdwLDYtIIw,1218
1397,ambient techno,spotify:playlist:4K8cqoXccxo7fPmBEqVKQm,"Ntogn,Luigi Tozzi,Orphx",Wsjr - Orphx Remix,7,NLCK41404439,https://www.youtube.com/watch?v=3UBSJAL9Rw4,23588
15734,tech house,spotify:playlist:7HxEKL4NF7ZKakfTZiekTr,"Der Dritte Raum,Acid Pauli",Swing Bop - Acid Pauli's Kozmik Remix,39,DEKB71639726,https://www.youtube.com/watch?v=xtqt4X95v2Y,11669786
5495,dub techno,spotify:playlist:13Kst5O4iuiTXwJcbBTJ26,Pulshar,So Tired,32,DEHE41300011,https://www.youtube.com/watch?v=wEZ2zDdlvLk,90199
5519,dub techno,spotify:playlist:13Kst5O4iuiTXwJcbBTJ26,"Vainqueur,Maurizio",Lyot - Maurizio Mix,25,DEW259200214,https://www.youtube.com/watch?v=XOiqVejo4gk,364933
15777,tech trance,spotify:playlist:2MYwy50KqxrZV0b1kLuI8O,"Greg Downey,Bo Bruce",These Hands I Hold - Sean Tyas Radio Edit,23,NLF711504495,https://www.youtube.com/watch?v=pj2VHDOOEvA,87852
3494,dark ambient,spotify:playlist:1mhHpC0idew8lgWQkEJnOL,ALLSEITS,The Moment Before You Fall Asleep,30,QMFMG1512602,https://www.youtube.com/watch?v=dACOyAYXNgo,3461
3499,dark ambient,spotify:playlist:1mhHpC0idew8lgWQkEJnOL,Inade,Interior Synthesis of Polarity,27,DEZ651301297,https://www.youtube.com/watch?v=t8h2opMi4w8,501
15789,tech trance,spotify:playlist:2MYwy50KqxrZV0b1kLuI8O,"Last Soldier,Ramin Arab",Feel The Paradise (ASOT 1023),25,NLF712106173,https://www.youtube.com/watch?v=TgIxK8ldaq8,2665
11698,madchester,spotify:playlist:4S0dEwHY1tHedrYTB6O1Yi,Carter The Unstoppable Sex Machine,Sheriff Fatman,39,GBAEN8900105,https://www.youtube.com/watch?v=iQXRsshaZk8,207477
1462,ambient techno,spotify:playlist:4K8cqoXccxo7fPmBEqVKQm,Primal Code,White River,18,NLCK41050125,https://www.youtube.com/watch?v=c4oxoJ4FvNE,16039
11712,madchester,spotify:playlist:4S0dEwHY1tHedrYTB6O1Yi,"MC Tunes,808 State",The Only Rhyme That Bites,30,GBAHW0500085,https://www.youtube.com/watch?v=6zfw_FwmC4A,267418
7636,future bass,spotify:playlist:0HL0ITC4buCPYJaJHqwbMm,Wave Racer,Left Behind,37,AUVWE2100854,https://www.youtube.com/watch?v=zEKMFRALf_8,15013
13792,power noise,spotify:playlist:23j3NLoqFN0Z7z3rsCZH7Q,Haujobb,Dead Market,26,DEOT31100001,https://www.youtube.com/watch?v=KUOeibCly70,245620
7654,future bass,spotify:playlist:0HL0ITC4buCPYJaJHqwbMm,Stereo Cube,Cherry Soda,28,UK6821653534,https://www.youtube.com/watch?v=Uufz-8jipYE,2300
5607,dubstep,spotify:playlist:0ZYFF9tPuPq2YNMRNhQZJt,Skrude,Locust - VIP,38,CA5KR2038649,https://www.youtube.com/watch?v=Ja20sBnjCXM,15615
1516,azonto,spotify:playlist:2i8bdWfRsaWbyrwBEZauU2,"Kofi Nti,Ofori Amponsah",Odo nwom,37,DEP551000008,https://www.youtube.com/watch?v=RLHTU2EIDAo,139045
13806,power noise,spotify:playlist:23j3NLoqFN0Z7z3rsCZH7Q,Chainreactor,Interlinked,12,DEOV42000407,https://www.youtube.com/watch?v=vu2_AppAWEU,5664
9717,industrial hardcore,spotify:playlist:4SuEoxbyTWZvBG1cmnp2mq,Negative A,White Fluids of DNA,14,NLS160701770,https://www.youtube.com/watch?v=VRoLI41G3DQ,22106
9726,industrial hardcore,spotify:playlist:4SuEoxbyTWZvBG1cmnp2mq,"Tieum,Partyraiser",Here i cum,12,FR3R20630001,https://www.youtube.com/watch?v=4oIa6cXBC08,2448
3583,dark electro,spotify:playlist:6E9jkAu1N93vNa0DZqVNmL,Kant Kino,What's Your Porn,7,DEL360801398,https://www.youtube.com/watch?v=ucs3_8ftIEs,66485
11785,mahraganat,spotify:playlist:0giKVmGYwAYFSADewdBLzJ,El Mahrgan,مهرجان اسف محطوط في حزامي الناسف,37,EGA261904726,https://www.youtube.com/watch?v=ySbaeE67-dM,15488292
11790,mahraganat,spotify:playlist:0giKVmGYwAYFSADewdBLzJ,Tito Ft. Bondoq,Awel Ma Sahbt Hezamy,35,EGA010544708,https://www.youtube.com/watch?v=bz-u8jSiPdw,51454
7695,future funk,spotify:playlist:7t0fe3aPR0OoVQQi6VDkeC,Greeen Linez,Hibiscus Pacific,40,GBV3Z1200033,https://www.youtube.com/watch?v=_EfMyorMhAw,5413
13840,progressive breaks,spotify:playlist:7HLEjm2fEZsErggSthuFmZ,Sergei Orange,Quasar - Original Mix,7,USLZJ1880453,https://www.youtube.com/watch?v=ya4skogLIYo,63
1557,azonto,spotify:playlist:2i8bdWfRsaWbyrwBEZauU2,"FBS Crew,Tinny",Oldman Boogey - feat. Tinny Rmx,22,DECQ10800805,https://www.youtube.com/watch?v=VQuUEKhebUU,27015
15895,techno,spotify:playlist:50kZecUV5pY2SuJv3Ie0vy,Dave Angel,Quartz - Original Mix,15,GBEWA1400779,https://www.youtube.com/watch?v=skz8_DzyihA,1473
5659,dubstep,spotify:playlist:0ZYFF9tPuPq2YNMRNhQZJt,"Ganon,HOL!",Rude Boys,23,CA5KR2126554,https://www.youtube.com/watch?v=5hNeT8xIeQs,26974
7709,future funk,spotify:playlist:7t0fe3aPR0OoVQQi6VDkeC,Chevron,Love Affair,38,QZES92134267,https://www.youtube.com/watch?v=ILdHVrOoSzQ,237
13877,progressive breaks,spotify:playlist:7HLEjm2fEZsErggSthuFmZ,Aeron Aether,Masha,18,CA6D22100251,https://www.youtube.com/watch?v=z8-ToP_cZ1A,313
9786,industrial techno,spotify:playlist:4dKxJnBaUEkEarU8qT0AMN,Deep Dimension,So 1992 - Original Mix,34,GBLTF1800083,https://www.youtube.com/watch?v=s2n5_s6XvNU,36730
11843,martial industrial,spotify:playlist:3rNs7l5F94njXt7oG8CiAc,Gaë Bolg,Black Sabbath,9,DES561599838,https://www.youtube.com/watch?v=zmASPZ3oUqo,140
15946,techno,spotify:playlist:50kZecUV5pY2SuJv3Ie0vy,808 State,Pacific State,18,GBAHW1100023,https://www.youtube.com/watch?v=tLxDRePUwEY,4282249
9816,industrial techno,spotify:playlist:4dKxJnBaUEkEarU8qT0AMN,"Blue Hour,DJ Ibon",The Midnight Sun - DJ Ibon's Never Mind Mix,20,UK6491400050,https://www.youtube.com/watch?v=tCo5_cPjRI0,34406
3674,dark electro,spotify:playlist:6E9jkAu1N93vNa0DZqVNmL,Harmjoy,My Tears Fall,10,FR26V1402733,https://www.youtube.com/watch?v=euZ2kQJK-m0,27159
7797,future garage,spotify:playlist:62T9WUAB2E7Xw6PmHRSlaQ,Lil Silva,Making Sense,37,GBENL1802241,https://www.youtube.com/watch?v=Zu54jzBIMqE,69365
5754,dungeon synth,spotify:playlist:6kLG3oulPcD3Q2cOEuO4fV,Murgrind,Gate of Stone,11,QZK6P1978918,https://www.youtube.com/watch?v=GImv1Quan8M,238
1659,bass house,spotify:playlist:5ITCoz5fDeGlbKyNmwKXoG,"Cajama,Prima",Don't Let Me Down,36,FR2X42112196,https://www.youtube.com/watch?v=2jIpFnnD2p0,34329
5759,dungeon synth,spotify:playlist:6kLG3oulPcD3Q2cOEuO4fV,Grimrik,"Der astrale Ursprung, Pt. 1",10,QZES61976348,https://www.youtube.com/watch?v=fmClazARFD4,324
11909,martial industrial,spotify:playlist:3rNs7l5F94njXt7oG8CiAc,In Slaughter Natives,Definition of Being Alive,12,QMFMG1503628,https://www.youtube.com/watch?v=jWZ5l0Ye60g,33390
7817,future garage,spotify:playlist:62T9WUAB2E7Xw6PmHRSlaQ,"Martyn,Four Tet",Glassbeadgames - 8 Hours at Fabric Dub,30,GBCFB1402500,https://www.youtube.com/watch?v=lPMYbhkGvxc,31858
1676,bass house,spotify:playlist:5ITCoz5fDeGlbKyNmwKXoG,Hans Glader,Ghetto Strut,31,QZHN52015038,https://www.youtube.com/watch?v=H9_DI4BwcXQ,5880
13966,progressive house,spotify:playlist:3ApHTzZrOMqtDhnyiBSSci,Stoneface & Terminal,Visitors - Original Mix,35,DEL671400061,https://www.youtube.com/watch?v=H5T_g43Ct8g,2844
16018,terrorcore,spotify:playlist:0dsJzRtGo230e23L34hllR,Stunned Stylzz,You Fucking Bitch,9,NLD919800350,https://www.youtube.com/watch?v=mqRiMWIt9So,213
13983,progressive house,spotify:playlist:3ApHTzZrOMqtDhnyiBSSci,"gardenstate,GVN",Take Me There,41,GBEWA2102170,https://www.youtube.com/watch?v=rwh_sH8rlIM,75291
11942,melbourne bounce,spotify:playlist:5juwTItf3H3eQuzrGiKwf9,"Big Nab,Lefty,Mobin Master,Tate Strauss,Teddy Cream",Flow - Mobin Master vs Tate Strauss Remix,9,AUVR21310201,https://www.youtube.com/watch?v=CwR2cSLGExE,897
3752,dark psytrance,spotify:playlist:4p7LvTTcCt83rvC5tXPVnR,Encephalopaticys,Stopance,12,NLD910900012,https://www.youtube.com/watch?v=2NNsmHO1Mq4,2166
5801,dutch house,spotify:playlist:2A2qSpDa4K8gD55D7sDJe7,"Hardwell,Maddix",Bella Ciao - Mix Cut,42,NLQ8D1800141,https://www.youtube.com/watch?v=rGHwJ0RSBIY,8463155
3757,dark psytrance,spotify:playlist:4p7LvTTcCt83rvC5tXPVnR,"Osom,Kashyyyk",Mescalibro - Original Mix,11,RUA491307068,https://www.youtube.com/watch?v=Omu4Hu7nGzw,770
5808,dutch house,spotify:playlist:2A2qSpDa4K8gD55D7sDJe7,"Ralvero,MC Boogshe",Party People (feat. MC Boogshe),34,NLC280910221,https://www.youtube.com/watch?v=cy5nWumbWHE,6342
16053,terrorcore,spotify:playlist:0dsJzRtGo230e23L34hllR,Paratoxic,The Future,9,NLD919610383,https://www.youtube.com/watch?v=Ch9HLWKjcIg,652
1719,bass music,spotify:playlist:0I8grtFFc4NxQ28GwWDCsW,Mala,Changes,39,GBZSU0900007,https://www.youtube.com/watch?v=dwva123XBMk,577302
1723,bass music,spotify:playlist:0I8grtFFc4NxQ28GwWDCsW,Special Request,Family Doggo,37,BEZ352000064,https://www.youtube.com/watch?v=MWUzuWpSYRM,10881
14013,progressive psytrance,spotify:playlist:4rmUSS4GQxpHjuZPf6eiSz,Krama,A Mountain Told Me,39,DEKC41900014,https://www.youtube.com/watch?v=O4U5UmjS8AA,29905
9923,intelligent dance music,spotify:playlist:3P9lEX8RzKkD3hNVvnoMc5,Jega,Geometry,24,US78Q0810228,https://www.youtube.com/watch?v=NPbAzu8vpsc,17079
9929,intelligent dance music,spotify:playlist:3P9lEX8RzKkD3hNVvnoMc5,Mira Calix,rightclick,23,GBBPW1800190,https://www.youtube.com/watch?v=w1mZWs1Neis,32331
14026,progressive psytrance,spotify:playlist:4rmUSS4GQxpHjuZPf6eiSz,E-Clip,Natives,30,GBKQU1858596,https://www.youtube.com/watch?v=eDsiRLz5_AY,62850
7895,future house,spotify:playlist:2u6y2dDw8lKwW389jYEMoN,"Blaze U,Kilian K,Pull n Way",Last Breath,42,QZMHK2098312,https://www.youtube.com/watch?v=DAOyrpwOchc,12555
11995,melbourne bounce,spotify:playlist:5juwTItf3H3eQuzrGiKwf9,"Djuro,Nick Kennedy,Treyy G",Glassy Eyes & White Lies - Djuro Remix,18,AUAJB1300034,https://www.youtube.com/watch?v=8T9WcL_rWoU,5060
3819,dark wave,spotify:playlist:4ac3WdJSdYTu4MeN4MWzEX,Mephisto Walz,Painted Black,35,uscgj0908354,https://www.youtube.com/watch?v=3p3FvJrDhEA,38845
7915,future house,spotify:playlist:2u6y2dDw8lKwW389jYEMoN,Sonny Bass,For A Minute,34,GBKQU2161644,https://www.youtube.com/watch?v=wGD2ccbgRYk,42395
3825,dark wave,spotify:playlist:4ac3WdJSdYTu4MeN4MWzEX,Die Form,Voltaic Control System,34,DEBZ70900264,https://www.youtube.com/watch?v=b5TTWL6ke8I,89595
16117,trancecore,spotify:playlist:3GL4HNVOg9IqD5jxVpSRp7,Exotype,Stand Up,31,USEK71424201,https://www.youtube.com/watch?v=7DEprVES6Gg,238100
1793,bassline,spotify:playlist:3Lp89wmns5SSt3U8wYWcK3,"Krissi B,Jadey Leigh",My Love,8,UKMMR1700001,https://www.youtube.com/watch?v=qs4K1tXgVzI,1801
10002,italo dance,spotify:playlist:3IExr8qtJzsRF1vICyPux3,Hellen,La musica che batte - Gabry ponte remix cut,33,ITQ030300158,https://www.youtube.com/watch?v=imiBVILai88,39678
