session_id,participant_id,status,started_datetime,completed_date_time,time_taken,age,num_approvals,num_rejections,prolific_score,reviewed_at_datetime,entered_code,Country of Birth,Current Country of Residence,Employment Status,First Language,Fluent languages,Gender,Highest education level completed,Nationality,Sex,Student Status
626a95db419befcfd5c480c1,604bcad5a550c3e1bb11b39b,RETURNED,2022-04-28 13:25:47.714000,,90786.457835,22,147,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
626a95e4e289d83cda7e349b,5f0c7a2f0ab6450af12e4c05,RETURNED,2022-04-28 13:26:17.536000,,90756.654831,25,126,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
626a95e53084e06f4c6892bd,609fc560e33ec2495dfbc15f,APPROVED,2022-04-28 13:25:57.087000,2022-04-28 13:28:33.663000,156.576,24,118,0,100,2022-04-28 14:11:50.961000,7ED80400,Italy,Italy,Part-Time,Italian,"English, German, French, Italian",Woman (including Trans Female/Trans Woman),Undergraduate degree (BA/BSc/other),Italy,Female,Yes
626a95e56b38c46b3fa4ddf8,6167eea0a4fd7219518e8a16,APPROVED,2022-04-28 13:26:04.702000,2022-04-28 13:30:29.696000,264.994,22,52,0,100,2022-04-28 14:11:52.795000,7ED80400,Portugal,Portugal,DATA EXPIRED,Portuguese,"English, Portuguese, Spanish",Non-binary (would like to give more detail),Secondary education (e.g. GED/GCSE),Portugal,Male,DATA EXPIRED
626a95eaec8c3a8f47f62683,60705c85858fb8154a1515ed,APPROVED,2022-04-28 13:26:54.063000,2022-04-28 13:30:30.989000,216.926,25,105,2,98,2022-04-28 14:12:12.601000,7ED80400,Portugal,Portugal,Due to start a new job within the next month,Portuguese,English,Woman (including Trans Female/Trans Woman),Graduate degree (MA/MSc/MPhil/other),Portugal,Female,Yes
626a95eb6473d34bb336a3ea,5fea245fcb429d1d08f7d1e0,APPROVED,2022-04-28 13:26:49.226000,2022-04-28 13:34:15.008000,445.782,23,113,2,99,2022-04-28 14:12:12.029000,7ED80400,Italy,Italy,Part-Time,Italian,"English, Italian, Spanish",Woman (including Trans Female/Trans Woman),High school diploma/A-levels,Italy,Female,Yes
626a95ec3745c41eaaae8fc2,607a0fe67fc31df7b0d6473f,APPROVED,2022-04-28 13:26:06.517000,2022-04-28 13:33:16.165000,429.648,22,102,1,100,2022-04-28 14:11:54.180000,7ED80400,Portugal,Portugal,Other,Portuguese,"English, Portuguese",Man (including Trans Male/Trans Man),Undergraduate degree (BA/BSc/other),Portugal,Male,Yes
626a95ed2dedda45b905e5e4,5c1bfabab0fcc900019d9ff4,APPROVED,2022-04-28 13:26:12.536000,2022-04-28 13:30:52.234000,279.698,24,287,2,100,2022-04-28 14:11:54.959000,7ED80400,Portugal,Portugal,Full-Time,Portuguese,"English, Portuguese",Woman (including Trans Female/Trans Woman),Graduate degree (MA/MSc/MPhil/other),Portugal,Female,No
626a95f5ce71184c9b0c07e1,60ff3a7e3057022617006e78,APPROVED,2022-04-28 13:26:19.496000,2022-04-28 13:28:52.584000,153.088,22,102,0,100,2022-04-28 14:12:00.781000,7ED80400,Portugal,Portugal,Full-Time,Portuguese,"English, Portuguese",Woman (including Trans Female/Trans Woman),Graduate degree (MA/MSc/MPhil/other),Portugal,Female,No
626a95f8dd35a41c4a5b2e6c,5e8f20a3d8c3591dcf96a249,APPROVED,2022-04-28 13:26:16.330000,2022-04-28 13:30:39.694000,263.364,34,259,0,100,2022-04-28 14:11:56.772000,7ED80400,Portugal,Portugal,Unemployed (and job seeking),Portuguese,"English, Portuguese",Man (including Trans Male/Trans Man),Graduate degree (MA/MSc/MPhil/other),Portugal,Male,No
626a95f8f06b63e9d4d717db,5df76aff2d2185502504d15c,APPROVED,2022-04-28 13:26:18.568000,2022-04-28 13:28:33.752000,135.184,39,238,2,99,2022-04-28 14:11:59.623000,7ED80400,Portugal,Portugal,Full-Time,Portuguese,"English, Portuguese",Woman (including Trans Female/Trans Woman),Graduate degree (MA/MSc/MPhil/other),Portugal,Female,No
626a95f9d85887cef84e8199,60f054381c385eb5a0c60ca6,APPROVED,2022-04-28 13:26:19.678000,2022-04-28 13:29:10.870000,171.192,27,92,1,99,2022-04-28 14:12:01.189000,7ED80400,Portugal,Portugal,Unemployed (and job seeking),Portuguese,"English, Portuguese",Man (including Trans Male/Trans Man),High school diploma/A-levels,Portugal,Male,No
626a95fa640375e261b738e2,5e819f632b3c3888b8b4e6d7,APPROVED,2022-04-28 13:27:11.325000,2022-04-28 13:31:46.226000,274.901,29,138,1,99,2022-04-28 14:12:16.311000,7ED80400,Italy,Italy,Full-Time,Italian,"Italian, English, Spanish",Woman (including Trans Female/Trans Woman),Graduate degree (MA/MSc/MPhil/other),Italy,Female,No
626a960016ce14e6889866eb,6174634dc104426ee1f63e19,APPROVED,2022-04-28 13:27:02.594000,2022-04-28 13:29:54.029000,171.435,21,118,0,100,2022-04-28 14:12:15.860000,7ED80400,Spain,Spain,Unemployed (and job seeking),Spanish,"Spanish, English",Man (including Trans Male/Trans Man),Undergraduate degree (BA/BSc/other),Spain,Male,Yes
626a9600a328f98147d0977f,5fd10e8c048fb6045d68db76,APPROVED,2022-04-28 13:26:24.436000,2022-04-28 13:51:52.489000,1528.053,21,187,0,100,2022-04-28 14:12:01.627000,7ED80400,Portugal,Portugal,Unemployed (and job seeking),Portuguese,"English, Portuguese",Man (including Trans Male/Trans Man),Undergraduate degree (BA/BSc/other),Portugal,Male,Yes
626a9602ccfa12cc4f6b50bb,60c13bce0d8616e48d044bd0,APPROVED,2022-04-28 13:26:48.395000,2022-04-28 13:30:42.080000,233.685,26,148,0,100,2022-04-28 14:12:11.307000,7ED80400,Spain,Spain,Part-Time,Spanish,"English, Spanish, Portuguese, Catalan",Man (including Trans Male/Trans Man),High school diploma/A-levels,Spain,Male,No
626a9604f06b63e9d4d717dc,600c3f7abeaa410d36681bb6,APPROVED,2022-04-28 13:26:28.151000,2022-04-28 13:29:21.893000,173.742,20,111,1,99,2022-04-28 14:12:02.701000,7ED80400,Portugal,Portugal,Other,Portuguese,"English, Portuguese",Man (including Trans Male/Trans Man),High school diploma/A-levels,Portugal,Male,Yes
626a9605a328f98147d09780,5e85fb52694b68049c112544,APPROVED,2022-04-28 13:26:29.975000,2022-04-28 13:34:03.322000,453.347,21,241,0,100,2022-04-28 14:12:03.001000,7ED80400,Portugal,Portugal,Full-Time,Portuguese,English,Man (including Trans Male/Trans Man),Undergraduate degree (BA/BSc/other),Portugal,Male,Yes
626a960b37ead6c86a8cf59d,5c7c3909042bf900012ab4d1,APPROVED,2022-04-28 13:26:36.843000,2022-04-28 13:30:40.124000,243.281,30,141,3,99,2022-04-28 14:12:03.860000,7ED80400,Portugal,Portugal,Full-Time,Portuguese,English,Woman (including Trans Female/Trans Woman),Graduate degree (MA/MSc/MPhil/other),Portugal,Female,No
626a9614724b397551dea5bf,59f10da5e75b450001a699af,APPROVED,2022-04-28 13:26:46.894000,2022-04-28 13:31:23.742000,276.848,28,423,4,100,2022-04-28 14:12:10.644000,7ED80400,Portugal,Portugal,Full-Time,Portuguese,"English, Portuguese",Woman (including Trans Female/Trans Woman),Graduate degree (MA/MSc/MPhil/other),Portugal,Female,No
626a9614c793c57982d3259d,5e1f158a3e33582402807d9f,APPROVED,2022-04-28 13:27:02.303000,2022-04-28 13:29:47.227000,164.924,22,216,0,100,2022-04-28 14:12:13.649000,7ED80400,Portugal,Portugal,Other,Portuguese,"Portuguese, English, French, Spanish",Woman (including Trans Female/Trans Woman),Graduate degree (MA/MSc/MPhil/other),Portugal,Female,Yes
626a961500a368ca8078e6a4,5f9596b90d459d406163a767,APPROVED,2022-04-28 13:26:45.365000,2022-04-28 13:28:53.302000,127.937,20,134,0,100,2022-04-28 14:12:09.890000,7ED80400,Portugal,Portugal,Unemployed (and job seeking),Portuguese,"English, Portuguese",Man (including Trans Male/Trans Man),Technical/community college,Portugal,Male,Yes
626a961d776494ff963331a8,612364605c7b6d1e7ba7b4f3,APPROVED,2022-04-28 13:27:09.518000,2022-04-28 13:29:27.544000,138.026,26,82,4,97,2022-04-28 14:12:19.546000,7ED80400,Portugal,Portugal,Full-Time,Portuguese,"Portuguese, English",Man (including Trans Male/Trans Man),Graduate degree (MA/MSc/MPhil/other),Portugal,Male,Yes
626a962312790e1d1c3f8cdd,613bb8d7741ae6ca04e0431b,RETURNED,2022-04-28 13:27:34.885000,,90679.682794,22,45,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
626a962ad60f27bfdafaacb8,5f2af6dc1a903c46dd0e53bd,RETURNED,2022-04-28 13:27:06.432000,,90708.153476,21,214,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
626a9631138819c1ccd12b3c,615da7549e575b94827b81ab,APPROVED,2022-04-28 13:27:13.644000,2022-04-28 13:29:11.877000,118.233,30,78,2,98,2022-04-28 14:12:16.757000,7ED80400,Portugal,Portugal,Full-Time,Portuguese,"English, Spanish, Portuguese",Woman (including Trans Female/Trans Woman),Graduate degree (MA/MSc/MPhil/other),Portugal,Female,Yes
626a9631e7ee0afe6d9ec908,5e6f867efb136c55068af035,APPROVED,2022-04-28 13:27:13.892000,2022-04-28 13:33:18.654000,364.762,22,255,2,99,2022-04-28 14:12:17.119000,7ED80400,Italy,Italy,Unemployed (and job seeking),Italian,"English, Italian, Spanish",Woman (including Trans Female/Trans Woman),High school diploma/A-levels,Italy,Female,Yes
626a963242237616bc7da629,61099ed3d23b7e38349fcc01,APPROVED,2022-04-28 13:27:19.156000,2022-04-28 13:30:26.659000,187.503,22,76,0,100,2022-04-28 14:12:18.387000,7ED80400,Portugal,Portugal,Part-Time,Portuguese,"Portuguese, English",Woman (including Trans Female/Trans Woman),Undergraduate degree (BA/BSc/other),Portugal,Female,Yes
626a9635507d56f2828c1757,60fd2a640ce1fa66aa2da3f8,APPROVED,2022-04-28 13:27:17.228000,2022-04-28 13:30:41.186000,203.958,21,71,3,98,2022-04-28 14:12:17.660000,7ED80400,Spain,Spain,Part-Time,Basque,"Basque, English, Spanish",Woman (including Trans Female/Trans Woman),Secondary education (e.g. GED/GCSE),Spain,Female,Yes
626a96359964cf5affd84686,5ecfe3eaae7358068922beb7,APPROVED,2022-04-28 13:27:20.466000,2022-04-28 13:33:43.116000,382.65,38,46,0,100,2022-04-28 14:12:23.367000,7ED80400,Portugal,Portugal,Unemployed (and job seeking),Portuguese,"English, Spanish, Portuguese",Man (including Trans Male/Trans Man),Technical/community college,Portugal,Male,No
626a9637b34b97e11cb32f34,5f95851e2fb47e3ec706b95f,APPROVED,2022-04-28 13:27:19.553000,2022-04-28 14:57:07.240000,5387.687,21,198,3,98,2022-04-28 14:57:07.602000,Manual Completion,Italy,Italy,Other,Italian,"English, Italian",Woman (including Trans Female/Trans Woman),High school diploma/A-levels,Italy,Female,Yes
626a963b12790e1d1c3f8cde,5ed6d66c4ddb96153b704550,APPROVED,2022-04-28 13:27:23.010000,2022-04-28 13:29:43.601000,140.591,21,242,2,100,2022-04-28 14:12:24.010000,7ED80400,Portugal,Portugal,Other,Portuguese,"Portuguese, English",Man (including Trans Male/Trans Man),Secondary education (e.g. GED/GCSE),Portugal,Male,Yes
626a963cd526cb595228ea05,61460488fc1bdf4d2c8ce1db,APPROVED,2022-04-28 13:27:24.440000,2022-04-28 13:34:49.041000,444.601,25,127,2,100,2022-04-28 14:12:24.500000,7ED80400,Portugal,Portugal,Full-Time,DATA EXPIRED,"English, Portuguese, Spanish",Man (including Trans Male/Trans Man),Graduate degree (MA/MSc/MPhil/other),Portugal,Male,Yes
626a963f5f1b2de444daf8d0,60e12640be1b69b66053d55b,APPROVED,2022-04-28 13:27:27.435000,2022-04-28 13:30:57.476000,210.041,20,53,1,100,2022-04-28 14:12:25.049000,7ED80400,Portugal,Portugal,Unemployed (and job seeking),Portuguese,"Portuguese, English",Man (including Trans Male/Trans Man),Undergraduate degree (BA/BSc/other),Portugal,Male,Yes
626a9642cbca249c57e9a4f3,5c7c3a866fa756000182443e,APPROVED,2022-04-28 13:27:30.292000,2022-04-28 13:29:35.506000,125.214,26,491,1,100,2022-04-28 14:12:25.788000,7ED80400,Portugal,Portugal,Full-Time,Portuguese,"Portuguese, English",Woman (including Trans Female/Trans Woman),Undergraduate degree (BA/BSc/other),Portugal,Female,No
626a964317ef09879edcab76,6076dfb3ec881562b02b03a7,APPROVED,2022-04-28 13:27:31.640000,2022-04-28 13:29:51.111000,139.471,24,115,0,100,2022-04-28 14:12:26.424000,7ED80400,Portugal,Portugal,Full-Time,Portuguese,"English, Portuguese",Man (including Trans Male/Trans Man),Graduate degree (MA/MSc/MPhil/other),Portugal,Male,No
626a9644060b97ce3f942c01,5f11ccbc1a1a2c08b4a99efb,APPROVED,2022-04-28 13:27:49.912000,2022-04-28 13:30:21.817000,151.905,20,269,0,100,2022-04-28 14:12:29.191000,7ED80400,Italy,Italy,Other,Italian,"English, Italian",Woman (including Trans Female/Trans Woman),High school diploma/A-levels,Italy,Female,Yes
626a964600a368ca8078e6a5,60fc3971c59904a050e60007,TIMED-OUT,2022-04-28 13:27:34.477000,,90680.324806,20,145,0,100,,,Italy,Italy,Other,Italian,"English, German, Hindi, Italian, Spanish, Punjabi",Woman (including Trans Female/Trans Woman),High school diploma/A-levels,Italy,Female,Yes
626a964ba49ad3e52d80b2c3,61674175c8b794a05ed8bfa6,APPROVED,2022-04-28 13:27:39.165000,2022-04-28 13:31:23.309000,224.144,23,92,1,100,2022-04-28 14:12:28.672000,7ED80400,Portugal,Portugal,Full-Time,Portuguese,"English, Portuguese",Man (including Trans Male/Trans Man),Undergraduate degree (BA/BSc/other),Portugal,Male,Yes
626a965d9a918acb871f80d1,60e467a0b2c2ef1e594bd577,APPROVED,2022-04-28 13:27:57.307000,2022-04-28 13:29:59.233000,121.926,19,87,4,95,2022-04-28 14:12:29.767000,7ED80400,Portugal,Portugal,DATA EXPIRED,Portuguese,"English, Portuguese",Man (including Trans Male/Trans Man),Graduate degree (MA/MSc/MPhil/other),Portugal,Male,DATA EXPIRED
626a96e9bb5e6fff4bf73979,608531ab1db1579634caa459,APPROVED,2022-04-28 13:30:20.017000,2022-04-28 13:32:38.649000,138.632,35,175,0,100,2022-04-28 14:12:31.705000,7ED80400,Italy,Italy,Full-Time,Italian,"English, Italian",Man (including Trans Male/Trans Man),Graduate degree (MA/MSc/MPhil/other),Italy,Male,No
626a97311a8629869669e9eb,5b6dada03ce3ab0001fd077c,APPROVED,2022-04-28 13:31:29.636000,2022-04-28 13:35:09.295000,219.659,28,327,1,100,2022-04-28 14:12:31.937000,7ED80400,Italy,Italy,Full-Time,Italian,"French, Spanish, Italian, English",Woman (including Trans Female/Trans Woman),Graduate degree (MA/MSc/MPhil/other),Italy,Female,No
626a9731aa4360069abcdbef,5b9125803e41080001a850e5,APPROVED,2022-04-28 13:31:29.804000,2022-04-28 13:35:06.829000,217.025,24,451,5,99,2022-04-28 14:12:32.520000,7ED80400,Italy,Italy,Due to start a new job within the next month,Italian,"Italian, English",Man (including Trans Male/Trans Man),Technical/community college,Italy,Male,No
626a97334618f2863258296d,5f8b031f5f71b109548721bd,APPROVED,2022-04-28 13:31:31.799000,2022-04-28 13:34:18.789000,166.99,21,173,0,100,2022-04-28 14:12:33.826000,7ED80400,Portugal,Portugal,Other,Portuguese,"English, Portuguese",Man (including Trans Male/Trans Man),High school diploma/A-levels,Portugal,Male,Yes
626a97335b072eb3e49e2144,6014314ae378481403f01e86,APPROVED,2022-04-28 13:31:31.031000,2022-04-28 13:34:33.695000,182.664,21,158,3,98,2022-04-28 14:12:33.179000,7ED80400,Portugal,Portugal,Other,Portuguese,"Portuguese, English",Man (including Trans Male/Trans Man),Secondary education (e.g. GED/GCSE),Portugal,Male,Yes
626a97365ebe8b0d1a83d2e9,60d70c9a87b278547b2988ef,RETURNED,2022-04-28 13:31:34.049000,,90440.885871,24,74,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
626a9736c8fe7a1d3b331c79,5ee770b5b5e6b1034a5197e2,APPROVED,2022-04-28 13:31:34.811000,2022-04-28 13:35:04.022000,209.211,28,43,0,100,2022-04-28 14:12:37.689000,7ED80400,Portugal,Portugal,Unemployed (and job seeking),Portuguese,"English, Portuguese",Woman (including Trans Female/Trans Woman),Graduate degree (MA/MSc/MPhil/other),Portugal,Female,No
626a9737126adef30f3740f9,605c984fb45a5c4f390a8c6b,APPROVED,2022-04-28 13:31:35.346000,2022-04-28 13:33:41.945000,126.599,25,60,0,100,2022-04-28 14:12:38.717000,7ED80400,Portugal,Portugal,Full-Time,Portuguese,"English, Portuguese",Man (including Trans Male/Trans Man),High school diploma/A-levels,Portugal,Male,No
626a973d00a368ca8078e6af,5fda8761cffa3b71e6d684bf,APPROVED,2022-04-28 13:31:57.058000,2022-04-28 13:34:17.873000,140.815,25,139,0,100,2022-04-28 14:12:48.154000,7ED80400,Portugal,Portugal,Unemployed (and job seeking),Portuguese,"English, Portuguese",Man (including Trans Male/Trans Man),Graduate degree (MA/MSc/MPhil/other),Portugal,Male,No
626a973e7810a64ae6f2f27f,5f5135b9e2b058337c95383f,APPROVED,2022-04-28 13:31:42.814000,2022-04-28 13:34:32.047000,169.233,25,280,0,100,2022-04-28 14:12:39.506000,7ED80400,Italy,Italy,Other,Italian,"Italian, English",Man (including Trans Male/Trans Man),High school diploma/A-levels,Italy,Male,Yes
626a973ee9e4c9ba791c0518,5da839f66f11e500123e30c7,APPROVED,2022-04-28 13:31:42.596000,2022-04-28 13:34:34.955000,172.359,22,115,1,99,2022-04-28 14:12:39.106000,7ED80400,Italy,Italy,"Not in paid work (e.g. homemaker', 'retired or disabled)",Italian,"English, Italian",Man (including Trans Male/Trans Man),Undergraduate degree (BA/BSc/other),Italy,Male,Yes
626a97426a8a2918fef10c3b,616b2703143d4550968777b8,APPROVED,2022-04-28 13:31:54.990000,2022-04-28 13:39:02.512000,427.522,21,103,1,100,2022-04-28 14:12:43.462000,7ED80400,Portugal,Portugal,Other,Portuguese,"Portuguese, English",Woman (including Trans Female/Trans Woman),Undergraduate degree (BA/BSc/other),Portugal,Female,Yes
626a9743a490274123e8cc53,6111514e6f7b9dc2631e6d4b,APPROVED,2022-04-28 13:31:56.729000,2022-04-28 13:40:23.229000,506.5,29,172,0,100,2022-04-28 14:12:45.601000,7ED80400,Italy,Italy,Full-Time,Italian,"Italian, English",Man (including Trans Male/Trans Man),Graduate degree (MA/MSc/MPhil/other),Italy,Male,No
626a9743e7068030a5ea6c6c,5f9805bd4c8517045e3345e7,APPROVED,2022-04-28 13:31:47.068000,2022-04-28 13:33:58.511000,131.443,38,245,4,98,2022-04-28 14:12:40.532000,7ED80400,Italy,Italy,Full-Time,Italian,"English, Italian",Woman (including Trans Female/Trans Woman),Undergraduate degree (BA/BSc/other),Italy,Female,No
626a9743ec8c3a8f47f6269b,616891e25a026e1f7262116c,APPROVED,2022-04-28 13:31:47.338000,2022-04-28 13:33:56.369000,129.031,21,113,0,100,2022-04-28 14:12:41.024000,7ED80400,Portugal,Portugal,Part-Time,Portuguese,"English, Portuguese, Spanish",Woman (including Trans Female/Trans Woman),Undergraduate degree (BA/BSc/other),Portugal,Female,Yes
626a9744ab431dc072e89f49,60e4dde24ae3ef466418b19f,APPROVED,2022-04-28 13:31:48.199000,2022-04-28 13:35:42.113000,233.914,40,182,1,100,2022-04-28 14:12:41.531000,7ED80400,Italy,Italy,Full-Time,Italian,"Italian, English",Man (including Trans Male/Trans Man),Graduate degree (MA/MSc/MPhil/other),Italy,Male,No
626a9747ff0f7c1c77c71e9c,60520441a91675d45bf79fda,APPROVED,2022-04-28 13:31:51.190000,2022-04-28 13:35:12.816000,201.626,27,98,0,100,2022-04-28 14:12:42.026000,7ED80400,Italy,Italy,Full-Time,Italian,"Italian, English",Woman (including Trans Female/Trans Woman),Undergraduate degree (BA/BSc/other),Italy,Female,No
626a9748f28924e8738c5732,5d8346167ed176001888204d,APPROVED,2022-04-28 13:31:52.970000,2022-04-28 13:35:32.440000,219.47,36,412,2,100,2022-04-28 14:12:42.931000,7ED80400,Portugal,Portugal,Full-Time,Portuguese,"English, Spanish, Portuguese",Man (including Trans Male/Trans Man),Undergraduate degree (BA/BSc/other),Portugal,Male,No
626a9748fd02e9748549e2df,60ddae117b720ce001616388,APPROVED,2022-04-28 13:33:27.381000,2022-04-28 13:39:30.220000,362.839,22,53,0,100,2022-04-28 14:13:21.141000,7ED80400,Portugal,Portugal,Part-Time,Portuguese,"English, French, Portuguese",Man (including Trans Male/Trans Man),Undergraduate degree (BA/BSc/other),Portugal,Male,Yes
626a974b268dea3bf6e4b518,60d1ddaca95145c1433a9c87,RETURNED,2022-04-28 13:32:18.718000,,90396.44731,26,82,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
626a974b7e71a667aae25ce4,5fcd410d5395091ccc87449c,APPROVED,2022-04-28 13:31:55.248000,2022-04-28 13:34:55.246000,179.998,20,42,2,96,2022-04-28 14:12:43.838000,7ED80400,Portugal,Portugal,Full-Time,Portuguese,"English, Portuguese",Man (including Trans Male/Trans Man),Technical/community college,Portugal,Male,Yes
626a974be9e4c9ba791c0519,5b47f9a8890de80001b68055,APPROVED,2022-04-28 13:31:55.650000,2022-04-28 13:34:50.335000,174.685,28,178,0,100,2022-04-28 14:12:44.684000,7ED80400,Portugal,Portugal,Unemployed (and job seeking),Portuguese,English,Man (including Trans Male/Trans Man),Undergraduate degree (BA/BSc/other),Portugal,Male,Yes
626a974cd465847898a3b712,60c9c6e1728092717b93abde,APPROVED,2022-04-28 13:32:05.918000,2022-04-28 13:35:15.322000,189.404,22,152,0,100,2022-04-28 14:12:55.195000,7ED80400,Italy,Italy,Part-Time,Italian,"Italian, English",Man (including Trans Male/Trans Man),High school diploma/A-levels,Italy,Male,Yes
626a974d47a0c5f0a9e767e6,616b150c5150ade144c3da61,APPROVED,2022-04-28 13:31:57.636000,2022-04-28 13:35:36.962000,219.326,39,120,0,100,2022-04-28 14:12:48.558000,7ED80400,Portugal,Portugal,Full-Time,Portuguese,"English, Portuguese",Man (including Trans Male/Trans Man),Graduate degree (MA/MSc/MPhil/other),Portugal,Male,No
626a974fc96f84ad5208b500,60afb1ca2fb245a1d34fef12,RETURNED,2022-04-28 13:31:59.558000,,90415.696344,22,52,1,99,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
626a9751d60f27bfdafaacce,5f89c22268e5fe0009834636,APPROVED,2022-04-28 13:32:01.600000,2022-04-28 13:35:01.344000,179.744,20,102,0,100,2022-04-28 14:12:54,7ED80400,Italy,Italy,Other,Italian,"English, Italian",Man (including Trans Male/Trans Man),High school diploma/A-levels,Italy,Male,Yes
626a9752268dea3bf6e4b519,608bb6544e29801f4cac1c2d,APPROVED,2022-04-28 13:32:02.070000,2022-04-28 13:38:26.664000,384.594,26,125,1,100,2022-04-28 14:12:54.804000,7ED80400,Portugal,Portugal,Full-Time,Portuguese,"English, Portuguese",Man (including Trans Male/Trans Man),Graduate degree (MA/MSc/MPhil/other),Portugal,Male,DATA EXPIRED
626a97532b97116d78b77e50,5f60ec315bd9c0011edd8b8f,RETURNED,2022-04-28 13:42:03.803000,,89811.498449,24,219,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
626a9757138819c1ccd12b43,5feb64b3341f42bb63200e36,APPROVED,2022-04-28 13:32:07.058000,2022-04-28 13:35:20.642000,193.584,23,254,1,100,2022-04-28 14:12:55.712000,7ED80400,Italy,Italy,Unemployed (and job seeking),Italian,"English, French, Italian, Spanish",Woman (including Trans Female/Trans Woman),High school diploma/A-levels,Italy,Female,Yes
626a97577810a64ae6f2f281,5e8f31ca66838a1ff52975b5,APPROVED,2022-04-28 13:32:07.688000,2022-04-28 13:45:55.963000,828.275,25,251,6,97,2022-04-28 14:12:56.670000,7ED80400,Portugal,Portugal,Other,Portuguese,"Spanish, English, French",Man (including Trans Male/Trans Man),Undergraduate degree (BA/BSc/other),Portugal,Male,Yes
626a9758acb4e708a275e8ce,61260e2741183100f61d0382,APPROVED,2022-04-28 13:32:12.086000,2022-04-28 13:39:23.834000,431.748,22,123,0,100,2022-04-28 14:12:59.648000,7ED80400,Portugal,Portugal,Unemployed (and job seeking),Portuguese,"Portuguese, English",Woman (including Trans Female/Trans Woman),Technical/community college,Portugal,Female,No
626a9759dd5181900b1e3247,60ecadbc339c0f0e49a9c370,APPROVED,2022-04-28 13:32:09.182000,2022-04-28 13:40:18.430000,489.248,20,101,0,100,2022-04-28 14:12:57.451000,7ED80400,Italy,Italy,DATA EXPIRED,Italian,"Arabic, French, Italian, English",Woman (including Trans Female/Trans Woman),High school diploma/A-levels,Italy,Female,DATA EXPIRED
626a9759fa579ce7e5adbdd9,60b553fb5705a4355358afaf,APPROVED,2022-04-28 13:32:09.974000,2022-04-28 13:36:16.364000,246.39,22,101,1,100,2022-04-28 14:12:57.869000,7ED80400,Portugal,Portugal,Unemployed (and job seeking),Portuguese,"Portuguese, English",Woman (including Trans Female/Trans Woman),Undergraduate degree (BA/BSc/other),Portugal,Female,No
626a975b981a7f9f8833c33b,5f340d1b1f6b9629f6cd3a77,APPROVED,2022-04-28 13:32:11.093000,2022-04-28 13:33:53.108000,102.015,23,273,1,100,2022-04-28 14:12:58.717000,7ED80400,"Venezuela, Bolivarian Republic of",Spain,Other,Spanish,"English, Spanish, Galician",Man (including Trans Male/Trans Man),Undergraduate degree (BA/BSc/other),Spain,Male,Yes
626a975d4618f28632582971,5c8bd28a15fb980017c533f1,APPROVED,2022-04-28 13:41:02.386000,2022-04-28 13:44:09.562000,187.176,22,130,0,100,2022-04-28 14:14:32.574000,7ED80400,Portugal,Portugal,Other,Portuguese,"Portuguese, English, Spanish",Man (including Trans Male/Trans Man),Graduate degree (MA/MSc/MPhil/other),Portugal,Male,Yes
626a975de048cec161835b84,6104789653935cb6d9e6c8fb,APPROVED,2022-04-28 13:32:13.494000,2022-04-28 13:34:14.239000,120.745,20,78,4,95,2022-04-28 14:13:00.370000,7ED80400,Italy,Italy,Unemployed (and job seeking),Italian,"English, Italian",Woman (including Trans Female/Trans Woman),High school diploma/A-levels,Italy,Female,Yes
