participant	af1:1	af1:2	af1:3	af1:4	af1:5	af1:6	af1:7	af1:8	guttman:1	guttman:2	guttman:3	guttman:4	guttman:5	att0:1	att0:2	att0:3	att0:4	att1:1	att1:2	att1:3	att1:4	testexperiment:1	PROLIFIC_PID	STUDY_ID	SESSION_ID	TIME_start	TIME_end	TIME_total
s.0b0235cd-fcdf-4754-a91f-a2570ad56a1b.txt	1	2	5	5	2	1	1	1	1	1	1	1	2	5	5	2	1	3	3	3	3	iat.2022-07-25-1824.data.0b0235cd-fcdf-4754-a91f-a2570ad56a1b.txt	608539cd54e4230bbaaf4959	62d91d8a8acf42b997a53e67	62dec1acc786ebda602bcd18	2022-07-25-18-15	2022-07-25-18-24	9
s.1f1f721b-a9e3-4010-b0c0-04f2b43f6ded.txt	1	2	4	4	2	1	2	2	1	1	2	2	2	5	4	1	1	3	1	4	2	iat.2022-07-26-2032.data.1f1f721b-a9e3-4010-b0c0-04f2b43f6ded.txt	61641b8573a9dcd29ba9d87b	62d91d8a8acf42b997a53e67	62e0315a4dc422b6dcc2e205	2022-07-26-20-24	2022-07-26-20-32	8
s.0e0bbc78-0beb-453b-b8d9-743a78581575.txt	2	1	1	2	1	1	2	2	1	1	1	2	2	4	4	2	2	3	3	3	2	iat.2022-07-25-1539.data.0e0bbc78-0beb-453b-b8d9-743a78581575.txt	5d8346167ed176001888204d	62d91d8a8acf42b997a53e67	62de995a27750658968984c8	2022-07-25-15-28	2022-07-25-15-39	11
s.e0124f2e-d312-4302-926b-36f87aff6a2d.txt	1	1	4	3	3	1	1	1	1	1	1	1	2	4	5	2	3	4	2	5	2	iat.2022-07-25-1814.data.e0124f2e-d312-4302-926b-36f87aff6a2d.txt	615e2e6bb4b4ab6fa6f6086f	62d91d8a8acf42b997a53e67	62debef892b5e40279496869	2022-07-25-18-04	2022-07-25-18-14	10
s.801b76bd-ee81-40fa-89e9-780623589770.txt	1	1	2	2	2	1	1	1	1	2	2	2	2	4	4	1	2	4	2	4	2	iat.2022-07-25-1526.data.801b76bd-ee81-40fa-89e9-780623589770.txt	60f5a332d13bb868d7724c52	62d91d8a8acf42b997a53e67	62de97c4b102f5fa6e288850	2022-07-25-15-17	2022-07-25-15-26	9
s.8458c3de-7ce2-4818-a898-17c337f7a0c4.txt	2	4	4	4	3	1	2	3	1	1	1	1	1	4	4	4	2	3	3	3	2	iat.2022-07-25-1655.data.8458c3de-7ce2-4818-a898-17c337f7a0c4.txt	5f8eed755fcafb0baa531301	62d91d8a8acf42b997a53e67	62deacb4ddd18fd5e890f2ab	2022-07-25-16-46	2022-07-25-16-55	9
s.08ce5c7e-e181-471e-9c1d-7a80b5b632d7.txt	1	4	5	4	2	1	1	2	1	1	1	1	1	5	4	3	3	3	3	3	2	iat.2022-07-25-1526.data.08ce5c7e-e181-471e-9c1d-7a80b5b632d7.txt	5f11ccbc1a1a2c08b4a99efb	62d91d8a8acf42b997a53e67	62de98081621ede055d55112	2022-07-25-15-19	2022-07-25-15-26	7
s.f920557d-ccc2-4fea-b4d1-b52944982a88.txt	3	3	4	4	4	2	2	2	1	1	1	1	1	3	4	3	3	4	3	4	2	iat.2022-07-29-1853.data.f920557d-ccc2-4fea-b4d1-b52944982a88.txt	60c939c438c389b49847c08b	62d91d8a8acf42b997a53e67	62e40e7b925ae0e08dc05d66	2022-07-29-18-44	2022-07-29-18-53	9
s.75defe1b-3697-471a-bf73-77adc911da63.txt	2	4	4	5	4	2	2	4	1	1	1	1	2	5	5	1	2	4	5	1	1	iat.2022-07-30-2208.data.75defe1b-3697-471a-bf73-77adc911da63.txt	60aabff11bad269f664ccbc7	62d91d8a8acf42b997a53e67	62e58de2e834ed99014625d5	2022-07-30-22-00	2022-07-30-22-08	8
s.954a699e-aabd-4f77-8b90-2344794dd3f3.txt	1	3	5	5	4	1	2	1	1	1	1	1	2	5	5	2	2	2	1	5	2	iat.2022-07-26-1926.data.954a699e-aabd-4f77-8b90-2344794dd3f3.txt	6082f09379b513197ffeb54e	62d91d8a8acf42b997a53e67	62e021fb467c6a3c09769df5	2022-07-26-19-18	2022-07-26-19-26	8
s.f67de083-7e1e-4a5d-8d83-f0ce921326dc.txt	1	3	5	4	4	1	1	2	1	1	1	2	2	5	4	1	1	4	2	5	1	iat.2022-07-25-1729.data.f67de083-7e1e-4a5d-8d83-f0ce921326dc.txt	612ccc537fd00ae8b3e8b95f	62d91d8a8acf42b997a53e67	62deb4a122fd28b66dd550f5	2022-07-25-17-20	2022-07-25-17-29	9
s.28de40d6-4c58-4417-a6d1-41780cc5a0bb.txt	3	3	5	5	3	1	1	2	1	1	1	2	2	5	5	1	4	3	3	3	1	iat.2022-07-25-2246.data.28de40d6-4c58-4417-a6d1-41780cc5a0bb.txt	5f0471a92ec97b6d1aec7739	62d91d8a8acf42b997a53e67	62deff0ac1ebcb9464cb3fb4	2022-07-25-22-37	2022-07-25-22-46	9
s.bb70e213-80e6-4706-b064-b83f37db9dbb.txt	3	3	5	4	2	3	4	2	1	1	1	2	2	4	4	3	3	4	2	4	4	iat.2022-07-25-1534.data.bb70e213-80e6-4706-b064-b83f37db9dbb.txt	5ea718879d28c80bf38bcb7f	62d91d8a8acf42b997a53e67	62de99971cbc8f852283616a	2022-07-25-15-25	2022-07-25-15-34	9
s.03c5e49d-add7-4cec-aa87-cbdfcd7d0c7f.txt	2	4	5	5	4	1	2	1	1	2	2	2	2	5	5	2	1	3	3	3	2	iat.2022-07-25-1845.data.03c5e49d-add7-4cec-aa87-cbdfcd7d0c7f.txt	60ecadbc339c0f0e49a9c370	62d91d8a8acf42b997a53e67	62dec6c788cc1da24e2f35d6	2022-07-25-18-37	2022-07-25-18-45	8
s.f62b5eee-3c44-4e9c-ab6f-17901e48cee4.txt	1	2	3	3	2	1	1	1	1	1	2	2	2	4	3	2	2	3	2	3	2	iat.2022-07-25-1526.data.f62b5eee-3c44-4e9c-ab6f-17901e48cee4.txt	5ef698a927c8ea38d5bcc192	62d91d8a8acf42b997a53e67	62de979d11e7d7d3d71dceab	2022-07-25-15-16	2022-07-25-15-26	10
s.013cd45a-63e4-4022-aeb1-bbf2d1871a8f.txt	1	2	4	4	4	1	2	2	1	1	1	1	1	4	3	2	1	4	1	5	4	iat.2022-07-25-1905.data.013cd45a-63e4-4022-aeb1-bbf2d1871a8f.txt	5f6132f075b3fa0ac649fd3c	62d91d8a8acf42b997a53e67	62decb4a2f6e64d03ecb3fd3	2022-07-25-18-56	2022-07-25-19-05	9
s.9957c7e8-6ec0-4f4e-a9dc-d5d3612f652b.txt	1	3	4	3	2	1	2	1	1	1	1	1	2	4	4	2	3	5	3	4	3	iat.2022-07-26-1118.data.9957c7e8-6ec0-4f4e-a9dc-d5d3612f652b.txt	5f27df9a9858eb0008fd7aa3	62d91d8a8acf42b997a53e67	62dfa9827a57d1708a345f90	2022-07-26-10-45	2022-07-26-11-18	33
s.426d90cd-2b02-422e-9e62-7f49e58f3f62.txt	2	3	5	5	4	1	2	2	2	1	2	2	2	4	5	2	2	3	2	3	2	iat.2022-07-25-1643.data.426d90cd-2b02-422e-9e62-7f49e58f3f62.txt	6145dddfa6fcfd396e1f4f1a	62d91d8a8acf42b997a53e67	62deaa0b69f0b3b6fb14349e	2022-07-25-16-34	2022-07-25-16-43	9
s.f8d78d77-a113-4683-ba90-a69f9d1cc1aa.txt	1	1	4	3	2	1	1	1	1	1	2	2	2	4	2	1	1	4	2	1	1	iat.2022-07-25-1845.data.f8d78d77-a113-4683-ba90-a69f9d1cc1aa.txt	60b3576258dd0303232cb158	62d91d8a8acf42b997a53e67	62dec4a6d38e692056c444d4	2022-07-25-18-28	2022-07-25-18-45	17
s.4374997f-7e0a-43d2-85b3-c9e695f4cf85.txt	2	4	4	3	4	1	1	2	1	1	1	1	1	5	3	3	1	4	2	4	4	iat.2022-07-25-2219.data.4374997f-7e0a-43d2-85b3-c9e695f4cf85.txt	6166e78051425fa22de68491	62d91d8a8acf42b997a53e67	62def8c13ffb3e89f80d9163	2022-07-25-22-11	2022-07-25-22-19	8
s.aabf4edd-7ae8-416d-b6ed-392382689f66.txt	5	2	5	4	2	1	4	3	1	1	1	1	2	4	4	1	2	3	2	3	1	iat.2022-07-25-1921.data.aabf4edd-7ae8-416d-b6ed-392382689f66.txt	61071bc6d5e086fc27f57884	62d91d8a8acf42b997a53e67	62deced55e7ee238ccddbea4	2022-07-25-19-11	2022-07-25-19-21	10
s.a1b03713-af7b-45e7-8ec3-190ee2c1bf93.txt	1	1	3	4	1	1	1	1	2	2	2	2	2	5	4	1	1	4	2	4	4	iat.2022-07-28-1146.data.a1b03713-af7b-45e7-8ec3-190ee2c1bf93.txt	60fd945c307626b8b4d4e4dc	62d91d8a8acf42b997a53e67	62e2591e6cd8e4c277b1c44d	2022-07-28-11-39	2022-07-28-11-46	7
s.a651aaa2-865f-401e-b80c-5fa777d71b6e.txt	2	3	5	4	3	1	1	2	1	1	1	1	2	5	1	1	2	4	1	4	2	iat.2022-07-25-1557.data.a651aaa2-865f-401e-b80c-5fa777d71b6e.txt	609e866bea124d8bae2e1ce8	62d91d8a8acf42b997a53e67	62de9f4348a873b531b8ed84	2022-07-25-15-49	2022-07-25-15-57	8
s.67e5c3ef-bb6a-483e-a202-5094dd1c95a5.txt	2	3	5	4	3	3	4	5	1	1	1	1	1	5	4	2	3	4	3	4	3	iat.2022-07-26-2041.data.67e5c3ef-bb6a-483e-a202-5094dd1c95a5.txt	5f20247996215b06459cdfff	62d91d8a8acf42b997a53e67	62e0333ea1d3d2e8a7e80b81	2022-07-26-20-32	2022-07-26-20-41	9
s.38316fa7-5d78-4afe-ac17-d68b89d69231.txt	2	3	5	4	4	1	3	3	1	1	1	1	1	5	4	3	2	3	2	4	2	iat.2022-07-25-1932.data.38316fa7-5d78-4afe-ac17-d68b89d69231.txt	612820047346933da8342f74	62d91d8a8acf42b997a53e67	62ded1b636f499d18467dc73	2022-07-25-19-24	2022-07-25-19-32	8
s.d41cdd78-4284-4a76-9c17-047e74f45903.txt	1	1	4	5	1	1	1	2	1	1	1	2	2	5	4	5	3	1	3	4	1	iat.2022-07-25-1624.data.d41cdd78-4284-4a76-9c17-047e74f45903.txt	5e85fb52694b68049c112544	62d91d8a8acf42b997a53e67	62dea5c1bde7b1db2fca0cc3	2022-07-25-16-16	2022-07-25-16-24	8
s.7b481ed3-367d-4c46-aa66-7e603f2347b2.txt	3	3	5	4	1	1	2	4	1	1	1	1	1	4	5	3	1	3	3	4	2	iat.2022-07-25-1532.data.7b481ed3-367d-4c46-aa66-7e603f2347b2.txt	605c984fb45a5c4f390a8c6b	62d91d8a8acf42b997a53e67	62de99ca6103935ba31b2a7e	2022-07-25-15-25	2022-07-25-15-32	7
s.a35116df-0770-4fce-9f2d-899042111e73.txt	3	3	4	3	3	1	3	3	1	1	2	2	2	4	5	3	2	3	3	3	2	iat.2022-07-25-1524.data.a35116df-0770-4fce-9f2d-899042111e73.txt	5f8f1d38e25d2b1306f8e554	62d91d8a8acf42b997a53e67	62de97756e65a1eb9c6ae770	2022-07-25-15-15	2022-07-25-15-24	9
s.68ff471b-8031-4118-8937-62712bb696ef.txt	3	5	5	3	3	2	4	2	1	1	1	1	1	4	4	2	2	4	2	4	3	iat.2022-08-01-1308.data.68ff471b-8031-4118-8937-62712bb696ef.txt	5d39dd63c49dae00016065c7	62d91d8a8acf42b997a53e67	62e7b1e8fbcb69acddd63349	2022-08-01-12-59	2022-08-01-13-08	9
s.597fd703-16fc-462d-875f-4eba54013dbf.txt	2	4	5	4	3	2	3	3	1	1	1	1	1	5	5	3	2	3	3	3	3	iat.2022-07-25-1543.data.597fd703-16fc-462d-875f-4eba54013dbf.txt	616b2703143d4550968777b8	62d91d8a8acf42b997a53e67	62de9c107c9db90b9590f2ca	2022-07-25-15-35	2022-07-25-15-43	8
s.78693440-772d-4c30-ab48-f79455ac35ce.txt	2	4	5	4	2	1	2	2	1	1	1	1	2	4	3	2	4	2	2	2	3	iat.2022-07-28-0923.data.78693440-772d-4c30-ab48-f79455ac35ce.txt	6076dfb3ec881562b02b03a7	62d91d8a8acf42b997a53e67	62e236fcde06324486746481	2022-07-28-09-13	2022-07-28-09-23	10
s.132ae161-432a-4f6a-a47e-e07ad966368c.txt	4	3	5	4	4	2	3	3	1	1	1	1	1	3	4	3	3	3	3	3	3	iat.2022-07-25-1543.data.132ae161-432a-4f6a-a47e-e07ad966368c.txt	5f285902166da3151b01faf2	62d91d8a8acf42b997a53e67	62de9a88d8171c5609f1af69	2022-07-25-15-28	2022-07-25-15-43	15
s.0978f711-c71b-46f7-a57b-e6e98602ec64.txt	1	1	5	4	1	1	1	1	1	1	1	2	2	2	4	1	2	3	3	4	1	iat.2022-07-26-1612.data.0978f711-c71b-46f7-a57b-e6e98602ec64.txt	60bd04a3749e1ca47e54d3e1	62d91d8a8acf42b997a53e67	62dff396c0c122168603b2cd	2022-07-26-16-00	2022-07-26-16-12	12
s.67f90d63-41b2-40da-8680-587207391095.txt	1	3	4	4	3	1	1	1	1	1	1	1	2	5	4	2	2	4	3	5	2	iat.2022-07-25-2110.data.67f90d63-41b2-40da-8680-587207391095.txt	5ebc3cc7adb5e706b8021deb	62d91d8a8acf42b997a53e67	62dee85de2dc95ac396dcdef	2022-07-25-21-00	2022-07-25-21-10	10
s.3a25fdd4-a0d5-4f5b-9279-ed6158da2915.txt	2	3	5	5	5	1	2	2	1	1	1	1	1	5	4	1	2	4	2	3	1	iat.2022-07-25-1530.data.3a25fdd4-a0d5-4f5b-9279-ed6158da2915.txt	60a44015d0ff9f3d81a1a1c8	62d91d8a8acf42b997a53e67	62de97680c599949f119adf5	2022-07-25-15-15	2022-07-25-15-30	15
s.63a63af5-dc88-418f-adb8-6c87e5069ae9.txt	2	2	4	3	1	2	3	2	1	1	1	2	2	5	4	2	2	4	2	4	2	iat.2022-07-25-1928.data.63a63af5-dc88-418f-adb8-6c87e5069ae9.txt	5d70ec2138ac7e00012f817b	62d91d8a8acf42b997a53e67	62ded0e00dc64b7f73111d88	2022-07-25-19-20	2022-07-25-19-28	8
s.dbf31b8c-db0b-4d2e-8b42-2ecec8a165bf.txt	1	2	5	4	1	1	1	1	1	1	1	1	2	5	4	3	3	5	3	5	1	iat.2022-07-25-1524.data.dbf31b8c-db0b-4d2e-8b42-2ecec8a165bf.txt	612fe64ec0e4e3b001e553ef	62d91d8a8acf42b997a53e67	62de97a5b3be53c6f7b3bed4	2022-07-25-15-16	2022-07-25-15-24	8
s.74409b8e-06db-4344-a5e5-45f87e9dfa1f.txt	4	4	4	4	1	1	2	4	1	1	1	1	2	4	4	2	2	4	2	4	2	iat.2022-07-25-2317.data.74409b8e-06db-4344-a5e5-45f87e9dfa1f.txt	6134fe6f036b9de4fb216cb2	62d91d8a8acf42b997a53e67	62df06aadce8a5dbc52f35b5	2022-07-25-23-10	2022-07-25-23-17	7
s.e7824fc3-2cb5-4059-836a-bc2764375938.txt	1	3	5	4	2	1	1	1	1	1	1	1	2	4	4	4	4	3	3	3	3	iat.2022-07-26-1954.data.e7824fc3-2cb5-4059-836a-bc2764375938.txt	605663e5147a7b66e6853a0b	62d91d8a8acf42b997a53e67	62e0281e8006ff7f65642c8b	2022-07-26-19-45	2022-07-26-19-54	9
